"","chrom","start","end","name","n_reads","strand","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category"
"26","scaffold0050",5253375,5253919,"hsa_circ_000026",6,"+",1,6,5,40,"my_test_sample",6,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"27","scaffold0014",14115246,14141807,"hsa_circ_000027",5,"-",1,5,5,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"28","scaffold0009",41722561,41730016,"hsa_circ_000028",6,"+",2,6,40,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"29","scaffold0015",45107254,45148179,"hsa_circ_000029",8,"+",2,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"30","scaffold0052",6316203,6316501,"hsa_circ_000030",10,"+",5,10,40,40,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"31","scaffold0001",2695980,2706533,"hsa_circ_000031",8,"-",1,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"32","scaffold0014",49052518,49055078,"hsa_circ_000032",3,"-",1,3,5,35,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"33","scaffold0004",3993177,4001482,"hsa_circ_000033",6,"-",1,6,35,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"34","scaffold0042",4449606,4449912,"hsa_circ_000034",8,"+",4,8,40,5,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"35","scaffold0040",11121768,11123288,"hsa_circ_000035",7,"-",2,7,40,40,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"36","scaffold0005",44487179,44490635,"hsa_circ_000036",15,"+",7,12,40,40,"my_test_sample",15,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"37","scaffold0061",2472195,2474220,"hsa_circ_000037",7,"+",3,7,35,40,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"38","scaffold0019",31972683,31979664,"hsa_circ_000038",7,"-",1,7,40,5,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"39","scaffold0024",25625169,25626995,"hsa_circ_000039",116,"-",23,109,40,40,"my_test_sample",116,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"40","scaffold0026",2373604,2378835,"hsa_circ_000040",31,"-",9,31,40,40,"my_test_sample",31,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"41","scaffold0024",21573545,21596480,"hsa_circ_000041",13,"+",3,13,35,40,"my_test_sample",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"42","scaffold0011",39483509,39483926,"hsa_circ_000042",60,"-",15,58,40,40,"my_test_sample",60,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"43","scaffold0004",7226128,7227900,"hsa_circ_000043",233,"-",54,233,40,40,"my_test_sample",233,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"44","scaffold0041",9512663,9513043,"hsa_circ_000044",5,"+",1,5,5,5,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"45","scaffold0025",2463360,2478362,"hsa_circ_000045",2,"+",1,2,40,5,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"46","scaffold0061",874949,885471,"hsa_circ_000046",160,"+",42,154,40,40,"my_test_sample",160,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"47","scaffold0053",1225910,1226115,"hsa_circ_000047",35,"+",9,35,40,40,"my_test_sample",35,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"48","scaffold0036",3165774,3166060,"hsa_circ_000048",6,"+",1,6,40,35,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"49","scaffold0024",7656633,7685881,"hsa_circ_000049",7,"+",1,7,40,36,"my_test_sample",7,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"50","scaffold0009",9739740,9759397,"hsa_circ_000051",19,"-",5,19,40,40,"my_test_sample",19,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"51","scaffold0046",7337184,7339939,"hsa_circ_000052",14,"-",3,14,40,40,"my_test_sample",14,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"52","scaffold0039",10916590,10939519,"hsa_circ_000053",15,"-",3,15,40,40,"my_test_sample",15,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"53","scaffold0001",1895907,1915046,"hsa_circ_000054",7,"-",1,7,40,40,"my_test_sample",7,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"54","scaffold0065",1243530,1258824,"hsa_circ_000055",5,"+",2,5,40,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"55","scaffold0009",4799499,4801191,"hsa_circ_000056",10,"+",2,10,35,40,"my_test_sample",10,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"56","scaffold0010",54932053,54939097,"hsa_circ_000057",6,"+",2,6,40,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"57","scaffold0002",1791651,1792011,"hsa_circ_000058",120,"+",21,119,40,40,"my_test_sample",120,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"58","scaffold0001",103825074,103825376,"hsa_circ_000059",215,"+",38,215,40,40,"my_test_sample",215,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"59","scaffold0019",11503308,11516922,"hsa_circ_000060",13,"+",3,13,40,5,"my_test_sample",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"60","scaffold0017",4704238,4712459,"hsa_circ_000061",4,"+",1,4,35,40,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"61","scaffold0004",28743944,28788423,"hsa_circ_000062",10,"+",3,10,40,40,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"62","scaffold0040",8356727,8357207,"hsa_circ_000063",5,"-",1,5,40,5,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"63","scaffold0004",4507627,4507949,"hsa_circ_000064",7,"+",1,7,5,5,"my_test_sample",7,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"64","scaffold0011",35145848,35146201,"hsa_circ_000065",2,"-",1,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"65","scaffold0005",59515861,59538352,"hsa_circ_000066",29,"+",5,29,40,40,"my_test_sample",29,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"66","scaffold0007",10095580,10138735,"hsa_circ_000067",2,"-",2,2,5,5,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"67","scaffold0009",10637243,10640852,"hsa_circ_000068",3,"+",1,3,40,5,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"68","scaffold0016",18655861,18660434,"hsa_circ_000069",35,"+",9,35,40,40,"my_test_sample",35,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"69","scaffold0020",8375494,8375644,"hsa_circ_000070",6,"+",3,6,40,36,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"70","scaffold0037",8100118,8106721,"hsa_circ_000071",4,"+",2,4,35,40,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"71","scaffold0026",2321091,2321481,"hsa_circ_000072",6,"-",1,6,40,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"72","scaffold0006",66523840,66524062,"hsa_circ_000073",6,"+",2,6,5,40,"my_test_sample",6,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"73","scaffold0031",9169874,9171501,"hsa_circ_000074",11,"+",5,11,40,37,"my_test_sample",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"74","scaffold0025",25863396,25921184,"hsa_circ_000075",10,"+",1,10,40,40,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"75","scaffold0022",30436139,30449074,"hsa_circ_000076",8,"+",1,8,40,5,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"76","scaffold0002",4404546,4406331,"hsa_circ_000077",9,"+",5,9,40,37,"my_test_sample",9,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"77","scaffold0002",103831216,103835443,"hsa_circ_000078",22,"+",5,22,40,40,"my_test_sample",22,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"78","scaffold0003",50066699,50066885,"hsa_circ_000079",9,"-",2,9,35,40,"my_test_sample",9,1,2,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"79","scaffold0050",1133552,1136217,"hsa_circ_000080",4,"+",2,4,37,37,"my_test_sample",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"80","scaffold0001",106101780,106113274,"hsa_circ_000081",11,"-",4,10,40,40,"my_test_sample",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"81","scaffold0035",11589650,11589915,"hsa_circ_000082",3,"+",1,3,40,40,"my_test_sample",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"82","scaffold0030",10909131,10909548,"hsa_circ_000083",19,"+",2,19,35,40,"my_test_sample",19,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"83","scaffold0001",67661741,67665162,"hsa_circ_000084",18,"+",3,18,40,5,"my_test_sample",18,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"84","scaffold0048",7568246,7568649,"hsa_circ_000085",2,"-",2,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"85","scaffold0001",94774067,94774360,"hsa_circ_000086",120,"+",21,112,40,40,"my_test_sample",120,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"86","scaffold0011",25940883,25941109,"hsa_circ_000087",36,"-",15,32,40,40,"my_test_sample",36,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"87","scaffold0022",10816257,10838942,"hsa_circ_000088",5,"-",4,5,40,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"88","scaffold0021",7399016,7421311,"hsa_circ_000089",5,"-",2,4,40,35,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"89","scaffold0046",6654686,6672426,"hsa_circ_000090",11,"-",4,11,40,40,"my_test_sample",11,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"90","scaffold0025",92308,94285,"hsa_circ_000091",11,"-",2,11,40,40,"my_test_sample",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"91","scaffold0001",47044544,47056938,"hsa_circ_000092",12,"+",4,8,5,40,"my_test_sample",12,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"92","scaffold0001",58813646,58850775,"hsa_circ_000093",18,"+",4,18,40,40,"my_test_sample",18,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"93","scaffold0021",37401386,37401712,"hsa_circ_000094",8,"+",3,6,40,5,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"94","scaffold0013",25886029,25890238,"hsa_circ_000095",4,"+",1,4,40,5,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"95","scaffold0017",38511278,38512661,"hsa_circ_000096",90,"-",16,90,40,40,"my_test_sample",90,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"96","scaffold0015",8791074,8792744,"hsa_circ_000097",51,"-",10,51,40,40,"my_test_sample",51,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"97","scaffold0046",4601255,4601831,"hsa_circ_000098",2,"-",1,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"98","scaffold0002",5813179,5815559,"hsa_circ_000099",5,"+",2,5,5,5,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"99","scaffold0012",44419637,44423493,"hsa_circ_000100",8,"+",1,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"100","scaffold0002",66005067,66010747,"hsa_circ_000101",19,"+",8,19,40,40,"my_test_sample",19,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"101","scaffold0009",27384808,27389244,"hsa_circ_000102",10,"-",1,10,5,40,"my_test_sample",10,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"102","scaffold0008",16377546,16381121,"hsa_circ_000103",7,"-",2,4,40,40,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"103","scaffold0040",8612552,8614238,"hsa_circ_000104",3,"+",1,3,35,40,"my_test_sample",3,0,1,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"104","scaffold0011",19856965,19858150,"hsa_circ_000105",5,"-",1,5,40,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"105","scaffold0055",3846254,3848600,"hsa_circ_000106",144,"-",28,141,40,40,"my_test_sample",144,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"106","scaffold0019",9326438,9329971,"hsa_circ_000107",11,"+",5,10,40,40,"my_test_sample",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"107","scaffold0014",44072476,44118236,"hsa_circ_000108",8,"-",2,8,36,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"108","scaffold0003",52647870,52656030,"hsa_circ_000109",13,"-",4,13,40,40,"my_test_sample",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"109","scaffold0009",4067289,4074823,"hsa_circ_000110",2,"-",1,2,5,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"110","scaffold0009",39843042,39849957,"hsa_circ_000111",7,"+",2,7,40,5,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"111","scaffold0038",12846416,12848984,"hsa_circ_000112",5,"-",1,5,40,40,"my_test_sample",5,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"112","scaffold0018",14490972,14513405,"hsa_circ_000113",2,"-",1,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
