"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id"
"22","scaffold0001",678642,683926,5285,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:678642|683926","intergenic","6.000","3.000","0.800",NA
"23","scaffold0001",698425,720240,21816,"+","CIRIquant","circRNA",0.0948,NA,"scaffold0001:698425|720240","exon","6.000","28.000","0.300","ENSMFUG00001003923243"
"24","scaffold0001",710242,720297,10056,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:710242|720297","exon","3.000","35.000","0.146","ENSMFUG00001003923243"
"25","scaffold0001",710242,726271,16030,"+","CIRIquant","circRNA",0.0632,NA,"scaffold0001:710242|726271","exon","4.000","14.000","0.364","ENSMFUG00001003923243"
"26","scaffold0001",1245685,1245834,150,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:1245685|1245834","exon","1.000","9.000","0.182","ENSMFUG00001004418243"
"27","scaffold0001",1849704,1964823,115120,"-","CIRIquant","circRNA",0.079,NA,"scaffold0001:1849704|1964823","exon","5.000","0.000","1.000","ENSMFUG00001005019243"
"28","scaffold0001",1872732,1896017,23286,"-","CIRIquant","circRNA",0.6634,NA,"scaffold0001:1872732|1896017","exon","42.000","31.000","0.730","ENSMFUG00001005019243"
"29","scaffold0001",1872732,1920378,47647,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:1872732|1920378","exon","4.000","0.000","1.000","ENSMFUG00001005019243"
"30","scaffold0001",1872732,1964823,92092,"-","CIRIquant","circRNA",0.3633,NA,"scaffold0001:1872732|1964823","exon","23.000","78.000","0.371","ENSMFUG00001005019243"
"31","scaffold0001",1895908,1964823,68916,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:1895908|1964823","exon","4.000","0.000","1.000","ENSMFUG00001005019243"
"32","scaffold0001",1912579,1920378,7800,"-","CIRIquant","circRNA",0.3159,NA,"scaffold0001:1912579|1920378","exon","20.000","3.000","0.930","ENSMFUG00001005019243"
"33","scaffold0001",1914984,1920378,5395,"-","CIRIquant","circRNA",0.2527,NA,"scaffold0001:1914984|1920378","exon","16.000","35.000","0.478","ENSMFUG00001005019243"
"34","scaffold0001",1961450,1964823,3374,"-","CIRIquant","circRNA",1.9585,NA,"scaffold0001:1961450|1964823","exon","124.000","50.000","0.832","ENSMFUG00001005019243"
"35","scaffold0001",2007170,2009324,2155,"+","CIRIquant","circRNA",3.6643,NA,"scaffold0001:2007170|2009324","exon","232.000","179.000","0.722","ENSMFUG00001005124241"
"36","scaffold0001",2007170,2021932,14763,"+","CIRIquant","circRNA",0.1264,NA,"scaffold0001:2007170|2021932","exon","8.000","27.000","0.372","ENSMFUG00001005124241"
"37","scaffold0001",2012048,2016763,4716,"+","CIRIquant","circRNA",2.1007,NA,"scaffold0001:2012048|2016763","exon","133.000","19.000","0.933","ENSMFUG00001005124241"
"38","scaffold0001",2012048,2018057,6010,"+","CIRIquant","circRNA",0.0316,NA,"scaffold0001:2012048|2018057","exon","2.000","45.000","0.082","ENSMFUG00001005124241"
"39","scaffold0001",2012048,2020839,8792,"+","CIRIquant","circRNA",0.1422,NA,"scaffold0001:2012048|2020839","exon","9.000","0.000","1.000","ENSMFUG00001005124241"
"40","scaffold0001",2019835,2020839,1005,"+","CIRIquant","circRNA",0.1106,NA,"scaffold0001:2019835|2020839","exon","7.000","59.000","0.192","ENSMFUG00001005124241"
"41","scaffold0001",2039158,2040969,1812,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:2039158|2040969","exon","1.000","44.000","0.043","ENSMFUG00001005323233"
"42","scaffold0001",2060569,2064719,4151,"-","CIRIquant","circRNA",0.2843,NA,"scaffold0001:2060569|2064719","exon","18.000","65.000","0.356","ENSMFUG00001005323233"
"43","scaffold0001",2194438,2211605,17168,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:2194438|2211605","exon","3.000","1.000","0.857","ENSMFUG00001005618243"
"44","scaffold0001",2205889,2211605,5717,"+","CIRIquant","circRNA",0.3475,NA,"scaffold0001:2205889|2211605","exon","22.000","8.000","0.846","ENSMFUG00001005618243"
"45","scaffold0001",2205889,2236596,30708,"+","CIRIquant","circRNA",0.0632,NA,"scaffold0001:2205889|2236596","exon","4.000","12.000","0.400","ENSMFUG00001005618243"
"46","scaffold0001",2226178,2230643,4466,"+","CIRIquant","circRNA",0.1579,NA,"scaffold0001:2226178|2230643","exon","10.000","13.000","0.606","ENSMFUG00001005618243"
"47","scaffold0001",2375745,2377094,1350,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:2375745|2377094","exon","6.000","9.000","0.571","ENSMFUG00001006322243"
"48","scaffold0001",2375745,2379705,3961,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:2375745|2379705","exon","1.000","20.000","0.091","ENSMFUG00001006322243"
"49","scaffold0001",2375745,2385665,9921,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:2375745|2385665","exon","1.000","3.000","0.400","ENSMFUG00001006322243"
"50","scaffold0001",2694617,2745133,50517,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:2694617|2745133","intron","1.000","0.000","1.000","ENSMFUG00001006623233"
"51","scaffold0001",2695981,2706533,10553,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:2695981|2706533","exon","4.000","112.000","0.067","ENSMFUG00001006623233"
"52","scaffold0001",2695981,2729068,33088,"-","CIRIquant","circRNA",0.0474,NA,"scaffold0001:2695981|2729068","exon","3.000","0.000","1.000","ENSMFUG00001006623233"
"53","scaffold0001",2695981,2745133,49153,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:2695981|2745133","exon","4.000","0.000","1.000","ENSMFUG00001006623233"
"54","scaffold0001",2698076,2706533,8458,"-","CIRIquant","circRNA",0.3791,NA,"scaffold0001:2698076|2706533","exon","24.000","49.000","0.495","ENSMFUG00001006623233"
"55","scaffold0001",2705475,2706533,1059,"-","CIRIquant","circRNA",0.1737,NA,"scaffold0001:2705475|2706533","intron","11.000","0.000","1.000","ENSMFUG00001006623233"
"56","scaffold0001",2706368,2729068,22701,"-","CIRIquant","circRNA",0.8371,NA,"scaffold0001:2706368|2729068","exon","53.000","61.000","0.635","ENSMFUG00001006623233"
"57","scaffold0001",2714079,2745133,31055,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:2714079|2745133","exon","4.000","0.000","1.000","ENSMFUG00001006623233"
"58","scaffold0001",2726310,2729068,2759,"-","CIRIquant","circRNA",0.7108,NA,"scaffold0001:2726310|2729068","exon","45.000","52.000","0.634","ENSMFUG00001006623233"
"59","scaffold0001",2726310,2745133,18824,"-","CIRIquant","circRNA",0.1264,NA,"scaffold0001:2726310|2745133","exon","8.000","0.000","1.000","ENSMFUG00001006623233"
"60","scaffold0001",2743397,2745129,1733,"-","CIRIquant","circRNA",0.1106,NA,"scaffold0001:2743397|2745129","exon","7.000","206.000","0.064","ENSMFUG00001006623233"
"61","scaffold0001",2743397,2745133,1737,"-","CIRIquant","circRNA",5.2596,NA,"scaffold0001:2743397|2745133","exon","333.000","0.000","1.000","ENSMFUG00001006623233"
"62","scaffold0001",2743397,2760515,17119,"-","CIRIquant","circRNA",0.1422,NA,"scaffold0001:2743397|2760515","intron","9.000","0.000","1.000","ENSMFUG00001006623233"
"63","scaffold0001",2827774,2834570,6797,"-","CIRIquant","circRNA",0.079,NA,"scaffold0001:2827774|2834570","exon","5.000","34.000","0.227","ENSMFUG00001006724241"
"64","scaffold0001",2832736,2834570,1835,"-","CIRIquant","circRNA",0.616,NA,"scaffold0001:2832736|2834570","exon","39.000","14.000","0.848","ENSMFUG00001006724241"
"65","scaffold0001",2968064,2975874,7811,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:2968064|2975874","exon","6.000","20.000","0.375","ENSMFUG00001007124241"
"66","scaffold0001",2974870,2975874,1005,"-","CIRIquant","circRNA",0.3317,NA,"scaffold0001:2974870|2975874","exon","21.000","4.000","0.913","ENSMFUG00001007124241"
"67","scaffold0001",3070313,3072505,2193,"-","CIRIquant","circRNA",0.458,NA,"scaffold0001:3070313|3072505","intron","29.000","163.000","0.262","ENSMFUG00001007424241"
"68","scaffold0001",3530207,3555716,25510,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:3530207|3555716","exon","6.000","28.000","0.300","ENSMFUG00001008617243"
"69","scaffold0001",3628530,3633368,4839,"-","CIRIquant","circRNA",0.2527,NA,"scaffold0001:3628530|3633368","exon","16.000","43.000","0.427","ENSMFUG00001009024241"
"70","scaffold0001",3703492,3705286,1795,"+","CIRIquant","circRNA",0.0316,NA,"scaffold0001:3703492|3705286","exon","2.000","0.000","1.000","ENSMFUG00001009323243"
"71","scaffold0001",3787511,3833572,46062,"+","CIRIquant","circRNA",0.0158,NA,"scaffold0001:3787511|3833572","exon","1.000","11.000","0.154","ENSMFUG00001009423233"
"72","scaffold0001",3836172,3846770,10599,"+","CIRIquant","circRNA",0.0316,NA,"scaffold0001:3836172|3846770","exon","2.000","0.000","1.000","ENSMFUG00001009423233"
"73","scaffold0001",4156340,4156769,430,"+","CIRIquant","circRNA",0.616,NA,"scaffold0001:4156340|4156769","intron","39.000","18.000","0.812","ENSMFUG00001010323243"
"74","scaffold0001",4251376,4251976,601,"+","CIRIquant","circRNA",0.2053,NA,"scaffold0001:4251376|4251976","intergenic","13.000","20.000","0.565",NA
"75","scaffold0001",4311816,4324182,12367,"+","CIRIquant","circRNA",0.1106,NA,"scaffold0001:4311816|4324182","exon","7.000","77.000","0.154","ENSMFUG00001010522243"
"76","scaffold0001",4363371,4386085,22715,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:4363371|4386085","exon","3.000","15.000","0.286","ENSMFUG00001010920243"
"77","scaffold0001",4369559,4374807,5249,"+","CIRIquant","circRNA",0.0948,NA,"scaffold0001:4369559|4374807","exon","6.000","0.000","1.000","ENSMFUG00001010920243"
"78","scaffold0001",4526720,4530703,3984,"+","CIRIquant","circRNA",0.0158,NA,"scaffold0001:4526720|4530703","exon","1.000","15.000","0.118","ENSMFUG00001011324241"
"79","scaffold0001",4546127,4546875,749,"+","CIRIquant","circRNA",0.0158,NA,"scaffold0001:4546127|4546875","intron","1.000","40.000","0.048","ENSMFUG00001011423233"
"80","scaffold0001",5093130,5093628,499,"-","CIRIquant","circRNA",0.458,NA,"scaffold0001:5093130|5093628","intron","29.000","49.000","0.542","ENSMFUG00001013224241"
"81","scaffold0001",5110973,5111553,581,"-","CIRIquant","circRNA",0.3159,NA,"scaffold0001:5110973|5111553","exon","20.000","0.000","1.000","ENSMFUG00001013324241"
"82","scaffold0001",5186446,5196098,9653,"-","CIRIquant","circRNA",0.1106,NA,"scaffold0001:5186446|5196098","exon","7.000","17.000","0.452","ENSMFUG00001013524241"
"83","scaffold0001",5227483,5231916,4434,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:5227483|5231916","exon","3.000","73.000","0.076","ENSMFUG00001013723243"
"84","scaffold0001",5281593,5283481,1889,"-","CIRIquant","circRNA",0.0474,NA,"scaffold0001:5281593|5283481","exon","3.000","229.000","0.026","ENSMFUG00001014023233"
"85","scaffold0001",5405209,5408425,3217,"-","CIRIquant","circRNA",0.1579,NA,"scaffold0001:5405209|5408425","exon","10.000","138.000","0.127","ENSMFUG00001014624243"
"86","scaffold0001",5518491,5518689,199,"+","CIRIquant","circRNA",0.0158,NA,"scaffold0001:5518491|5518689","antisense","1.000","2.000","0.500","ENSMFUG00001015021243"
"87","scaffold0001",5525739,5527722,1984,"-","CIRIquant","circRNA",0.3317,NA,"scaffold0001:5525739|5527722","exon","21.000","10.000","0.808","ENSMFUG00001015021243"
"88","scaffold0001",5536531,5539224,2694,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:5536531|5539224","exon","4.000","0.000","1.000","ENSMFUG00001015021243"
"89","scaffold0001",5541665,5549215,7551,"-","CIRIquant","circRNA",0.079,NA,"scaffold0001:5541665|5549215","exon","5.000","1.000","0.909","ENSMFUG00001015021243"
"90","scaffold0001",5546750,5549215,2466,"-","CIRIquant","circRNA",0.5054,NA,"scaffold0001:5546750|5549215","exon","32.000","18.000","0.780","ENSMFUG00001015021243"
"91","scaffold0001",5557824,5561596,3773,"-","CIRIquant","circRNA",0.2053,NA,"scaffold0001:5557824|5561596","exon","13.000","15.000","0.634","ENSMFUG00001015021243"
"92","scaffold0001",5560044,5561596,1553,"-","CIRIquant","circRNA",0.7423,NA,"scaffold0001:5560044|5561596","exon","47.000","6.000","0.940","ENSMFUG00001015021243"
"93","scaffold0001",5720624,5728253,7630,"-","CIRIquant","circRNA",0.0316,NA,"scaffold0001:5720624|5728253","exon","2.000","65.000","0.058","ENSMFUG00001015320213"
"94","scaffold0001",5742705,5748018,5314,"+","CIRIquant","circRNA",0.537,NA,"scaffold0001:5742705|5748018","exon","34.000","29.000","0.701","ENSMFUG00001015523243"
"95","scaffold0001",5744820,5748018,3199,"+","CIRIquant","circRNA",2.0217,NA,"scaffold0001:5744820|5748018","exon","128.000","0.000","1.000","ENSMFUG00001015523243"
"96","scaffold0001",5922123,5944055,21933,"+","CIRIquant","circRNA",2.0375,NA,"scaffold0001:5922123|5944055","intron","129.000","14.000","0.949","ENSMFUG00001016023243"
"97","scaffold0001",5933107,5944055,10949,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:5933107|5944055","intron","3.000","10.000","0.375","ENSMFUG00001016023243"
"98","scaffold0001",6003668,6025196,21529,"+","CIRIquant","circRNA",0.1895,NA,"scaffold0001:6003668|6025196","exon","12.000","23.000","0.511","ENSMFUG00001016023243"
"99","scaffold0001",6022769,6026101,3333,"+","CIRIquant","circRNA",0.1579,NA,"scaffold0001:6022769|6026101","exon","10.000","8.000","0.714","ENSMFUG00001016023243"
"100","scaffold0001",6025121,6026101,981,"+","CIRIquant","circRNA",0.1264,NA,"scaffold0001:6025121|6026101","exon","8.000","0.000","1.000","ENSMFUG00001016023243"
"101","scaffold0001",6036600,6037115,516,"+","CIRIquant","circRNA",0.079,NA,"scaffold0001:6036600|6037115","exon","5.000","21.000","0.323","ENSMFUG00001016023243"
"102","scaffold0001",6050933,6052173,1241,"-","CIRIquant","circRNA",0.6634,NA,"scaffold0001:6050933|6052173","intron","42.000","109.000","0.435","ENSMFUG00001016124241"
"103","scaffold0001",6050933,6052178,1246,"-","CIRIquant","circRNA",0.1264,NA,"scaffold0001:6050933|6052178","intron","8.000","0.000","1.000","ENSMFUG00001016124241"
"104","scaffold0001",6084012,6090167,6156,"-","CIRIquant","circRNA",0.079,NA,"scaffold0001:6084012|6090167","exon","5.000","4.000","0.714","ENSMFUG00001016223233"
"105","scaffold0001",6126218,6132793,6576,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:6126218|6132793","exon","4.000","41.000","0.163","ENSMFUG00001016323243"
"106","scaffold0001",6154415,6162474,8060,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:6154415|6162474","exon","6.000","0.000","1.000","ENSMFUG00001016323243"
"107","scaffold0001",6154415,6164181,9767,"-","CIRIquant","circRNA",0.0316,NA,"scaffold0001:6154415|6164181","exon","2.000","30.000","0.118","ENSMFUG00001016323243"
"108","scaffold0001",6160029,6162474,2446,"-","CIRIquant","circRNA",0.0474,NA,"scaffold0001:6160029|6162474","exon","3.000","96.000","0.059","ENSMFUG00001016323243"
"109","scaffold0001",6174206,6174547,342,"-","CIRIquant","circRNA",0.2685,NA,"scaffold0001:6174206|6174547","exon","17.000","8.000","0.810","ENSMFUG00001016323243"
"110","scaffold0001",6174206,6180312,6107,"-","CIRIquant","circRNA",0.1579,NA,"scaffold0001:6174206|6180312","exon","10.000","38.000","0.345","ENSMFUG00001016323243"
"111","scaffold0001",6174206,6184981,10776,"-","CIRIquant","circRNA",0.3317,NA,"scaffold0001:6174206|6184981","exon","21.000","35.000","0.545","ENSMFUG00001016323243"
"112","scaffold0001",6253193,6276779,23587,"-","CIRIquant","circRNA",0.4422,NA,"scaffold0001:6253193|6276779","exon","28.000","50.000","0.528","ENSMFUG00001016323243"
"113","scaffold0001",6391079,6394426,3348,"-","CIRIquant","circRNA",0.1737,NA,"scaffold0001:6391079|6394426","exon","11.000","106.000","0.172","ENSMFUG00001016824241"
"114","scaffold0001",6683393,6684480,1088,"-","CIRIquant","circRNA",0.1579,NA,"scaffold0001:6683393|6684480","intron","10.000","330.000","0.057","ENSMFUG00001017222223"
"115","scaffold0001",7066543,7067015,473,"+","CIRIquant","circRNA",0.0316,NA,"scaffold0001:7066543|7067015","exon","2.000","77.000","0.049","ENSMFUG00001018615243"
"116","scaffold0001",7153660,7158985,5326,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:7153660|7158985","exon","3.000","397.000","0.015","ENSMFUG00001019022243"
"117","scaffold0001",7154637,7164608,9972,"+","CIRIquant","circRNA",0.0316,NA,"scaffold0001:7154637|7164608","exon","2.000","457.000","0.009","ENSMFUG00001019022243"
"118","scaffold0001",7166645,7167074,430,"+","CIRIquant","circRNA",0.1106,NA,"scaffold0001:7166645|7167074","exon","7.000","321.000","0.042","ENSMFUG00001019022243"
"119","scaffold0001",7174982,7176727,1746,"-","CIRIquant","circRNA",0.0316,NA,"scaffold0001:7174982|7176727","exon","2.000","68.000","0.056","ENSMFUG00001019122243"
"120","scaffold0001",7180507,7184657,4151,"-","CIRIquant","circRNA",0.1106,NA,"scaffold0001:7180507|7184657","exon","7.000","48.000","0.226","ENSMFUG00001019122243"
"121","scaffold0001",7183586,7184657,1072,"-","CIRIquant","circRNA",0.1737,NA,"scaffold0001:7183586|7184657","exon","11.000","13.000","0.629","ENSMFUG00001019122243"
"122","scaffold0001",7237323,7240598,3276,"+","CIRIquant","circRNA",0.0474,NA,"scaffold0001:7237323|7240598","intron","3.000","0.000","1.000","ENSMFUG00001019511243"
"123","scaffold0001",7322733,7325531,2799,"+","CIRIquant","circRNA",0.3791,NA,"scaffold0001:7322733|7325531","exon","24.000","98.000","0.329","ENSMFUG00001019823243"
"124","scaffold0001",7426073,7426418,346,"+","CIRIquant","circRNA",1.6426,NA,"scaffold0001:7426073|7426418","exon","104.000","62.000","0.770","ENSMFUG00001020114243"
"125","scaffold0001",7433842,7433988,147,"+","CIRIquant","circRNA",0.0632,NA,"scaffold0001:7433842|7433988","intergenic","4.000","21.000","0.276",NA
"126","scaffold0001",7470578,7472523,1946,"+","CIRIquant","circRNA",0.4265,NA,"scaffold0001:7470578|7472523","exon","27.000","19.000","0.740","ENSMFUG00001020223243"
"127","scaffold0001",7483279,7488150,4872,"+","CIRIquant","circRNA",0.1579,NA,"scaffold0001:7483279|7488150","exon","10.000","6.000","0.769","ENSMFUG00001020223243"
"128","scaffold0001",7597463,7598686,1224,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:7597463|7598686","exon","1.000","43.000","0.044","ENSMFUG00001020723233"
"129","scaffold0001",7597463,7600979,3517,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:7597463|7600979","exon","1.000","0.000","1.000","ENSMFUG00001020723233"
"130","scaffold0001",7673245,7673959,715,"-","CIRIquant","circRNA",0.1264,NA,"scaffold0001:7673245|7673959","intron","8.000","7.000","0.696","ENSMFUG00001021024241"
"131","scaffold0001",7678091,7680917,2827,"-","CIRIquant","circRNA",0.3949,NA,"scaffold0001:7678091|7680917","exon","25.000","50.000","0.500","ENSMFUG00001021024241"
"132","scaffold0001",7701374,7702700,1327,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:7701374|7702700","exon","4.000","30.000","0.211","ENSMFUG00001021223243"
"133","scaffold0001",7708099,7713064,4966,"-","CIRIquant","circRNA",0.616,NA,"scaffold0001:7708099|7713064","exon","39.000","9.000","0.897","ENSMFUG00001021223243"
"134","scaffold0001",7743913,7745701,1789,"-","CIRIquant","circRNA",0.3317,NA,"scaffold0001:7743913|7745701","exon","21.000","93.000","0.311","ENSMFUG00001021324241"
"135","scaffold0001",7894945,7895644,700,"-","CIRIquant","circRNA",1.1688,NA,"scaffold0001:7894945|7895644","intergenic","74.000","27.000","0.846",NA
"136","scaffold0001",7905011,7906008,998,"-","CIRIquant","circRNA",0.0632,NA,"scaffold0001:7905011|7906008","intron","4.000","69.000","0.104","ENSMFUG00001022124243"
"137","scaffold0001",7942881,7944126,1246,"-","CIRIquant","circRNA",0.0316,NA,"scaffold0001:7942881|7944126","exon","2.000","62.000","0.061","ENSMFUG00001022319243"
"138","scaffold0001",7950104,7956191,6088,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:7950104|7956191","exon","1.000","69.000","0.028","ENSMFUG00001022319243"
"139","scaffold0001",8038241,8038923,683,"+","CIRIquant","circRNA",0.0948,NA,"scaffold0001:8038241|8038923","exon","6.000","40.000","0.231","ENSMFUG00001022623243"
"140","scaffold0001",8052859,8053857,999,"+","CIRIquant","circRNA",0.0158,NA,"scaffold0001:8052859|8053857","exon","1.000","335.000","0.006","ENSMFUG00001022724241"
"141","scaffold0001",8056719,8057226,508,"+","CIRIquant","circRNA",0.1106,NA,"scaffold0001:8056719|8057226","exon","7.000","235.000","0.056","ENSMFUG00001022724241"
"142","scaffold0001",8204593,8205152,560,"-","CIRIquant","circRNA",0.0474,NA,"scaffold0001:8204593|8205152","exon","3.000","90.000","0.062","ENSMFUG00001023118243"
"143","scaffold0001",8204593,8213504,8912,"-","CIRIquant","circRNA",0.1422,NA,"scaffold0001:8204593|8213504","exon","9.000","17.000","0.514","ENSMFUG00001023118243"
"144","scaffold0001",8213392,8219816,6425,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:8213392|8219816","intron","6.000","53.000","0.185","ENSMFUG00001023118243"
"145","scaffold0001",8214825,8217795,2971,"-","CIRIquant","circRNA",0.1579,NA,"scaffold0001:8214825|8217795","exon","10.000","59.000","0.253","ENSMFUG00001023118243"
"146","scaffold0001",8412667,8417885,5219,"-","CIRIquant","circRNA",0.1106,NA,"scaffold0001:8412667|8417885","exon","7.000","189.000","0.069","ENSMFUG00001023819243"
"147","scaffold0001",8477676,8478645,970,"-","CIRIquant","circRNA",0.0948,NA,"scaffold0001:8477676|8478645","exon","6.000","56.000","0.176","ENSMFUG00001024219193"
"148","scaffold0001",8480827,8485961,5135,"-","CIRIquant","circRNA",0.0158,NA,"scaffold0001:8480827|8485961","exon","1.000","78.000","0.025","ENSMFUG00001024219193"
"149","scaffold0001",8658868,8661075,2208,"-","CIRIquant","circRNA",0.1422,NA,"scaffold0001:8658868|8661075","intergenic","9.000","0.000","1.000",NA
"150","scaffold0001",8844545,8846134,1590,"+","CIRIquant","circRNA",0.0948,NA,"scaffold0001:8844545|8846134","exon","6.000","29.000","0.293","ENSMFUG00001025024241"
"151","scaffold0001",8991166,8995921,4756,"+","CIRIquant","circRNA",1.2478,NA,"scaffold0001:8991166|8995921","exon","79.000","285.000","0.357","ENSMFUG00001025322243"
"152","scaffold0001",9009944,9012318,2375,"+","CIRIquant","circRNA",0.1579,NA,"scaffold0001:9009944|9012318","intron","10.000","200.000","0.091","ENSMFUG00001025322243"
"153","scaffold0001",9012225,9016971,4747,"+","CIRIquant","circRNA",1.4215,NA,"scaffold0001:9012225|9016971","exon","90.000","74.000","0.709","ENSMFUG00001025322243"
"154","scaffold0001",9018084,9019910,1827,"+","CIRIquant","circRNA",0.0316,NA,"scaffold0001:9018084|9019910","exon","2.000","178.000","0.022","ENSMFUG00001025322243"
"155","scaffold0001",9028508,9029981,1474,"+","CIRIquant","circRNA",0.5844,NA,"scaffold0001:9028508|9029981","exon","37.000","364.000","0.169","ENSMFUG00001025322243"
"156","scaffold0001",9040990,9041520,531,"+","CIRIquant","circRNA",0.0948,NA,"scaffold0001:9040990|9041520","exon","6.000","406.000","0.029","ENSMFUG00001025322243"
"157","scaffold0001",9047085,9048533,1449,"+","CIRIquant","circRNA",0.0948,NA,"scaffold0001:9047085|9048533","exon","6.000","804.000","0.015","ENSMFUG00001025322243"
"158","scaffold0001",9313959,9314183,225,"+","CIRIquant","circRNA",0.1737,NA,"scaffold0001:9313959|9314183","exon","11.000","51.000","0.301","ENSMFUG00001025524241"
