"","chrom","start","end","name","n_reads","strand","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category"
"15","NW_017739360.1",249896,256235,"rsi_circ_000020",2,"-",1,2,40,5,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"16","NW_017739022.1",2664374,2702032,"rsi_circ_000021",2,"+",2,2,40,5,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"17","NW_017739097.1",714196,723895,"rsi_circ_000024",3,"-",1,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"18","NW_017739602.1",193234,214711,"rsi_circ_000026",3,"-",1,3,5,5,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"19","NW_017738943.1",1331729,1338506,"rsi_circ_000028",2,"+",1,2,40,5,"my_test_rsi1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"20","NW_017739284.1",1394409,1423497,"rsi_circ_000029",2,"+",1,2,5,5,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"21","NW_017739058.1",1262078,1263070,"rsi_circ_000030",6,"+",2,6,40,40,"my_test_rsi1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"22","NW_017739386.1",524470,525364,"rsi_circ_000031",3,"-",2,3,40,5,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"23","NW_017739180.1",565780,566047,"rsi_circ_000032",2,"+",1,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"24","NW_017739016.1",9375600,9376619,"rsi_circ_000034",2,"-",1,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"25","NW_017739372.1",1102447,1103360,"rsi_circ_000035",8,"-",1,8,40,40,"my_test_rsi1",8,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"26","NW_017739484.1",29930,30323,"rsi_circ_000036",4,"-",2,4,5,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"27","NW_017738967.1",472833,477339,"rsi_circ_000040",7,"+",5,7,40,40,"my_test_rsi1",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"28","NW_017739037.1",114446,115415,"rsi_circ_000041",2,"+",1,2,40,40,"my_test_rsi1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"29","NW_017739116.1",3244806,3249786,"rsi_circ_000042",3,"+",1,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"30","NW_017739300.1",160389,161903,"rsi_circ_000043",463,"+",116,451,40,40,"my_test_rsi1",463,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"31","NW_017739495.1",479573,484783,"rsi_circ_000044",4,"+",2,4,37,5,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"32","NW_017738946.1",5200713,5257636,"rsi_circ_000045",2,"+",2,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"33","NW_017739029.1",1191199,1193742,"rsi_circ_000046",23,"-",9,23,40,40,"my_test_rsi1",23,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"34","NW_017739405.1",2931796,2951458,"rsi_circ_000047",4,"+",4,4,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"35","NW_017739029.1",1993307,1999109,"rsi_circ_000048",2,"-",1,2,40,40,"my_test_rsi1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"36","NW_017739466.1",1060013,1064199,"rsi_circ_000052",6,"+",4,6,40,40,"my_test_rsi1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"37","NW_017739184.1",1981738,1993684,"rsi_circ_000054",3,"+",1,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"38","NW_017739346.1",301834,302383,"rsi_circ_000055",2,"+",1,2,40,40,"my_test_rsi1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"39","NW_017739831.1",66221,66483,"rsi_circ_000056",4,"+",1,4,5,35,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"40","NW_017739066.1",3488603,3501854,"rsi_circ_000057",10,"+",4,10,40,40,"my_test_rsi1",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"41","NW_017739232.1",162340,165841,"rsi_circ_000058",3,"-",2,3,5,35,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"42","NW_017738970.1",1035458,1036822,"rsi_circ_000059",4,"+",3,4,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"43","NW_017739015.1",3979505,3989537,"rsi_circ_000060",4,"-",1,4,5,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"44","NW_017738955.1",5381047,5384603,"rsi_circ_000062",10,"+",4,10,40,40,"my_test_rsi1",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"45","NW_017739165.1",2081280,2090001,"rsi_circ_000064",8,"-",5,8,40,40,"my_test_rsi1",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"46","NW_017739578.1",26719,30240,"rsi_circ_000066",4,"-",1,4,5,40,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"47","NW_017739145.1",321708,328385,"rsi_circ_000069",4,"+",2,4,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"48","NW_017739272.1",2512909,2518804,"rsi_circ_000070",9,"-",7,9,40,40,"my_test_rsi1",9,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"49","NW_017739593.1",133694,133847,"rsi_circ_000071",2,"-",2,2,5,40,"my_test_rsi1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"50","NW_017739001.1",1909120,1963466,"rsi_circ_000072",4,"-",1,4,5,35,"my_test_rsi1",4,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"51","NW_017739075.1",2556923,2563539,"rsi_circ_000073",4,"-",2,4,40,40,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"52","NW_017739160.1",1288850,1289682,"rsi_circ_000074",29,"+",13,29,40,40,"my_test_rsi1",29,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"53","NW_017739001.1",2785582,2796827,"rsi_circ_000075",2,"-",1,2,5,5,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"54","NW_017739146.1",3123831,3148773,"rsi_circ_000076",4,"+",2,4,40,40,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"55","NW_017739793.1",96233,99147,"rsi_circ_000077",4,"+",1,4,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"56","NW_017739076.1",2095755,2102558,"rsi_circ_000078",2,"+",1,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"57","NW_017739681.1",49863,58629,"rsi_circ_000080",2,"-",1,2,40,40,"my_test_rsi1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"58","NW_017739103.1",1910835,1915575,"rsi_circ_000081",5,"-",3,5,5,40,"my_test_rsi1",5,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"59","NW_017739071.1",2992491,2997823,"rsi_circ_000083",7,"-",2,4,40,40,"my_test_rsi1",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"60","NW_017738923.1",14772274,14789617,"rsi_circ_000084",26,"-",16,26,40,40,"my_test_rsi1",26,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"61","NW_017739033.1",2772297,2773473,"rsi_circ_000085",4,"+",4,4,40,40,"my_test_rsi1",4,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"62","NW_017739642.1",103504,113269,"rsi_circ_000086",4,"-",1,4,40,40,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"63","NW_017739014.1",2625706,2634103,"rsi_circ_000089",3,"-",3,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"64","NW_017739394.1",584726,589696,"rsi_circ_000091",4,"-",3,4,5,5,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"65","NW_017739726.1",614462,616884,"rsi_circ_000092",2,"-",2,2,40,40,"my_test_rsi1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"66","NW_017739347.1",1329268,1334464,"rsi_circ_000095",5,"-",1,5,5,40,"my_test_rsi1",5,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"67","NW_017739015.1",6142369,6165538,"rsi_circ_000097",4,"-",1,4,5,40,"my_test_rsi1",4,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"68","NW_017738930.1",1428089,1430655,"rsi_circ_000098",2,"+",2,2,40,40,"my_test_rsi1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"69","NW_017738927.1",77669,77815,"rsi_circ_000099",2,"-",1,2,5,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"70","NW_017739687.1",331075,333625,"rsi_circ_000100",2,"-",1,2,5,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"71","NW_017739054.1",2311633,2325635,"rsi_circ_000101",2,"-",1,2,40,5,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"72","NW_017738992.1",457363,458099,"rsi_circ_000103",4,"-",2,2,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"73","NW_017739322.1",2800030,2812921,"rsi_circ_000104",7,"+",1,7,36,40,"my_test_rsi1",7,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"74","NW_017739414.1",500080,506496,"rsi_circ_000106",2,"-",2,2,40,35,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"75","NW_017739440.1",938588,939094,"rsi_circ_000107",7,"-",5,7,40,40,"my_test_rsi1",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"76","NW_017738931.1",7324563,7336621,"rsi_circ_000108",2,"+",1,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"77","NW_017739167.1",3154995,3168678,"rsi_circ_000109",2,"-",1,2,5,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"78","NW_017739384.1",585118,586749,"rsi_circ_000111",2,"+",1,2,5,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"79","NW_017739461.1",540056,542380,"rsi_circ_000112",5,"-",4,5,40,40,"my_test_rsi1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"80","NW_017738952.1",1900036,1911896,"rsi_circ_000113",2,"-",2,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"81","NW_017738920.1",3166949,3172693,"rsi_circ_000114",3,"-",1,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"82","NW_017739074.1",1731565,1736768,"rsi_circ_000115",8,"+",5,8,40,40,"my_test_rsi1",8,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"83","NW_017738922.1",5071212,5092058,"rsi_circ_000116",2,"+",1,2,40,5,"my_test_rsi1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"84","NW_017738989.1",1225783,1271802,"rsi_circ_000117",12,"+",7,10,40,5,"my_test_rsi1",12,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"85","NW_017738944.1",613413,613610,"rsi_circ_000118",2,"+",1,2,35,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"86","NW_017738923.1",15071110,15081970,"rsi_circ_000120",4,"-",2,4,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"87","NW_017739162.1",4084123,4096218,"rsi_circ_000121",4,"+",1,4,5,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"88","NW_017739225.1",629123,653186,"rsi_circ_000123",3,"-",1,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"89","NW_017738984.1",8640772,8640959,"rsi_circ_000126",3,"+",1,3,5,5,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"90","NW_017739029.1",541098,543657,"rsi_circ_000127",4,"-",4,4,40,40,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"91","NW_017738971.1",7444799,7447810,"rsi_circ_000129",4,"+",2,4,40,5,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"92","NW_017739015.1",5343200,5354654,"rsi_circ_000130",6,"+",6,6,40,40,"my_test_rsi1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"93","NW_017739161.1",2247268,2261126,"rsi_circ_000131",12,"+",7,12,40,40,"my_test_rsi1",12,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"94","NW_017739395.1",928701,932405,"rsi_circ_000134",3,"+",1,3,35,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"95","NW_017739574.1",70168,99022,"rsi_circ_000136",10,"-",7,10,40,40,"my_test_rsi1",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"96","NW_017739293.1",864348,869344,"rsi_circ_000137",11,"+",5,11,40,40,"my_test_rsi1",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"97","NW_017739130.1",599894,605208,"rsi_circ_000138",5,"-",2,5,35,40,"my_test_rsi1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"98","NW_017738956.1",4822113,4827568,"rsi_circ_000139",3,"+",1,3,40,40,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"99","NW_017739008.1",144569,144778,"rsi_circ_000140",2,"-",1,2,40,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"100","NW_017739035.1",2040599,2101217,"rsi_circ_000141",2,"+",2,2,5,40,"my_test_rsi1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"101","NW_017739016.1",4645194,4646460,"rsi_circ_000142",6,"+",2,6,40,40,"my_test_rsi1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"102","NW_017739405.1",2931796,2941709,"rsi_circ_000143",4,"+",1,4,40,5,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"103","NW_017739372.1",1091452,1104432,"rsi_circ_000144",11570,"-",986,10522,40,40,"my_test_rsi1",11570,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"104","NW_017739668.1",41941,72826,"rsi_circ_000147",4,"-",2,4,40,5,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"105","NW_017739536.1",272889,284036,"rsi_circ_000148",19,"-",9,19,40,40,"my_test_rsi1",19,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"106","NW_017739315.1",490212,501362,"rsi_circ_000149",3,"+",2,3,40,5,"my_test_rsi1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"107","NW_017739579.1",597471,608120,"rsi_circ_000150",4,"-",1,4,36,5,"my_test_rsi1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"108","NW_017739240.1",968021,974566,"rsi_circ_000151",2,"-",1,2,40,5,"my_test_rsi1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"109","NW_017739161.1",1359850,1376547,"rsi_circ_000152",4,"+",2,4,40,40,"my_test_rsi1",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
