"","chrom","start","end","name","n_reads","strand","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category"
"28","NW_017739029.1",1191199,1193742,"rsi_circ_000037",7,"-",5,7,40,40,"my_test_rsi4",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"29","NW_017739405.1",2931796,2951458,"rsi_circ_000038",7,"+",4,7,40,40,"my_test_rsi4",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"30","NW_017739011.1",2204893,2217411,"rsi_circ_000040",5,"-",2,5,40,40,"my_test_rsi4",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"31","NW_017739349.1",468151,555865,"rsi_circ_000041",7,"+",2,7,40,40,"my_test_rsi4",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"32","NW_017739466.1",1060013,1064199,"rsi_circ_000042",8,"+",3,8,40,5,"my_test_rsi4",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"33","NW_017739477.1",572658,587063,"rsi_circ_000043",2,"-",1,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"34","NW_017738998.1",15245,24377,"rsi_circ_000044",10,"-",5,10,40,40,"my_test_rsi4",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"35","NW_017739772.1",354223,360047,"rsi_circ_000045",2,"+",2,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"36","NW_017738946.1",5200713,5209989,"rsi_circ_000046",3,"+",1,3,40,5,"my_test_rsi4",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"37","NW_017738937.1",5997374,6010522,"rsi_circ_000047",4,"-",1,4,40,5,"my_test_rsi4",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"38","NW_017739066.1",3488603,3501854,"rsi_circ_000048",4,"+",4,3,40,40,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"39","NW_017739264.1",1506509,1516704,"rsi_circ_000050",10,"-",3,10,40,40,"my_test_rsi4",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"40","NW_017738955.1",5381047,5384603,"rsi_circ_000051",13,"+",5,13,40,40,"my_test_rsi4",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"41","NW_017738940.1",6079175,6091430,"rsi_circ_000053",6,"-",3,6,40,40,"my_test_rsi4",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"42","NW_017739128.1",212918,222405,"rsi_circ_000054",2,"-",1,2,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"43","NW_017739169.1",1701347,1701566,"rsi_circ_000056",2,"+",1,2,5,5,"my_test_rsi4",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"44","NW_017739272.1",2512909,2518804,"rsi_circ_000057",21,"-",7,21,40,40,"my_test_rsi4",21,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"45","NW_017738961.1",4214060,4215398,"rsi_circ_000058",2,"-",1,2,5,5,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"46","NW_017738984.1",7839404,7890794,"rsi_circ_000059",5,"-",1,5,5,5,"my_test_rsi4",5,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"47","NW_017739160.1",1288850,1289682,"rsi_circ_000060",26,"+",12,26,40,40,"my_test_rsi4",26,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"48","NW_017739146.1",3123831,3148773,"rsi_circ_000063",2,"+",1,2,35,40,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"49","NW_017738953.1",2653244,2716462,"rsi_circ_000065",7,"-",4,7,40,40,"my_test_rsi4",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"50","NW_017739390.1",1564097,1592720,"rsi_circ_000067",2,"-",2,2,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"51","NW_017738958.1",1490700,1522745,"rsi_circ_000068",2,"+",1,2,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"52","NW_017739099.1",886807,889690,"rsi_circ_000069",4,"-",3,4,37,40,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"53","NW_017739440.1",938510,951117,"rsi_circ_000070",2,"-",1,2,40,5,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"54","NW_017738953.1",4141164,4157250,"rsi_circ_000071",3,"+",2,2,5,40,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"55","NW_017738929.1",3627628,3654173,"rsi_circ_000072",2,"-",1,2,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"56","NW_017739415.1",1610605,1611964,"rsi_circ_000073",2,"+",1,2,40,40,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"57","NW_017739014.1",2625706,2634103,"rsi_circ_000074",2,"-",2,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"58","NW_017739394.1",584726,589696,"rsi_circ_000075",4,"-",2,4,5,5,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"59","NW_017738987.1",4294699,4327636,"rsi_circ_000076",3,"+",1,3,5,40,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"60","NW_017738934.1",5703987,5720144,"rsi_circ_000078",3,"-",2,3,40,5,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"61","NW_017739158.1",2300965,2306612,"rsi_circ_000079",3,"+",1,3,40,5,"my_test_rsi4",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"62","NW_017738952.1",1219889,1230589,"rsi_circ_000080",3,"+",2,3,35,5,"my_test_rsi4",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"63","NW_017739367.1",438052,441106,"rsi_circ_000081",7,"+",1,7,40,5,"my_test_rsi4",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"64","NW_017739359.1",231402,249107,"rsi_circ_000082",6,"+",2,6,40,5,"my_test_rsi4",6,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"65","NW_017738957.1",17897493,17954925,"rsi_circ_000083",2,"+",1,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"66","NW_017739440.1",938588,939094,"rsi_circ_000084",12,"-",6,12,40,40,"my_test_rsi4",12,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"67","NW_017739068.1",2592275,2597448,"rsi_circ_000085",2,"-",1,2,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"68","NW_017738920.1",6778010,6780643,"rsi_circ_000086",10,"+",2,10,40,40,"my_test_rsi4",10,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"69","NW_017739454.1",1179636,1201718,"rsi_circ_000088",3,"+",1,3,40,5,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"70","NW_017738970.1",11928769,11953219,"rsi_circ_000089",3,"+",1,3,40,40,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"71","NW_017739127.1",2240599,2248559,"rsi_circ_000090",2,"+",2,2,40,5,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"72","NW_017739074.1",1731565,1736768,"rsi_circ_000091",16,"+",6,16,40,40,"my_test_rsi4",16,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"73","NW_017738989.1",1225783,1271802,"rsi_circ_000092",23,"+",8,19,40,40,"my_test_rsi4",23,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"74","NW_017739087.1",4989683,4999910,"rsi_circ_000093",3,"+",1,3,35,5,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"75","NW_017739089.1",9087746,9163448,"rsi_circ_000095",2,"+",2,2,40,5,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"76","NW_017738965.1",3428924,3439883,"rsi_circ_000096",4,"-",2,4,40,40,"my_test_rsi4",4,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"77","NW_017738989.1",968267,987355,"rsi_circ_000097",4,"+",3,4,40,40,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"78","NW_017739566.1",16178,63221,"rsi_circ_000098",2,"-",1,2,40,5,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"79","NW_017738922.1",3527449,3531132,"rsi_circ_000099",2,"-",2,1,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"80","NW_017738946.1",4139779,4175507,"rsi_circ_000100",3,"+",1,3,40,40,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"81","NW_017738971.1",7444799,7447810,"rsi_circ_000101",8,"+",4,8,40,40,"my_test_rsi4",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"82","NW_017739161.1",2247268,2261126,"rsi_circ_000102",5,"+",3,5,40,40,"my_test_rsi4",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"83","NW_017739341.1",349928,415821,"rsi_circ_000104",3,"+",1,3,40,40,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"84","NW_017738956.1",4822113,4827568,"rsi_circ_000107",8,"+",2,8,40,40,"my_test_rsi4",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"85","NW_017739405.1",2931796,2941709,"rsi_circ_000110",8,"+",1,8,35,5,"my_test_rsi4",8,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"86","NW_017739001.1",3655034,3680819,"rsi_circ_000112",2,"-",1,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"87","NW_017739372.1",1091452,1104432,"rsi_circ_000113",52244,"-",2940,49919,40,40,"my_test_rsi4",52244,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"88","NW_017739476.1",854028,917666,"rsi_circ_000114",2,"-",2,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"89","NW_017738952.1",1865082,1867590,"rsi_circ_000115",2,"-",1,2,5,35,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"90","NW_017738952.1",1852703,1853644,"rsi_circ_000116",5,"+",1,5,5,5,"my_test_rsi4",5,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"91","NW_017739536.1",272889,284036,"rsi_circ_000118",3,"-",2,3,35,5,"my_test_rsi4",3,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"92","NW_017738999.1",4308647,4313552,"rsi_circ_000119",2,"-",1,2,40,40,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"93","NW_017738932.1",7156512,7200172,"rsi_circ_000120",26,"+",9,21,40,40,"my_test_rsi4",26,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"94","NW_017739026.1",4613710,4614004,"rsi_circ_000121",4,"-",2,4,40,40,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"95","NW_017739500.1",381766,387097,"rsi_circ_000123",6,"+",4,4,40,35,"my_test_rsi4",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"96","NW_017739068.1",2513328,2596375,"rsi_circ_000125",2,"-",2,2,40,35,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"97","NW_017738924.1",573757,579427,"rsi_circ_000126",4,"-",4,4,40,40,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"98","NW_017739630.1",631563,659328,"rsi_circ_000127",2,"-",2,1,5,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"99","NW_017739088.1",563865,592708,"rsi_circ_000128",4,"-",1,4,40,5,"my_test_rsi4",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"100","NW_017739715.1",233033,234550,"rsi_circ_000129",13,"-",6,13,40,40,"my_test_rsi4",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"101","NW_017739130.1",243397,248700,"rsi_circ_000130",9,"-",3,9,40,40,"my_test_rsi4",9,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"102","NW_017739140.1",123703,131968,"rsi_circ_000131",3,"+",1,3,5,5,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"103","NW_017739384.1",1037204,1039290,"rsi_circ_000132",2,"+",1,2,5,35,"my_test_rsi4",2,1,2,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"104","NW_017738952.1",926876,953516,"rsi_circ_000135",3,"-",1,3,5,5,"my_test_rsi4",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"105","NW_017738940.1",7802159,7803712,"rsi_circ_000136",20,"+",5,20,40,40,"my_test_rsi4",20,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"106","NW_017739012.1",466354,469996,"rsi_circ_000138",2,"-",1,2,5,40,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"107","NW_017739596.1",181264,196928,"rsi_circ_000139",2,"-",2,2,40,40,"my_test_rsi4",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"108","NW_017738946.1",5299124,5321035,"rsi_circ_000140",2,"+",1,2,40,40,"my_test_rsi4",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"109","NW_017739227.1",131022,140796,"rsi_circ_000141",3,"-",1,3,40,40,"my_test_rsi4",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
