"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"15","scaffold0049",1615784,1627438,"circular_RNA/5",1,"+",1615784,1615784,"0,0,0",3,"77,139,142","0,5001,11512",5,"circRNA","ENSMPIG00049001513243","ENSMPIG00049001513243.t1","13,14,15","scaffold0049:1591017-1615784|scaffold0049:1627438-1663237",0.719790210797,0.319211310875,2.21678352684
"16","scaffold0049",1620785,1627438,"circular_RNA/5",0,"+",1620785,1620785,"0,0,0",2,"139,142","0,6511",5,"circRNA","ENSMPIG00049001513243","ENSMPIG00049001513243.t1","14,15","scaffold0049:1615861-1620785|scaffold0049:1627438-1663237",0.719790210797,0.319211310875,2.21678352684
"17","scaffold0042",267586,270602,"circular_RNA/2",1,"-",267586,267586,"0,0,0",2,"103,211","0,2805",2,"circRNA","ENSMPIG00042000223233","ENSMPIG00042000223233.t2","10,9","scaffold0042:256307-267586|scaffold0042:270602-274240",0.287916084319,0.0719790210797,3.63405271733
"18","scaffold0042",267586,281977,"circular_RNA/1",0,"-",267586,267586,"0,0,0",6,"103,211,69,55,56,309","0,2805,6654,11007,12883,14082",1,"circRNA","ENSMPIG00042000223233","ENSMPIG00042000223233.t2","10,9,8,7,6,5","scaffold0042:256307-267586|scaffold0042:281977-292964",0.143958042159,0.0719790210797,1.87801757244
"19","scaffold0042",294500,295753,"circular_RNA/4",0,"-",294500,294500,"0,0,0",2,"394,54","0,1199",4,"circRNA","ENSMPIG00042000223233","ENSMPIG00042000223233.t2","3,2","scaffold0042:293056-294500|scaffold0042:295753-297196",0.575832168638,0.0719790210797,7.14612300711
"20","scaffold0042",355335,361591,"circular_RNA/1",1,"+",355335,355335,"0,0,0",6,"121,177,83,49,90,96","0,1022,3200,4128,5244,6160",1,"circRNA","ENSMPIG00042000323243","ENSMPIG00042000323243.t3","8,9,10,11,12,13","scaffold0042:347668-355335|scaffold0042:361591-367975",0.143958042159,1.76021424277,0.0869714176054
"21","scaffold0042",360579,361591,"circular_RNA/1",1,"+",360579,360579,"0,0,0",2,"90,96","0,916",1,"circRNA","ENSMPIG00042000323243","ENSMPIG00042000323243.t3","12,13","scaffold0042:359512-360579|scaffold0042:361591-367975",0.143958042159,1.76021424277,0.0869714176054
"22","scaffold0042",391278,395456,"circular_RNA/1",1,"+",391278,391278,"0,0,0",3,"141,110,189","0,410,3989",1,"circRNA","ENSMPIG00042000424241","ENSMPIG00042000424241.t12","2,3,4","scaffold0042:389953-391278|scaffold0042:395456-395699",0.143958042159,0.129562237944,1.10314970888
"23","scaffold0042",421968,426626,"circular_RNA/3",0,"+",421968,421968,"0,0,0",3,"104,174,71","0,2818,4587",3,"circRNA","ENSMPIG00042000424241","ENSMPIG00042000424241.t14","16,17,18","scaffold0042:421803-421968|scaffold0042:426626-426747",0.431874126478,0.129562237944,3.16614388668
"24","scaffold0042",1025803,1031593,"circular_RNA/8",0,"-",1025803,1025803,"0,0,0",4,"111,66,110,93","0,930,3020,5697",8,"circRNA","ENSMPIG00042000917243","ENSMPIG00042000917243.t1","5,4,3,2","scaffold0042:1015097-1025803|scaffold0042:1031593-1047296",1.15166433728,7.23389161851,0.160364676676
"25","scaffold0042",1028823,1031593,"circular_RNA/2",0,"-",1028823,1028823,"0,0,0",2,"110,93","0,2677",2,"circRNA","ENSMPIG00042000917243","ENSMPIG00042000917243.t1","3,2","scaffold0042:1026799-1028823|scaffold0042:1031593-1047296",0.287916084319,7.23389161851,0.0411265242508
"26","scaffold0042",1113040,1118758,"circular_RNA/4",1,"-",1113040,1113040,"0,0,0",3,"131,67,189","0,5380,5529",4,"circRNA","ENSMPIG00042001024241","ENSMPIG00042001024241.t1","22,21,20","scaffold0042:1107711-1113040|scaffold0042:1118758-1126173",0.575832168638,1.07625774376,0.539312305945
"27","scaffold0042",1141172,1149323,"circular_RNA/3",0,"-",1141172,1141172,"0,0,0",5,"248,133,98,88,105","0,4578,6156,6537,8046",3,"circRNA","ENSMPIG00042001024241","ENSMPIG00042001024241.t2","18,17,16,15,14","scaffold0042:1126386-1141172|scaffold0042:1149323-1163044",0.431874126478,1.07625774376,0.406785709024
"28","scaffold0042",1145750,1149323,"circular_RNA/3",0,"-",1145750,1145750,"0,0,0",4,"133,98,88,105","0,1578,1959,3468",3,"circRNA","ENSMPIG00042001024241","ENSMPIG00042001024241.t2","17,16,15,14","scaffold0042:1141420-1145750|scaffold0042:1149323-1163044",0.431874126478,1.07625774376,0.406785709024
"29","scaffold0042",1163044,1165650,"circular_RNA/7",0,"-",1163044,1163044,"0,0,0",3,"233,158,87","0,377,2519",7,"circRNA","ENSMPIG00042001024241","ENSMPIG00042001024241.t2","13,12,11","scaffold0042:1149323-1163044|scaffold0042:1165650-1183474",1.00770629512,1.07625774376,0.936892096711
"30","scaffold0042",1193942,1209215,"circular_RNA/1",1,"-",1193942,1193942,"0,0,0",5,"158,116,147,75,54","0,6380,8692,13197,15219",1,"circRNA","ENSMPIG00042001024241","ENSMPIG00042001024241.t2","6,5,4,3,2","scaffold0042:1188720-1193942|scaffold0042:1209215-1229962",0.143958042159,1.07625774376,0.141732515182
"31","scaffold0042",1202634,1209215,"circular_RNA/1",1,"-",1202634,1202634,"0,0,0",3,"147,75,54","0,4505,6527",1,"circRNA","ENSMPIG00042001024241","ENSMPIG00042001024241.t2","4,3,2","scaffold0042:1200438-1202634|scaffold0042:1209215-1229962",0.143958042159,1.07625774376,0.141732515182
"32","scaffold0042",1308201,1310765,"circular_RNA/11",0,"-",1308201,1308201,"0,0,0",4,"133,122,165,111","0,719,1593,2453",11,"circRNA","ENSMPIG00042001223233","ENSMPIG00042001223233.t2","8,7,6,5","scaffold0042:1307567-1308201|scaffold0042:1310765-1312542",1.58353846375,0.616963037826,2.54167848439
"33","scaffold0042",1312542,1318259,"circular_RNA/1",0,"-",1312542,1312542,"0,0,0",3,"324,196,125","0,3587,5592",1,"circRNA","ENSMPIG00042001223233","ENSMPIG00042001223233.t1","4,3,2","scaffold0042:1310765-1312542|scaffold0042:1318259-1320382",0.143958042159,0.616963037826,0.245561592742
"34","scaffold0042",1405672,1416961,"circular_RNA/44",0,"+",1405672,1405672,"0,0,0",3,"73,40,140","0,3111,11149",44,"circRNA","ENSMPIG00042001418243","ENSMPIG00042001418243.t1","2,3,4","scaffold0042:1392625-1405672|scaffold0042:1416961-1438420",6.33415385502,0.473004995667,13.134758257
"35","scaffold0042",1416821,1438524,"circular_RNA/16",0,"+",1416821,1416821,"0,0,0",2,"140,104","0,21599",16,"circRNA","ENSMPIG00042001418243","ENSMPIG00042001418243.t1","4,5","scaffold0042:1408823-1416821|scaffold0042:1438524-1463151",2.30332867455,0.473004995667,4.78945082412
"36","scaffold0042",1463151,1470296,"circular_RNA/3",0,"+",1463151,1463151,"0,0,0",4,"127,69,65,73","0,533,2173,7072",3,"circRNA","ENSMPIG00042001418243","ENSMPIG00042001418243.t1","6,7,8,9","scaffold0042:1438524-1463151|scaffold0042:1470296-1481502",0.431874126478,0.473004995667,0.914843801704
"37","scaffold0042",1470223,1486542,"circular_RNA/35",0,"+",1470223,1470223,"0,0,0",4,"73,81,77,78","0,11279,15525,16241",35,"circRNA","ENSMPIG00042001418243","ENSMPIG00042001418243.t1","9,10,11,12","scaffold0042:1465389-1470223|scaffold0042:1486542-1490570",5.03853147558,0.473004995667,10.4523380107
"38","scaffold0042",1481502,1492620,"circular_RNA/32",0,"+",1481502,1481502,"0,0,0",6,"81,77,78,74,91,67","0,4246,4962,9068,9375,11051",32,"circRNA","ENSMPIG00042001418243","ENSMPIG00042001418243.t1","10,11,12,13,14,15","scaffold0042:1470296-1481502|scaffold0042:1492620-1505035",4.6066573491,0.473004995667,9.55819792863
"39","scaffold0042",2095914,2097378,"circular_RNA/49",1,"-",2095914,2095914,"0,0,0",2,"189,207","0,1257",49,"circRNA","ENSMPIG00042001724241","ENSMPIG00042001724241.t1","16,15","scaffold0042:2084714-2095914|scaffold0042:2097378-2113340",7.05394406581,0.615093452863,11.3006207847
"40","scaffold0042",2113340,2150102,"circular_RNA/2",0,"-",2113340,2113340,"0,0,0",8,"636,282,279,344,133,59,280,209","0,3899,5923,7489,8185,30838,35684,36553",2,"circRNA","ENSMPIG00042001724241","ENSMPIG00042001724241.t1","14,13,12,11,10,9,8,7","scaffold0042:2097378-2113340|scaffold0042:2150102-2155740",0.287916084319,0.615093452863,0.476594472322
"41","scaffold0042",2144178,2150102,"circular_RNA/14",0,"-",2144178,2144178,"0,0,0",3,"59,280,209","0,4846,5715",14,"circRNA","ENSMPIG00042001724241","ENSMPIG00042001724241.t1","9,8,7","scaffold0042:2121658-2144178|scaffold0042:2150102-2155740",2.01541259023,0.615093452863,3.24017565846
"42","scaffold0042",2149024,2150102,"circular_RNA/12",0,"-",2149024,2149024,"0,0,0",2,"280,209","0,869",12,"circRNA","ENSMPIG00042001724241","ENSMPIG00042001724241.t1","8,7","scaffold0042:2144237-2149024|scaffold0042:2150102-2155740",1.72749650591,0.615093452863,2.7795787941
"43","scaffold0042",2171817,2179351,"circular_RNA/66",0,"-",2171817,2171817,"0,0,0",4,"313,77,49,79","0,1915,5516,7455",66,"circRNA","ENSMPIG00042001724241","ENSMPIG00042001724241.t1","5,4,3,2","scaffold0042:2155912-2171817|scaffold0042:2179351-2204326",9.50123078253,0.615093452863,15.2156941318
"44","scaffold0042",2513352,2516992,"circular_RNA/10",1,"+",2513352,2513352,"0,0,0",3,"135,44,64","0,2095,3576",10,"circRNA","ENSMPIG00042002224241","ENSMPIG00042002224241.t3","2,3,4","scaffold0042:2509812-2513352|scaffold0042:2516992-2523801",1.43958042159,0.167951049186,8.14595040727
"45","scaffold0043",1520348,1547795,"circular_RNA/6",1,"-",1520348,1520348,"0,0,0",3,"125,322,134","0,25086,27313",6,"circRNA","ENSMPIG00043001323233","ENSMPIG00043001323233.t1","4,3,2","scaffold0043:1463458-1520348|scaffold0043:1547795-1551982",0.863748252957,0.0575832168638,12.9284797839
"46","scaffold0043",1545434,1547795,"circular_RNA/14",1,"-",1545434,1545434,"0,0,0",2,"322,134","0,2227",14,"circRNA","ENSMPIG00043001323233","ENSMPIG00043001323233.t1","3,2","scaffold0043:1520473-1545434|scaffold0043:1547795-1551982",2.01541259023,0.0575832168638,29.9691651895
"47","scaffold0040",437439,449137,"circular_RNA/3",0,"+",437439,437439,"0,0,0",3,"108,95,94","0,2607,11604",3,"circRNA","ENSMPIG00040000624241","ENSMPIG00040000624241.t3","2,3,4","scaffold0040:431880-437439|scaffold0040:449137-451238",0.431874126478,0.497309600187,0.871014714319
"48","scaffold0040",437439,451311,"circular_RNA/2",0,"+",437439,437439,"0,0,0",4,"108,95,94,73","0,2607,11604,13799",2,"circRNA","ENSMPIG00040000624241","ENSMPIG00040000624241.t3","2,3,4,5","scaffold0040:431880-437439|scaffold0040:451311-466197",0.287916084319,0.497309600187,0.587247085821
"49","scaffold0040",449043,466330,"circular_RNA/9",0,"+",449043,449043,"0,0,0",3,"94,73,133","0,2195,17154",9,"circRNA","ENSMPIG00040000624241","ENSMPIG00040000624241.t3","4,5,6","scaffold0040:440141-449043|scaffold0040:466330-479005",1.29562237944,0.497309600187,2.57362048532
"50","scaffold0040",968575,980883,"circular_RNA/38",0,"+",968575,968575,"0,0,0",3,"68,88,87","0,175,12221",38,"circRNA","ENSMPIG00040000921243","ENSMPIG00040000921243.t3","2,3,4","scaffold0040:945510-968575|scaffold0040:980883-1021297",5.47040560206,1.7686273751,3.08125562374
"51","scaffold0040",1266518,1267874,"circular_RNA/34",0,"-",1266518,1266518,"0,0,0",2,"178,91","0,1265",34,"circRNA","ENSMPIG00040001024241","ENSMPIG00040001024241.t1","10,9","scaffold0040:1263344-1266518|scaffold0040:1267874-1274573",4.89457343342,5.01796604099,0.975458742847
"52","scaffold0040",1274573,1279914,"circular_RNA/9",1,"-",1274573,1274573,"0,0,0",4,"69,50,82,139","0,1439,1860,5202",9,"circRNA","ENSMPIG00040001024241","ENSMPIG00040001024241.t1","8,7,6,5","scaffold0040:1267874-1274573|scaffold0040:1279914-1291470",1.29562237944,5.01796604099,0.259672075904
"53","scaffold0040",1274573,1291631,"circular_RNA/66",0,"-",1274573,1274573,"0,0,0",5,"69,50,82,139,161","0,1439,1860,5202,16897",66,"circRNA","ENSMPIG00040001024241","ENSMPIG00040001024241.t1","8,7,6,5,4","scaffold0040:1267874-1274573|scaffold0040:1291631-1293697",9.50123078253,5.01796604099,1.89166567654
"54","scaffold0040",1291470,1294136,"circular_RNA/57",1,"-",1291470,1291470,"0,0,0",2,"161,439","0,2227",57,"circRNA","ENSMPIG00040001024241","ENSMPIG00040001024241.t1","4,3","scaffold0040:1279914-1291470|scaffold0040:1294136-1294332",8.20560840309,5.01796604099,1.63398247644
"55","scaffold0040",1293697,1294136,"circular_RNA/8",0,"-",1293697,1293697,"0,0,0",1,"439","0",8,"circRNA","ENSMPIG00040001024241","ENSMPIG00040001024241.t1","3","scaffold0040:1291631-1293697|scaffold0040:1294136-1294332",1.15166433728,5.01796604099,0.231040609226
"56","scaffold0040",2142757,2143345,"circular_RNA/2",1,"-",2142757,2142757,"0,0,0",2,"154,155","0,433",2,"circRNA","ENSMPIG00040001624241","ENSMPIG00040001624241.t1","15,14","scaffold0040:2135927-2142757|scaffold0040:2143345-2148286",0.287916084319,0.643012588312,0.456217980559
"57","scaffold0040",2707709,2707943,"circular_RNA/10",0,"-",2707709,2707709,"0,0,0",1,"234","0",10,"circRNA","ENSMPIG00040002324241","ENSMPIG00040002324241.t1","4","scaffold0040:2703697-2707709|scaffold0040:2707943-2711951",1.43958042159,0.671804196744,2.12609489427
"58","scaffold0040",2707709,2712205,"circular_RNA/58",0,"-",2707709,2707709,"0,0,0",2,"234,254","0,4242",58,"circRNA","ENSMPIG00040002324241","ENSMPIG00040002324241.t1","4,3","scaffold0040:2703697-2707709|scaffold0040:2712205-2728634",8.34956644525,0.671804196744,12.2609489428
"59","scaffold0041",202722,204460,"circular_RNA/21",1,"+",202722,202722,"0,0,0",5,"149,112,89,202,88","0,286,505,829,1650",21,"circRNA","ENSMPIG00041000524241","ENSMPIG00041000524241.t1","3,4,5,6,7","scaffold0041:202587-202722|scaffold0041:204460-205270",3.02311888535,0.287916084319,10.1811182578
"60","scaffold0041",284409,286605,"circular_RNA/4",0,"+",284409,284409,"0,0,0",3,"190,92,206","0,1183,1990",4,"circRNA","ENSMPIG00041000824241","ENSMPIG00041000824241.t1","7,8,9","scaffold0041:281802-284409|scaffold0041:286605-291788",0.575832168638,0.668981490035,0.862810219772
"61","scaffold0041",291788,304244,"circular_RNA/1",1,"+",291788,291788,"0,0,0",4,"149,107,123,111","0,754,1195,12345",1,"circRNA","ENSMPIG00041000824241","ENSMPIG00041000824241.t1","10,11,12,13","scaffold0041:286605-291788|scaffold0041:304244-307949",0.143958042159,0.668981490035,0.226748511437
"62","scaffold0041",292542,308132,"circular_RNA/1",0,"+",292542,292542,"0,0,0",4,"107,123,111,183","0,441,11591,15407",1,"circRNA","ENSMPIG00041000824241","ENSMPIG00041000824241.t1","11,12,13,14","scaffold0041:291937-292542|scaffold0041:308132-309172",0.143958042159,0.668981490035,0.226748511437
"63","scaffold0041",415580,416770,"circular_RNA/19",0,"-",415580,415580,"0,0,0",3,"134,223,110","0,451,1080",19,"circRNA","ENSMPIG00041001223233","ENSMPIG00041001223233.t10","20,19,18","scaffold0041:410276-415580|scaffold0041:416770-418119",2.73520280103,0.944724651672,2.87538694662
"64","scaffold0041",418897,419640,"circular_RNA/1",0,"-",418897,418897,"0,0,0",2,"85,192","0,551",1,"circRNA","ENSMPIG00041001223233","ENSMPIG00041001223233.t10","16,15","scaffold0041:418250-418897|scaffold0041:419640-421229",0.143958042159,0.944724651672,0.161259104276
"65","scaffold0041",425321,425728,"circular_RNA/1",1,"-",425321,425321,"0,0,0",2,"158,75","0,332",1,"circRNA","ENSMPIG00041001223233","ENSMPIG00041001223233.t10","10,9","scaffold0041:423781-425321|scaffold0041:425728-426997",0.143958042159,0.944724651672,0.161259104276
"66","scaffold0041",426997,427280,"circular_RNA/16",1,"-",426997,426997,"0,0,0",2,"72,102","0,181",16,"circRNA","ENSMPIG00041001223233","ENSMPIG00041001223233.t10","8,7","scaffold0041:425728-426997|scaffold0041:427280-427525",2.30332867455,0.944724651672,2.42303230622
"67","scaffold0041",432309,432680,"circular_RNA/27",0,"-",432309,432309,"0,0,0",2,"186,91","0,280",27,"circRNA","ENSMPIG00041001223233","ENSMPIG00041001223233.t10","4,3","scaffold0041:428008-432309|scaffold0041:432680-441683",3.88686713831,0.944724651672,4.08166598766
"68","scaffold0041",510807,511133,"circular_RNA/6",0,"-",510807,510807,"0,0,0",1,"326","0",6,"ciRNA","ENSMPIG00041001420243","ENSMPIG00041001420243.t3","8","scaffold0041:498367-511133",0.863748252957,2.87916084319,0.302422848841
"69","scaffold0041",510813,511133,"circular_RNA/2",0,"-",510813,510813,"0,0,0",1,"320","0",2,"ciRNA","ENSMPIG00041001420243","ENSMPIG00041001420243.t3","8","scaffold0041:498367-511133",0.287916084319,2.87916084319,0.103115091367
"70","scaffold0041",511133,531548,"circular_RNA/10",1,"-",511133,511133,"0,0,0",7,"120,115,162,33,83,118,119","0,2810,3017,4176,16050,16936,20296",10,"circRNA","ENSMPIG00041001420243","ENSMPIG00041001420243.t3","8,7,6,5,4,3,2","scaffold0041:498367-511133|scaffold0041:531548-532754",1.43958042159,2.87916084319,0.501730606313
"71","scaffold0041",511133,528187,"circular_RNA/10",0,"-",511133,511133,"0,0,0",6,"120,115,162,33,83,118","0,2810,3017,4176,16050,16936",10,"circRNA","ENSMPIG00041001420243","ENSMPIG00041001420243.t3","8,7,6,5,4,3","scaffold0041:498367-511133|scaffold0041:528187-531429",1.43958042159,2.87916084319,0.501730606313
"72","scaffold0041",513943,528187,"circular_RNA/3",0,"-",513943,513943,"0,0,0",5,"115,162,33,83,118","0,207,1366,13240,14126",3,"circRNA","ENSMPIG00041001420243","ENSMPIG00041001420243.t3","7,6,5,4,3","scaffold0041:511253-513943|scaffold0041:528187-531429",0.431874126478,2.87916084319,0.152942030735
"73","scaffold0041",527183,528187,"circular_RNA/47",0,"-",527183,527183,"0,0,0",2,"83,118","0,886",47,"circRNA","ENSMPIG00041001420243","ENSMPIG00041001420243.t3","4,3","scaffold0041:515342-527183|scaffold0041:528187-531429",6.7660279815,2.87916084319,2.34532736295
"74","scaffold0041",601572,604651,"circular_RNA/8",0,"+",601572,601572,"0,0,0",6,"144,150,170,97,134,139","0,1122,1662,1998,2462,2940",8,"circRNA","ENSMPIG00041001619243","ENSMPIG00041001619243.t2","2,3,4,5,6,7","scaffold0041:595087-601572|scaffold0041:604651-607166",1.15166433728,3.16707692751,0.365639348302
"75","scaffold0041",862961,865544,"circular_RNA/1",0,"+",862961,862961,"0,0,0",6,"139,88,47,52,193,207","0,236,404,653,1703,2376",1,"circRNA","ENSMPIG00041002423243","ENSMPIG00041002423243.t2","5,6,7,8,9,10","scaffold0041:854649-862961|scaffold0041:865544-867888",0.143958042159,5.96226224611,0.0257788482512
"76","scaffold0041",902516,906855,"circular_RNA/1",0,"-",902516,902516,"0,0,0",5,"161,98,97,122,166","0,1101,2495,2691,4173",1,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","40,39,38,37,36","scaffold0041:899494-902516|scaffold0041:906855-916712",0.143958042159,0.361951648858,0.413919504408
"77","scaffold0041",905011,905329,"circular_RNA/6",0,"-",905011,905011,"0,0,0",2,"97,122","0,196",6,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","38,37","scaffold0041:903715-905011|scaffold0041:905329-906689",0.863748252957,0.361951648858,2.34909095212
"78","scaffold0041",916712,917180,"circular_RNA/2",0,"-",916712,916712,"0,0,0",2,"150,125","0,343",2,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","35,34","scaffold0041:906855-916712|scaffold0041:917180-919939",0.287916084319,0.361951648858,0.800953793951
"79","scaffold0041",932036,933380,"circular_RNA/1",0,"-",932036,932036,"0,0,0",2,"581,159","0,1185",1,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","31,30","scaffold0041:923406-932036|scaffold0041:933380-934410",0.143958042159,0.361951648858,0.413919504408
"80","scaffold0041",956629,959809,"circular_RNA/2",0,"-",956629,956629,"0,0,0",5,"135,111,171,154,109","0,227,1346,1605,3071",2,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","17,16,15,14,13","scaffold0041:953270-956629|scaffold0041:959809-969648",0.287916084319,0.361951648858,0.800953793951
"81","scaffold0041",957975,958146,"circular_RNA/4",0,"-",957975,957975,"0,0,0",1,"171","0",4,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","15","scaffold0041:956967-957975|scaffold0041:958146-958234",0.575832168638,0.361951648858,1.57502237303
"82","scaffold0041",957975,959809,"circular_RNA/2",0,"-",957975,957975,"0,0,0",3,"171,154,109","0,259,1725",2,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","15,14,13","scaffold0041:956967-957975|scaffold0041:959809-969648",0.287916084319,0.361951648858,0.800953793951
"83","scaffold0041",958234,981640,"circular_RNA/5",0,"-",958234,958234,"0,0,0",4,"154,109,109,62","0,1466,11414,23344",5,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","14,13,12,11","scaffold0041:958146-958234|scaffold0041:981640-983067",0.719790210797,0.361951648858,1.96205666257
"84","scaffold0041",981578,983388,"circular_RNA/66",1,"-",981578,981578,"0,0,0",3,"62,57,151","0,1489,1659",66,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","11,10,9","scaffold0041:969757-981578|scaffold0041:983388-986234",9.50123078253,0.361951648858,25.5711483246
"85","scaffold0041",1014264,1042982,"circular_RNA/12",0,"-",1014264,1014264,"0,0,0",4,"124,69,41,62","0,11880,24888,28656",12,"circRNA","ENSMPIG00041002623243","ENSMPIG00041002623243.t1","5,4,3,2","scaffold0041:995988-1014264|scaffold0041:1042982-1096460",1.72749650591,0.361951648858,4.67129668935
"86","scaffold0041",1451118,1453066,"circular_RNA/6",1,"+",1451118,1451118,"0,0,0",3,"117,80,112","0,380,1836",6,"circRNA","ENSMPIG00041003024241","ENSMPIG00041003024241.t1","4,5,6","scaffold0041:1448816-1451118|scaffold0041:1453066-1454378",0.863748252957,0.469428398346,1.82247913551
"87","scaffold0041",1521408,1521752,"circular_RNA/4",1,"+",1521408,1521408,"0,0,0",2,"140,102","0,242",4,"circRNA","ENSMPIG00041003123243","ENSMPIG00041003123243.t1","5,6","scaffold0041:1509844-1521408|scaffold0041:1521752-1526168",0.575832168638,0.39074325729,1.46186406878
"88","scaffold0041",1543523,1548708,"circular_RNA/2",1,"-",1543523,1543523,"0,0,0",3,"194,108,131","0,315,5054",2,"circRNA","ENSMPIG00041003221243","ENSMPIG00041003221243.t1","11,10,9","scaffold0041:1538881-1543523|scaffold0041:1548708-1551267",0.287916084319,0.215937063239,1.31857996226
