"","chrom","start","end","name","n_reads","strand","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category"
"70","3",51443886,51457785,"mmu_circ_000105",6,"-",2,6,40,5,"my_test_mmu1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"71","4",59423994,59428064,"mmu_circ_000106",3,"-",1,3,40,5,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"72","13",38191915,38203289,"mmu_circ_000108",6,"-",1,6,5,5,"my_test_mmu1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"73","11",53518527,53518710,"mmu_circ_000111",3,"-",1,3,5,40,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"74","19",5851510,5851774,"mmu_circ_000112",2,"+",1,2,40,5,"my_test_mmu1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"75","11",94194667,94200517,"mmu_circ_000113",4,"-",1,4,40,5,"my_test_mmu1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"76","8",109834957,109835154,"mmu_circ_000114",2,"-",1,2,40,40,"my_test_mmu1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"77","2",31907037,31916938,"mmu_circ_000115",2,"+",1,2,40,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"78","1",192805945,192810854,"mmu_circ_000116",3,"-",1,3,5,40,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"79","17",65017698,65021707,"mmu_circ_000118",3,"+",1,3,40,5,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"80","8",118149583,118163658,"mmu_circ_000119",6,"+",2,6,40,40,"my_test_mmu1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"81","12",45332621,45332797,"mmu_circ_000120",2,"-",1,2,5,40,"my_test_mmu1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"82","9",48628582,48631860,"mmu_circ_000121",2,"-",1,2,5,40,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"83","11",60606628,60607158,"mmu_circ_000122",5,"-",2,5,40,35,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"84","8",79251790,79257787,"mmu_circ_000123",2,"+",1,2,5,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"85","2",118908378,118912106,"mmu_circ_000125",2,"+",1,2,40,40,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"86","8",105905224,105929179,"mmu_circ_000126",5,"+",3,5,40,40,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"87","17",24873103,24873280,"mmu_circ_000127",4,"-",2,4,40,40,"my_test_mmu1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"88","11",104259505,104269652,"mmu_circ_000129",10,"-",3,10,40,40,"my_test_mmu1",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"89","14",36618211,36631169,"mmu_circ_000132",5,"-",2,5,40,40,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"90","2",153029182,153037485,"mmu_circ_000133",2,"+",1,2,5,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"91","4",150553151,150561925,"mmu_circ_000134",11,"+",5,11,40,40,"my_test_mmu1",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"92","5",130226787,130237659,"mmu_circ_000135",2,"+",1,2,5,40,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"93","13",14344503,14344764,"mmu_circ_000136",10,"+",3,10,5,40,"my_test_mmu1",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"94","13",28852352,28853977,"mmu_circ_000137",8,"-",4,8,40,40,"my_test_mmu1",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"95","2",73274788,73278281,"mmu_circ_000138",2,"-",1,2,40,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"96","1",37495670,37503615,"mmu_circ_000139",4,"-",1,4,5,5,"my_test_mmu1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"97","11",117210922,117211193,"mmu_circ_000142",3,"-",2,3,5,35,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"98","6",3516621,3524175,"mmu_circ_000144",2,"+",1,2,5,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"99","19",5163808,5164199,"mmu_circ_000145",4,"-",2,4,5,35,"my_test_mmu1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"100","12",77411742,77412133,"mmu_circ_000146",6,"+",3,6,37,40,"my_test_mmu1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"101","5",65554945,65557318,"mmu_circ_000147",5,"+",3,5,5,39,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"102","17",50343968,50362655,"mmu_circ_000148",2,"-",1,2,5,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"103","15",103471227,103471777,"mmu_circ_000150",2,"-",1,2,40,40,"my_test_mmu1",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"104","18",42272582,42274163,"mmu_circ_000152",4,"+",1,4,40,40,"my_test_mmu1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"105","13",23923161,23923431,"mmu_circ_000153",4,"+",2,4,5,40,"my_test_mmu1",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"106","13",53845510,53845713,"mmu_circ_000154",2,"-",1,2,5,5,"my_test_mmu1",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"107","8",118557188,118557354,"mmu_circ_000155",3,"-",1,3,40,5,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"108","11",66892737,66892967,"mmu_circ_000156",2,"+",1,2,40,40,"my_test_mmu1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"109","1",16533258,16556374,"mmu_circ_000157",5,"-",2,5,40,40,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"110","9",86441467,86444746,"mmu_circ_000158",3,"-",3,3,40,40,"my_test_mmu1",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"111","2",146866634,146867226,"mmu_circ_000159",5,"+",3,4,40,40,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"112","7",55717731,55722178,"mmu_circ_000160",5,"+",2,5,40,5,"my_test_mmu1",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"113","5",98683014,98683212,"mmu_circ_000161",2,"-",1,2,5,4,"my_test_mmu1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"114","4",25428732,25429103,"mmu_circ_000163",2,"+",1,2,5,5,"my_test_mmu1",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"115","3",151926903,151927881,"mmu_circ_000164",6,"+",3,5,40,5,"my_test_mmu1",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
