"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"11","scaffold0079",333379,335769,"circular_RNA/6",0,"+",333379,333379,"0,0,0",2,"101,141","0,2249",6,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t5","4,5","scaffold0079:329889-333379|scaffold0079:335769-339302",0.354466988882,1.27755810576,0.283068381343
"12","scaffold0079",333379,339403,"circular_RNA/1",0,"+",333379,333379,"0,0,0",3,"101,141,101","0,2249,5923",1,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t5","4,5,6","scaffold0079:329889-333379|scaffold0079:339403-340335",0.0590778314803,1.27755810576,0.0536502633716
"13","scaffold0079",333379,344312,"circular_RNA/6",0,"+",333379,333379,"0,0,0",5,"101,141,101,81,177","0,2249,5923,6956,10756",6,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t5","4,5,6,7,8","scaffold0079:329889-333379|scaffold0079:344312-351255",0.354466988882,1.27755810576,0.283068381343
"14","scaffold0079",334913,335769,"circular_RNA/2",0,"+",334913,334913,"0,0,0",2,"101,141","0,715",2,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t3","5,6","scaffold0079:332661-334913|scaffold0079:335769-339302",0.118155662961,1.27755810576,0.0995338869661
"15","scaffold0079",334913,339403,"circular_RNA/4",0,"+",334913,334913,"0,0,0",3,"101,141,101","0,715,4389",4,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t3","5,6,7","scaffold0079:332661-334913|scaffold0079:339403-340335",0.236311325921,1.27755810576,0.191301134154
"16","scaffold0079",334913,344312,"circular_RNA/13",0,"+",334913,334913,"0,0,0",5,"101,141,101,81,177","0,715,4389,5422,9222",13,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t3","5,6,7,8,9","scaffold0079:332661-334913|scaffold0079:344312-351255",0.768011809244,1.27755810576,0.604253746502
"17","scaffold0077",305875,315444,"circular_RNA/17",0,"-",305875,305875,"0,0,0",7,"171,117,92,119,145,43,136","0,1284,1524,1712,5283,9003,9433",17,"circRNA","ENSMFUG00077000909243","ENSMFUG00077000909243.t3","8,7,6,5,4,3,2","scaffold0077:304687-305875|scaffold0077:315444-342686",1.00432313517,0.413544820362,2.39484249696
"18","scaffold0076",108211,111758,"circular_RNA/1",1,"+",108211,108211,"0,0,0",2,"96,231","0,3316",1,"circRNA","ENSMFUG00076000424241","ENSMFUG00076000424241.t1","2,3","scaffold0076:107017-108211|scaffold0076:111758-114822",0.0590778314803,0.430424200785,0.156843859527
"19","scaffold0075",34429,128043,"circular_RNA/1",0,"-",34429,34429,"0,0,0",6,"138,148,153,176,200,97","0,5392,13975,18889,51315,93517",1,"circRNA","ENSMFUG00075000123243","ENSMFUG00075000123243.t3","7,6,5,4,3,2","scaffold0075:17967-34429|scaffold0075:128043-171468",0.0590778314803,0.431722614664,0.156382827564
"20","scaffold0075",378893,379741,"circular_RNA/7",1,"-",378893,378893,"0,0,0",1,"848","0",7,"ciRNA","ENSMFUG00075000623243","ENSMFUG00075000623243.t1","12","scaffold0075:378791-379741",0.413544820362,0.51200787283,0.811376307537
"21","scaffold0075",491911,527146,"circular_RNA/9",1,"-",491911,491911,"0,0,0",11,"70,105,347,110,130,81,111,175,141,137,171","0,1281,11019,12352,17421,22360,23041,24286,28026,29448,35064",9,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","18,17,16,15,14,13,12,11,10,9,8","scaffold0075:477276-491911|scaffold0075:527146-529787",0.531700483323,0.807397030231,0.662714034048
"22","scaffold0075",502930,509462,"circular_RNA/24",0,"-",502930,502930,"0,0,0",3,"347,110,130","0,1333,6402",24,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","16,15,14","scaffold0075:493297-502930|scaffold0075:509462-514271",1.41786795553,0.807397030231,1.74684749604
"23","scaffold0075",514271,527146,"circular_RNA/7",0,"-",514271,514271,"0,0,0",6,"81,111,175,141,137,171","0,681,1926,5666,7088,12704",7,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","13,12,11,10,9,8","scaffold0075:509462-514271|scaffold0075:527146-529787",0.413544820362,0.807397030231,0.518162905782
"24","scaffold0075",519937,521496,"circular_RNA/4",0,"-",519937,519937,"0,0,0",2,"141,137","0,1422",4,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","10,9","scaffold0075:516372-519937|scaffold0075:521496-526975",0.236311325921,0.807397030231,0.301336213384
"25","scaffold0075",541020,548688,"circular_RNA/9",0,"-",541020,541020,"0,0,0",2,"173,97","0,7571",9,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","4,3","scaffold0075:533659-541020|scaffold0075:548688-558702",0.531700483323,0.807397030231,0.662714034048
"26","scaffold0075",541020,550133,"circular_RNA/3",0,"-",541020,541020,"0,0,0",2,"173,97","0,9016",3,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t2","4,3","scaffold0075:533659-541020|scaffold0075:550133-558702",0.177233494441,0.807397030231,0.229060649252
"27","scaffold0075",548591,558896,"circular_RNA/1",0,"-",548591,548591,"0,0,0",2,"97,194","0,10111",1,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","3,2","scaffold0075:541193-548591|scaffold0075:558896-623574",0.0590778314803,0.807397030231,0.0845095209861
"28","scaffold0075",550036,558896,"circular_RNA/3",0,"-",550036,550036,"0,0,0",2,"97,194","0,8666",3,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t2","3,2","scaffold0075:541193-550036|scaffold0075:558896-623574",0.177233494441,0.807397030231,0.229060649252
"29","scaffold0074",44214,44680,"circular_RNA/2",0,"+",44214,44214,"0,0,0",3,"95,39,104","0,216,362",2,"circRNA","ENSMFUG00074000424241","ENSMFUG00074000424241.t1","2,3,4","scaffold0074:43622-44214|scaffold0074:44680-44983",0.118155662961,4.2063416014,0.0303949905099
"30","scaffold0074",48158,48289,"circular_RNA/2",0,"+",48158,48158,"0,0,0",1,"131","0",2,"circRNA","ENSMFUG00074000524241","ENSMFUG00074000524241.t1","3","scaffold0074:48090-48158|scaffold0074:48289-48371",0.118155662961,2.40742163282,0.0530133681362
"31","scaffold0074",51298,51594,"circular_RNA/1",0,"-",51298,51298,"0,0,0",2,"107,115","0,181",1,"circRNA","ENSMFUG00074000624241","ENSMFUG00074000624241.t1","9,8","scaffold0074:51208-51298|scaffold0074:51594-51674",0.0590778314803,5.82285876528,0.0118428774397
"32","scaffold0074",54168,54373,"circular_RNA/2",1,"-",54168,54168,"0,0,0",1,"205","0",2,"ciRNA","ENSMFUG00074000624241","ENSMFUG00074000624241.t1","2","scaffold0074:54168-54373",0.118155662961,5.82285876528,0.0219713296889
"33","scaffold0074",122907,123411,"circular_RNA/12",0,"-",122907,122907,"0,0,0",2,"129,210","0,294",12,"circRNA","ENSMFUG00074001324241","ENSMFUG00074001324241.t1","5,4","scaffold0074:122192-122907|scaffold0074:123411-126808",0.708933977764,6.77425800975,0.105970907464
"34","scaffold0074",148308,148735,"circular_RNA/1",0,"-",148308,148308,"0,0,0",1,"427","0",1,"circRNA","ENSMFUG00074001516243","ENSMFUG00074001516243.t1","2","scaffold0074:145982-148308|scaffold0074:148735-149862",0.0590778314803,0,6.90778314803
"35","scaffold0074",261682,272324,"circular_RNA/5",1,"+",261682,261682,"0,0,0",4,"441,23,167,167","0,5324,6349,10475",5,"circRNA","ENSMFUG00074002000244","ENSMFUG00074002000244.t1","6,7,8,9","scaffold0074:259632-261682|scaffold0074:272324-275943",0.295389157402,0.107414239055,2.6009550448
"36","scaffold0073",206395,206712,"circular_RNA/1",0,"-",206395,206395,"0,0,0",2,"75,165","0,152",1,"circRNA","ENSMFUG00073000623243","ENSMFUG00073000623243.t1","28,27","scaffold0073:205997-206395|scaffold0073:206712-207616",0.0590778314803,1.08555515345,0.0630528104977
"37","scaffold0073",368557,369152,"circular_RNA/1",0,"-",368557,368557,"0,0,0",2,"122,92","0,503",1,"circRNA","ENSMFUG00073001023243","ENSMFUG00073001023243.t2","3,2","scaffold0073:366894-368557|scaffold0073:369152-369245",0.0590778314803,0,6.90778314803
"38","scaffold0073",463439,463554,"circular_RNA/4",0,"+",463439,463439,"0,0,0",1,"115","0",4,"ciRNA","ENSMFUG00073001324241","ENSMFUG00073001324241.t1","6","scaffold0073:463439-463581",0.236311325921,0.866474861712,0.281024974795
"39","scaffold0073",463439,463556,"circular_RNA/6",0,"+",463439,463439,"0,0,0",1,"117","0",6,"ciRNA","ENSMFUG00073001324241","ENSMFUG00073001324241.t1","6","scaffold0073:463439-463581",0.354466988882,0.866474861712,0.415832792021
"40","scaffold0073",463439,463557,"circular_RNA/7",0,"+",463439,463439,"0,0,0",1,"118","0",7,"ciRNA","ENSMFUG00073001324241","ENSMFUG00073001324241.t1","6","scaffold0073:463439-463581",0.413544820362,0.866474861712,0.483236700634
"41","scaffold0073",463804,464008,"circular_RNA/1",1,"+",463804,463804,"0,0,0",1,"204","0",1,"ciRNA","ENSMFUG00073001324241","ENSMFUG00073001324241.t1","7","scaffold0073:463804-464008",0.0590778314803,0.866474861712,0.0788132489566
"42","scaffold0073",483617,485910,"circular_RNA/2",0,"+",483617,483617,"0,0,0",3,"69,75,122","0,255,2171",2,"circRNA","ENSMFUG00073001622243","ENSMFUG00073001622243.t1","9,10,11","scaffold0073:483540-483617|scaffold0073:485910-486004",0.118155662961,2.01652331453,0.0632391752131
"43","scaffold0073",606881,607041,"circular_RNA/3",0,"-",606881,606881,"0,0,0",1,"160","0",3,"ciRNA","ENSMFUG00073002322243","ENSMFUG00073002322243.t1","1","scaffold0073:606859-607041",0.177233494441,1.82719293078,0.101912810192
"44","scaffold0073",606882,607041,"circular_RNA/10",0,"-",606882,606882,"0,0,0",1,"159","0",10,"ciRNA","ENSMFUG00073002322243","ENSMFUG00073002322243.t1","1","scaffold0073:606859-607041",0.590778314803,1.82719293078,0.32700883219
"45","scaffold0073",616347,616639,"circular_RNA/30",0,"+",616347,616347,"0,0,0",1,"292","0",30,"ciRNA","ENSMFUG00073002522243","ENSMFUG00073002522243.t1","8","scaffold0073:616347-616658",1.77233494441,3.39697531012,0.523142900131
"46","scaffold0073",861533,862390,"circular_RNA/196",1,"+",861533,861533,"0,0,0",1,"857","0",196,"ciRNA","ENSMFUG00073003222243","ENSMFUG00073003222243.t4","1","scaffold0073:861533-862390",11.5792549701,3.27553754541,3.52735429437
"47","scaffold0073",864683,865489,"circular_RNA/1677",0,"+",864683,864683,"0,0,0",2,"206,198","0,608",1677,"circRNA","ENSMFUG00073003222243","ENSMFUG00073003222243.t1","5,6","scaffold0073:863760-864683|scaffold0073:865489-866298",99.0735233925,3.27553754541,30.1574771321
"48","scaffold0073",880239,882455,"circular_RNA/45",0,"+",880239,880239,"0,0,0",2,"131,206","0,2010",45,"circRNA","ENSMFUG00073003321243","ENSMFUG00073003321243.t3","4,5","scaffold0073:878457-880239|scaffold0073:882455-893974",2.65850241662,6.28910369668,0.423632082454
"49","scaffold0073",881945,882455,"circular_RNA/39",0,"+",881945,881945,"0,0,0",2,"131,206","0,304",39,"circRNA","ENSMFUG00073003321243","ENSMFUG00073003321243.t4","4,5","scaffold0073:878457-881945|scaffold0073:882455-893974",2.30403542773,6.28910369668,0.367359475119
"50","scaffold0071",305440,346803,"circular_RNA/3",1,"+",305440,305440,"0,0,0",2,"159,184","0,41179",3,"circRNA","ENSMFUG00071000324241","ENSMFUG00071000324241.t1","2,3","scaffold0071:278728-305440|scaffold0071:346803-354256",0.177233494441,0.192002952311,0.926884940537
"51","scaffold0071",346619,346803,"circular_RNA/1",1,"+",346619,346619,"0,0,0",1,"184","0",1,"circRNA","ENSMFUG00071000324241","ENSMFUG00071000324241.t1","3","scaffold0071:305599-346619|scaffold0071:346803-354256",0.0590778314803,0.192002952311,0.341964464826
"52","scaffold0071",1032535,1084987,"circular_RNA/1",0,"+",1032535,1032535,"0,0,0",3,"66,95,93","0,39480,52359",1,"circRNA","ENSMFUG00071000409243","ENSMFUG00071000409243.t2","3,4,5","scaffold0071:573860-1032535|scaffold0071:1084987-1104992",0.0590778314803,0.236311325921,0.280449269728
"53","scaffold0071",1104992,1129110,"circular_RNA/2",0,"+",1104992,1104992,"0,0,0",4,"85,57,23,84","0,12471,13434,24034",2,"circRNA","ENSMFUG00071000409243","ENSMFUG00071000409243.t2","6,7,8,9","scaffold0071:1084987-1104992|scaffold0071:1129110-1134168",0.118155662961,0.236311325921,0.520299513154
"54","scaffold0071",1129026,1167179,"circular_RNA/1",0,"+",1129026,1129026,"0,0,0",6,"84,66,58,87,77,139","0,5142,5422,9495,32893,38014",1,"circRNA","ENSMFUG00071000409243","ENSMFUG00071000409243.t2","9,10,11,12,13,14","scaffold0071:1118449-1129026|scaffold0071:1167179-1172749",0.0590778314803,0.236311325921,0.280449269728
"55","scaffold0071",1161919,1172891,"circular_RNA/41",1,"+",1161919,1161919,"0,0,0",3,"77,139,142","0,5121,10830",41,"circRNA","ENSMFUG00071000409243","ENSMFUG00071000409243.t2","13,14,15","scaffold0071:1138608-1161919|scaffold0071:1172891-1201767",2.42219109069,0.236311325921,9.87445900669
"56","scaffold0070",6819,12343,"circular_RNA/20",1,"-",6819,6819,"0,0,0",4,"106,71,86,51","0,154,1928,5473",20,"circRNA","ENSMFUG00070000124241","ENSMFUG00070000124241.t1","6,5,4,3","scaffold0070:4137-6819|scaffold0070:12343-14722",1.18155662961,0.0354466988882,26.2187718527
"57","scaffold0070",54156,55953,"circular_RNA/4",0,"+",54156,54156,"0,0,0",3,"72,143,98","0,1454,1699",4,"circRNA","ENSMFUG00070000224241","ENSMFUG00070000224241.t1","3,4,5","scaffold0070:42217-54156|scaffold0070:55953-60042",0.236311325921,0.0843969021148,2.60931577629
"58","scaffold0070",392786,401221,"circular_RNA/6",1,"-",392786,392786,"0,0,0",4,"51,131,97,252","0,2272,6680,8183",6,"circRNA","ENSMFUG00070000919243","ENSMFUG00070000919243.t1","11,10,9,8","scaffold0070:380887-392786|scaffold0070:401221-416490",0.354466988882,0.0886167472205,3.69579203487
"59","scaffold0070",392786,395189,"circular_RNA/10",0,"-",392786,392786,"0,0,0",2,"51,131","0,2272",10,"circRNA","ENSMFUG00070000919243","ENSMFUG00070000919243.t1","11,10","scaffold0070:380887-392786|scaffold0070:395189-399466",0.590778314803,0.0886167472205,6.09205162141
"60","scaffold0046",66233,68896,"circular_RNA/2",0,"-",66233,66233,"0,0,0",2,"102,106","0,2557",2,"circRNA","ENSMFUG00046000422223","ENSMFUG00046000422223.t2","4,3","scaffold0046:64426-66233|scaffold0046:68896-68968",0.118155662961,2.19769533107,0.0580495239345
"61","scaffold0046",251981,282762,"circular_RNA/2",1,"+",251981,251981,"0,0,0",4,"146,122,78,147","0,24705,27762,30634",2,"circRNA","ENSMFUG00046000724241","ENSMFUG00046000724241.t2","2,3,4,5","scaffold0046:226204-251981|scaffold0046:282762-287115",0.118155662961,0.236311325921,0.520299513154
"62","scaffold0046",276808,279742,"circular_RNA/1",0,"+",276808,276808,"0,0,0",1,"2934","0",1,"ciRNA","ENSMFUG00046000724241","ENSMFUG00046000724241.t2","3","scaffold0046:276808-279743",0.0590778314803,0.236311325921,0.280449269728
"63","scaffold0046",306783,307403,"circular_RNA/7",0,"-",306783,306783,"0,0,0",2,"133,167","0,453",7,"circRNA","ENSMFUG00046000823233","ENSMFUG00046000823233.t2","4,3","scaffold0046:302103-306783|scaffold0046:307403-309322",0.413544820362,0.945245303686,0.44338853981
"64","scaffold0046",1968911,1979314,"circular_RNA/8",0,"-",1968911,1968911,"0,0,0",3,"77,122,92","0,8201,10311",8,"circRNA","ENSMFUG00046001824241","ENSMFUG00046001824241.t1","4,3,2","scaffold0046:1967225-1968911|scaffold0046:1979314-1992789",0.472622651843,0.446365837852,1.05753457383
"65","scaffold0046",2063188,2067671,"circular_RNA/2",0,"+",2063188,2063188,"0,0,0",2,"105,74","0,4409",2,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","3,4","scaffold0046:2059673-2063188|scaffold0046:2067671-2067847",0.118155662961,0.68361490713,0.184764862525
"66","scaffold0046",2067597,2070069,"circular_RNA/87",0,"+",2067597,2067597,"0,0,0",4,"74,112,77,112","0,250,591,2360",87,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","4,5,6,7","scaffold0046:2063293-2067597|scaffold0046:2070069-2072944",5.13977133879,0.68361490713,7.42453959085
"67","scaffold0046",2067959,2068169,"circular_RNA/2",1,"+",2067959,2067959,"0,0,0",1,"210","0",2,"ciRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","5","scaffold0046:2067959-2068188",0.118155662961,0.68361490713,0.184764862525
"68","scaffold0046",2068188,2073013,"circular_RNA/2",0,"+",2068188,2068188,"0,0,0",3,"77,112,69","0,1769,4756",2,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","6,7,8","scaffold0046:2067959-2068188|scaffold0046:2073013-2073169",0.118155662961,0.68361490713,0.184764862525
"69","scaffold0046",2069957,2073251,"circular_RNA/10",0,"+",2069957,2069957,"0,0,0",3,"112,69,82","0,2987,3212",10,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","7,8,9","scaffold0046:2068265-2069957|scaffold0046:2073251-2077393",0.590778314803,0.68361490713,0.86615542519
"70","scaffold0046",2072944,2081517,"circular_RNA/20",0,"+",2072944,2072944,"0,0,0",6,"69,82,128,112,82,81","0,225,4449,5839,6588,8492",20,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","8,9,10,11,12,13","scaffold0046:2070069-2072944|scaffold0046:2081517-2083539",1.18155662961,0.68361490713,1.71789362853
"71","scaffold0046",2077393,2088596,"circular_RNA/7",0,"+",2077393,2077393,"0,0,0",7,"128,112,82,81,114,92,157","0,1390,2139,4043,6146,8862,11046",7,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","10,11,12,13,14,15,16","scaffold0046:2073251-2077393|scaffold0046:2088596-2090099",0.413544820362,0.68361490713,0.61063396419
"72","scaffold0046",2083539,2092807,"circular_RNA/23",1,"+",2083539,2083539,"0,0,0",5,"114,92,157,234,176","0,2716,4900,6560,9092",23,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","14,15,16,17,18","scaffold0046:2081517-2083539|scaffold0046:2092807-2097714",1.35879012405,0.68361490713,1.97341508953
"73","scaffold0046",2088439,2092807,"circular_RNA/36",1,"+",2088439,2088439,"0,0,0",3,"157,234,176","0,1660,4192",36,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","16,17,18","scaffold0046:2086347-2088439|scaffold0046:2092807-2097714",2.12680193329,0.68361490713,3.08067475385
"74","scaffold0046",2258421,2258808,"circular_RNA/5",0,"-",2258421,2258421,"0,0,0",1,"387","0",5,"circRNA","ENSMFUG00046002322243","ENSMFUG00046002322243.t6","2","scaffold0046:2249281-2258421|scaffold0046:2258808-2279592",0.295389157402,0.447303581208,0.66780399269
"75","scaffold0046",2701188,2716143,"circular_RNA/1",1,"-",2701188,2701188,"0,0,0",6,"141,108,81,139,63,92","0,4751,5131,8895,13210,14863",1,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","16,15,14,13,12,11","scaffold0046:2678361-2701188|scaffold0046:2716143-2729929",0.0590778314803,0,6.90778314803
"76","scaffold0046",2701188,2762000,"circular_RNA/5",0,"-",2701188,2701188,"0,0,0",11,"141,108,81,139,63,92,174,147,97,135,157","0,4751,5131,8895,13210,14863,28741,47214,53642,59045,60655",5,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","16,15,14,13,12,11,10,9,8,7,6","scaffold0046:2678361-2701188|scaffold0046:2762000-2814766",0.295389157402,0,30.5389157402
"77","scaffold0046",2701188,2815352,"circular_RNA/3",0,"-",2701188,2701188,"0,0,0",13,"141,108,81,139,63,92,174,147,97,135,157,129,112","0,4751,5131,8895,13210,14863,28741,47214,53642,59045,60655,113578,114052",3,"circRNA","ENSMFUG00046002920243","ENSMFUG00046002920243.t1","16,15,14,13,12,11,10,9,8,7,6,5,4","scaffold0046:2683896-2701188|scaffold0046:2815352-2849829",0.177233494441,1.47694578701,0.12591817138
"78","scaffold0046",2729929,2748549,"circular_RNA/5",0,"-",2729929,2729929,"0,0,0",2,"174,147","0,18473",5,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","10,9","scaffold0046:2716143-2729929|scaffold0046:2748549-2754830",0.295389157402,0,30.5389157402
"79","scaffold0046",2729929,2849912,"circular_RNA/6",0,"-",2729929,2729929,"0,0,0",8,"174,147,97,135,157,129,112,83","0,18473,24901,30304,31914,84837,88652,119900",6,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","10,9,8,7,6,5,4,3","scaffold0046:2716143-2729929|scaffold0046:2849912-2992592",0.354466988882,0,36.4466988882
"80","scaffold0046",2748402,2754927,"circular_RNA/6",0,"-",2748402,2748402,"0,0,0",2,"147,97","0,6428",6,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","9,8","scaffold0046:2730103-2748402|scaffold0046:2754927-2760233",0.354466988882,0,36.4466988882
"81","scaffold0046",2748402,2762000,"circular_RNA/16",0,"-",2748402,2748402,"0,0,0",4,"147,97,135,157","0,6428,11831,13441",16,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","9,8,7,6","scaffold0046:2730103-2748402|scaffold0046:2762000-2814766",0.945245303686,0,95.5245303686
"82","scaffold0046",2754830,2762000,"circular_RNA/7",0,"-",2754830,2754830,"0,0,0",3,"97,135,157","0,5403,7013",7,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","8,7,6","scaffold0046:2748549-2754830|scaffold0046:2762000-2814766",0.413544820362,0,42.3544820362
"83","scaffold0046",2814766,2815352,"circular_RNA/2",0,"-",2814766,2814766,"0,0,0",2,"129,112","0,474",2,"circRNA","ENSMFUG00046002920243","ENSMFUG00046002920243.t1","5,4","scaffold0046:2762000-2814766|scaffold0046:2815352-2849829",0.118155662961,1.47694578701,0.0861871791699
"84","scaffold0046",2814766,2818693,"circular_RNA/4",0,"-",2814766,2814766,"0,0,0",2,"129,112","0,3815",4,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","5,4","scaffold0046:2762000-2814766|scaffold0046:2818693-2849829",0.236311325921,0,24.6311325921
"85","scaffold0046",2814766,2849912,"circular_RNA/38",0,"-",2814766,2814766,"0,0,0",3,"129,112,83","0,3815,35063",38,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","5,4,3","scaffold0046:2762000-2814766|scaffold0046:2849912-2992592",2.24495759625,0,225.495759625
"86","scaffold0046",3164776,3166093,"circular_RNA/347",0,"+",3164776,3164776,"0,0,0",2,"162,86","0,1231",347,"circRNA","ENSMFUG00046004023233","ENSMFUG00046004023233.t1","7,8","scaffold0046:3162626-3164776|scaffold0046:3166093-3168748",20.5000075237,0.77875323315,26.0030725222
"87","scaffold0046",3164776,3178763,"circular_RNA/5",0,"+",3164776,3164776,"0,0,0",6,"162,86,162,117,88,170","0,1231,3972,4705,9401,13817",5,"circRNA","ENSMFUG00046004023233","ENSMFUG00046004023233.t1","7,8,9,10,11,12","scaffold0046:3162626-3164776|scaffold0046:3178763-3180546",0.295389157402,0.77875323315,0.387179595046
"88","scaffold0046",3174177,3178763,"circular_RNA/2",0,"+",3174177,3174177,"0,0,0",2,"88,170","0,4416",2,"circRNA","ENSMFUG00046004023233","ENSMFUG00046004023233.t1","11,12","scaffold0046:3169598-3174177|scaffold0046:3178763-3180546",0.118155662961,0.77875323315,0.162478779896
"89","scaffold0046",3220702,3222427,"circular_RNA/4",1,"+",3220702,3220702,"0,0,0",2,"473,109","0,1616",4,"circRNA","ENSMFUG00046004324241","ENSMFUG00046004324241.t1","4,5","scaffold0046:3219204-3220702|scaffold0046:3222427-3225121",0.236311325921,0.590778314803,0.409987044892
"90","scaffold0046",3225121,3225512,"circular_RNA/16",1,"+",3225121,3225121,"0,0,0",2,"154,131","0,260",16,"circRNA","ENSMFUG00046004324241","ENSMFUG00046004324241.t1","6,7","scaffold0046:3222427-3225121|scaffold0046:3225512-3228869",0.945245303686,0.590778314803,1.59001295511
