"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"11","scaffold0079",334913,344312,"circular_RNA/1",0,"+",334913,334913,"0,0,0",5,"101,141,101,81,177","0,715,4389,5422,9222",1,"circRNA","ENSMFUG00079000824241","ENSMFUG00079000824241.t3","5,6,7,8,9","scaffold0079:332661-334913|scaffold0079:344312-351255",0.0589583948325,0.432361562105,0.155886950268
"12","scaffold0077",112476,113546,"circular_RNA/1",0,"-",112476,112476,"0,0,0",2,"95,89","0,981",1,"circRNA","ENSMFUG00077000324241","ENSMFUG00077000324241.t1","13,12","scaffold0077:99969-112476|scaffold0077:113546-122746",0.0589583948325,0.214777009747,0.306785800337
"13","scaffold0075",38414,85944,"circular_RNA/1",0,"-",38414,38414,"0,0,0",5,"138,148,153,176,200","0,1407,9990,14904,47330",1,"circRNA","ENSMFUG00075000123243","ENSMFUG00075000123243.t2","7,6,5,4,3","scaffold0075:27667-38414|scaffold0075:85944-127946",0.0589583948325,0.476202419801,0.141830628611
"14","scaffold0075",378893,379741,"circular_RNA/6",1,"-",378893,378893,"0,0,0",1,"848","0",6,"ciRNA","ENSMFUG00075000623243","ENSMFUG00075000623243.t1","12","scaffold0075:378791-379741",0.353750368995,0.427448362535,0.831527558789
"15","scaffold0075",502930,509462,"circular_RNA/2",1,"-",502930,502930,"0,0,0",3,"347,110,130","0,1333,6402",2,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","16,15,14","scaffold0075:493297-502930|scaffold0075:509462-514271",0.117916789665,0.442187961243,0.282884111539
"16","scaffold0075",514271,527146,"circular_RNA/8",1,"-",514271,514271,"0,0,0",6,"81,111,175,141,137,171","0,681,1926,5666,7088,12704",8,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","13,12,11,10,9,8","scaffold0075:509462-514271|scaffold0075:527146-529787",0.47166715866,0.442187961243,1.0651923535
"17","scaffold0075",529787,541193,"circular_RNA/1",0,"-",529787,529787,"0,0,0",4,"144,191,67,173","0,934,3805,11233",1,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","7,6,5,4","scaffold0075:527146-529787|scaffold0075:541193-548591",0.0589583948325,0.442187961243,0.152499404546
"18","scaffold0075",533592,541193,"circular_RNA/15",0,"-",533592,533592,"0,0,0",2,"67,173","0,7428",15,"circRNA","ENSMFUG00075000818243","ENSMFUG00075000818243.t1","5,4","scaffold0075:530912-533592|scaffold0075:541193-548591",0.884375922487,0.442187961243,1.97788530245
"19","scaffold0074",48158,48289,"circular_RNA/2",0,"+",48158,48158,"0,0,0",1,"131","0",2,"circRNA","ENSMFUG00074000524241","ENSMFUG00074000524241.t1","3","scaffold0074:48090-48158|scaffold0074:48289-48371",0.117916789665,0.972813514736,0.130153673863
"20","scaffold0074",50702,50952,"circular_RNA/1",0,"-",50702,50702,"0,0,0",1,"250","0",1,"circRNA","ENSMFUG00074000624241","ENSMFUG00074000624241.t1","12","scaffold0074:50613-50702|scaffold0074:50952-51023",0.0589583948325,4.72404138595,0.0145664959831
"21","scaffold0074",51674,52059,"circular_RNA/14",0,"-",51674,51674,"0,0,0",2,"147,115","0,270",14,"circRNA","ENSMFUG00074000624241","ENSMFUG00074000624241.t1","7,6","scaffold0074:51594-51674|scaffold0074:52059-52136",0.825417527655,4.72404138595,0.176470262836
"22","scaffold0074",635133,635382,"circular_RNA/1",1,"-",635133,635133,"0,0,0",1,"249","0",1,"ciRNA","ENSMFUG00074004300244","ENSMFUG00074004300244.t1","1","scaffold0074:633885-635382",0.0589583948325,0.0196527982775,2.32552739836
"23","scaffold0073",217402,223180,"circular_RNA/2",0,"-",217402,217402,"0,0,0",9,"120,173,162,142,161,100,152,51,96","0,566,1267,2549,3517,3765,4745,5052,5682",2,"circRNA","ENSMFUG00073000623243","ENSMFUG00073000623243.t1","17,16,15,14,13,12,11,10,9","scaffold0073:216988-217402|scaffold0073:223180-223448",0.117916789665,0.730012125107,0.172857694253
"24","scaffold0073",281357,282262,"circular_RNA/4",1,"+",281357,281357,"0,0,0",1,"905","0",4,"ciRNA","ENSMFUG00073000823233","ENSMFUG00073000823233.t1","1","scaffold0073:281357-282262",0.23583357933,3.25745131449,0.0752371055201
"25","scaffold0073",368557,369152,"circular_RNA/2",0,"-",368557,368557,"0,0,0",2,"122,92","0,503",2,"circRNA","ENSMFUG00073001023243","ENSMFUG00073001023243.t2","3,2","scaffold0073:366894-368557|scaffold0073:369152-369245",0.117916789665,0.0181410445638,4.54555940079
"26","scaffold0073",463439,463554,"circular_RNA/1",0,"+",463439,463439,"0,0,0",1,"115","0",1,"ciRNA","ENSMFUG00073001324241","ENSMFUG00073001324241.t1","6","scaffold0073:463439-463581",0.0589583948325,0.461840759521,0.146147600522
"27","scaffold0073",463439,463557,"circular_RNA/4",0,"+",463439,463439,"0,0,0",1,"118","0",4,"ciRNA","ENSMFUG00073001324241","ENSMFUG00073001324241.t1","6","scaffold0073:463439-463581",0.23583357933,0.461840759521,0.521009629561
"28","scaffold0073",483617,485910,"circular_RNA/1",0,"+",483617,483617,"0,0,0",3,"69,75,122","0,255,2171",1,"circRNA","ENSMFUG00073001622243","ENSMFUG00073001622243.t1","9,10,11","scaffold0073:483540-483617|scaffold0073:485910-486004",0.0589583948325,1.20275125458,0.0568611201778
"29","scaffold0073",483617,486100,"circular_RNA/2",0,"+",483617,483617,"0,0,0",4,"69,75,122,96","0,255,2171,2387",2,"circRNA","ENSMFUG00073001622243","ENSMFUG00073001622243.t1","9,10,11,12","scaffold0073:483540-483617|scaffold0073:486100-486181",0.117916789665,1.20275125458,0.105476526354
"30","scaffold0073",606881,607041,"circular_RNA/2",0,"-",606881,606881,"0,0,0",1,"160","0",2,"ciRNA","ENSMFUG00073002322243","ENSMFUG00073002322243.t1","1","scaffold0073:606859-607041",0.117916789665,0.901221178153,0.140379517873
"31","scaffold0073",613130,613807,"circular_RNA/8",0,"+",613130,613130,"0,0,0",2,"157,180","0,497",8,"circRNA","ENSMFUG00073002522243","ENSMFUG00073002522243.t1","3,4","scaffold0073:612628-613130|scaffold0073:613807-615111",0.47166715866,2.13724181268,0.22431901047
"32","scaffold0073",616347,616639,"circular_RNA/18",0,"+",616347,616347,"0,0,0",1,"292","0",18,"ciRNA","ENSMFUG00073002522243","ENSMFUG00073002522243.t1","8","scaffold0073:616347-616658",1.06125110698,2.13724181268,0.498896351894
"33","scaffold0073",718872,720183,"circular_RNA/4",0,"-",718872,718872,"0,0,0",1,"1311","0",4,"circRNA","ENSMFUG00073002723243","ENSMFUG00073002723243.t1","2","scaffold0073:717270-718872|scaffold0073:720183-720550",0.23583357933,1.28529300735,0.189789937825
"34","scaffold0073",740309,740588,"circular_RNA/3",0,"+",740309,740309,"0,0,0",1,"279","0",3,"circRNA","ENSMFUG00073002924243","ENSMFUG00073002924243.t1","3","scaffold0073:739756-740309|scaffold0073:740588-740818",0.176875184497,10.4061566879,0.0179408960614
"35","scaffold0073",740588,740818,"circular_RNA/1",1,"+",740588,740588,"0,0,0",1,"230","0",1,"ciRNA","ENSMFUG00073002924243","ENSMFUG00073002924243.t1","3","scaffold0073:740588-740818",0.0589583948325,10.4061566879,0.00662033002178
"36","scaffold0073",861533,862390,"circular_RNA/47",1,"+",861533,861533,"0,0,0",1,"857","0",47,"ciRNA","ENSMFUG00073003222243","ENSMFUG00073003222243.t4","1","scaffold0073:861533-862390",2.77104455713,4.34981935208,0.637880685539
"37","scaffold0073",864683,865489,"circular_RNA/1152",0,"+",864683,864683,"0,0,0",2,"206,198","0,608",1152,"circRNA","ENSMFUG00073003222243","ENSMFUG00073003222243.t1","5,6","scaffold0073:863760-864683|scaffold0073:865489-866298",67.920070847,4.34981935208,15.5809370438
"38","scaffold0073",880239,882455,"circular_RNA/54",0,"+",880239,880239,"0,0,0",2,"131,206","0,2010",54,"circRNA","ENSMFUG00073003321243","ENSMFUG00073003321243.t3","4,5","scaffold0073:878457-880239|scaffold0073:882455-893974",3.18375332095,4.30396282277,0.740329356594
"39","scaffold0073",881945,882455,"circular_RNA/45",0,"+",881945,881945,"0,0,0",2,"131,206","0,304",45,"circRNA","ENSMFUG00073003321243","ENSMFUG00073003321243.t4","4,5","scaffold0073:878457-881945|scaffold0073:882455-893974",2.65312776746,4.30396282277,0.617327472876
"40","scaffold0073",895760,896606,"circular_RNA/2",0,"+",895760,895760,"0,0,0",3,"174,160,137","0,319,709",2,"circRNA","ENSMFUG00073003321243","ENSMFUG00073003321243.t3","9,10,11","scaffold0073:895624-895760|scaffold0073:896606-897979",0.117916789665,4.30396282277,0.0296518062209
"41","scaffold0073",895760,897723,"circular_RNA/1",0,"+",895760,895760,"0,0,0",3,"174,160,137","0,319,1826",1,"circRNA","ENSMFUG00073003321243","ENSMFUG00073003321243.t4","9,10,11","scaffold0073:895624-895760|scaffold0073:897723-897979",0.0589583948325,4.30396282277,0.0159849302522
"42","scaffold0071",305440,346803,"circular_RNA/9",1,"+",305440,305440,"0,0,0",2,"159,184","0,41179",9,"circRNA","ENSMFUG00071000324241","ENSMFUG00071000324241.t1","2,3","scaffold0071:278728-305440|scaffold0071:346803-354256",0.530625553492,0.132656388373,3.78970447561
"43","scaffold0071",1161919,1172891,"circular_RNA/24",1,"+",1161919,1161919,"0,0,0",3,"77,139,142","0,5121,10830",24,"circRNA","ENSMFUG00071000409243","ENSMFUG00071000409243.t2","13,14,15","scaffold0071:1138608-1161919|scaffold0071:1172891-1201767",1.41500147598,0,142.500147598
"44","scaffold0070",6819,12343,"circular_RNA/25",0,"-",6819,6819,"0,0,0",4,"106,71,86,51","0,154,1928,5473",25,"circRNA","ENSMFUG00070000124241","ENSMFUG00070000124241.t1","6,5,4,3","scaffold0070:4137-6819|scaffold0070:12343-14722",1.47395987081,0.106125110698,12.778974865
"45","scaffold0070",392786,395189,"circular_RNA/9",0,"-",392786,392786,"0,0,0",2,"51,131","0,2272",9,"circRNA","ENSMFUG00070000919243","ENSMFUG00070000919243.t1","11,10","scaffold0070:380887-392786|scaffold0070:395189-399466",0.530625553492,0.0221093980622,16.8369881131
"46","scaffold0070",838886,841150,"circular_RNA/1",0,"+",838886,838886,"0,0,0",2,"165,144","0,2120",1,"circRNA","ENSMFUG00070001424241","ENSMFUG00070001424241.t1","5,6","scaffold0070:837778-838886|scaffold0070:841150-841457",0.0589583948325,0.141500147598,0.45517047954
"47","scaffold0070",862150,862350,"circular_RNA/3",0,"-",862150,862150,"0,0,0",1,"200","0",3,"circRNA","ENSMFUG00070001524243","ENSMFUG00070001524243.t1","9","scaffold0070:860826-862150|scaffold0070:862350-862584",0.176875184497,0.0682676150692,2.38764378258
"48","scaffold0046",1959664,1979314,"circular_RNA/1",1,"-",1959664,1959664,"0,0,0",5,"103,62,77,122,92","0,7499,9247,17448,19558",1,"circRNA","ENSMFUG00046001824241","ENSMFUG00046001824241.t1","6,5,4,3,2","scaffold0046:1957102-1959664|scaffold0046:1979314-1992789",0.0589583948325,0.255486377607,0.25974362773
"49","scaffold0046",1968911,1979314,"circular_RNA/9",0,"-",1968911,1968911,"0,0,0",3,"77,122,92","0,8201,10311",9,"circRNA","ENSMFUG00046001824241","ENSMFUG00046001824241.t1","4,3,2","scaffold0046:1967225-1968911|scaffold0046:1979314-1992789",0.530625553492,0.255486377607,2.03635892118
"50","scaffold0046",1977112,1979314,"circular_RNA/1",0,"-",1977112,1977112,"0,0,0",2,"122,92","0,2110",1,"circRNA","ENSMFUG00046001824241","ENSMFUG00046001824241.t1","3,2","scaffold0046:1968988-1977112|scaffold0046:1979314-1992789",0.0589583948325,0.255486377607,0.25974362773
"51","scaffold0046",2067597,2070069,"circular_RNA/31",0,"+",2067597,2067597,"0,0,0",4,"74,112,77,112","0,250,591,2360",31,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","4,5,6,7","scaffold0046:2063293-2067597|scaffold0046:2070069-2072944",1.82771023981,0.950704116674,1.91287848976
"52","scaffold0046",2083539,2092807,"circular_RNA/2",0,"+",2083539,2083539,"0,0,0",5,"114,92,157,234,176","0,2716,4900,6560,9092",2,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","14,15,16,17,18","scaffold0046:2081517-2083539|scaffold0046:2092807-2097714",0.117916789665,0.950704116674,0.133148997121
"53","scaffold0046",2088439,2092807,"circular_RNA/7",1,"+",2088439,2088439,"0,0,0",3,"157,234,176","0,1660,4192",7,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","16,17,18","scaffold0046:2086347-2088439|scaffold0046:2092807-2097714",0.412708763827,0.950704116674,0.439998909644
"54","scaffold0046",2092631,2098278,"circular_RNA/3",0,"+",2092631,2092631,"0,0,0",2,"176,564","0,5083",3,"circRNA","ENSMFUG00046002122243","ENSMFUG00046002122243.t1","18,19","scaffold0046:2090333-2092631|scaffold0046:2098278-2105704",0.176875184497,0.950704116674,0.194518979625
"55","scaffold0046",2229855,2241592,"circular_RNA/2",0,"-",2229855,2229855,"0,0,0",11,"141,159,132,211,78,129,138,147,143,52,81","0,634,5550,6362,6831,7332,7911,8198,8731,11323,11656",2,"circRNA","ENSMFUG00046002322243","ENSMFUG00046002322243.t6","17,16,15,14,13,12,11,10,9,8,7","scaffold0046:2228407-2229855|scaffold0046:2241592-2243104",0.117916789665,0.266716548052,0.462266498211
"56","scaffold0046",2258421,2287807,"circular_RNA/4",0,"-",2258421,2258421,"0,0,0",3,"387,22,88","0,21171,29298",4,"circRNA","ENSMFUG00046002322243","ENSMFUG00046002322243.t3","5,4,3","scaffold0046:2249281-2258421|scaffold0046:2287807-2308974",0.23583357933,0.266716548052,0.88839493359
"57","scaffold0046",2701188,2706400,"circular_RNA/2",0,"-",2701188,2701188,"0,0,0",3,"141,108,81","0,4751,5131",2,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","16,15,14","scaffold0046:2678361-2701188|scaffold0046:2706400-2710083",0.117916789665,0,12.7916789665
"58","scaffold0046",2701188,2754927,"circular_RNA/2",0,"-",2701188,2701188,"0,0,0",9,"141,108,81,139,63,92,174,147,97","0,4751,5131,8895,13210,14863,28741,47214,53642",2,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","16,15,14,13,12,11,10,9,8","scaffold0046:2678361-2701188|scaffold0046:2754927-2760233",0.117916789665,0,12.7916789665
"59","scaffold0046",2729929,2748549,"circular_RNA/16",0,"-",2729929,2729929,"0,0,0",2,"174,147","0,18473",16,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","10,9","scaffold0046:2716143-2729929|scaffold0046:2748549-2754830",0.943334317319,0,95.3334317319
"60","scaffold0046",2729929,2762000,"circular_RNA/3",0,"-",2729929,2729929,"0,0,0",5,"174,147,97,135,157","0,18473,24901,30304,31914",3,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","10,9,8,7,6","scaffold0046:2716143-2729929|scaffold0046:2762000-2814766",0.176875184497,0,18.6875184497
"61","scaffold0046",2748402,2762000,"circular_RNA/25",0,"-",2748402,2748402,"0,0,0",4,"147,97,135,157","0,6428,11831,13441",25,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","9,8,7,6","scaffold0046:2730103-2748402|scaffold0046:2762000-2814766",1.47395987081,0,148.395987081
"62","scaffold0046",2748402,2815352,"circular_RNA/2",0,"-",2748402,2748402,"0,0,0",6,"147,97,135,157,129,112","0,6428,11831,13441,66364,66838",2,"circRNA","ENSMFUG00046002920243","ENSMFUG00046002920243.t1","9,8,7,6,5,4","scaffold0046:2730103-2748402|scaffold0046:2815352-2849829",0.117916789665,1.78349144368,0.0713227766521
"63","scaffold0046",2748402,2818693,"circular_RNA/2",0,"-",2748402,2748402,"0,0,0",6,"147,97,135,157,129,112","0,6428,11831,13441,66364,70179",2,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","9,8,7,6,5,4","scaffold0046:2730103-2748402|scaffold0046:2818693-2849829",0.117916789665,0,12.7916789665
"64","scaffold0046",2754830,2762000,"circular_RNA/9",0,"-",2754830,2754830,"0,0,0",3,"97,135,157","0,5403,7013",9,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","8,7,6","scaffold0046:2748549-2754830|scaffold0046:2762000-2814766",0.530625553492,0,54.0625553492
"65","scaffold0046",2814766,2849912,"circular_RNA/39",0,"-",2814766,2814766,"0,0,0",3,"129,112,83","0,3815,35063",39,"circRNA","ENSMFUG00046002600244","ENSMFUG00046002600244.t1","5,4,3","scaffold0046:2762000-2814766|scaffold0046:2849912-2992592",2.29937739847,0,230.937739847
"66","scaffold0046",2814919,2815240,"circular_RNA/2",1,"-",2814919,2814919,"0,0,0",1,"321","0",2,"ciRNA","ENSMFUG00046002920243","ENSMFUG00046002920243.t1","4","scaffold0046:2814895-2815240",0.117916789665,1.78349144368,0.0713227766521
"67","scaffold0046",3113253,3114506,"circular_RNA/1",1,"-",3113253,3113253,"0,0,0",1,"1253","0",1,"ciRNA","ENSMFUG00046003722243","ENSMFUG00046003722243.t1","4","scaffold0046:3113229-3114506",0.0589583948325,0.619063145741,0.109620783381
"68","scaffold0046",3164776,3166093,"circular_RNA/162",1,"+",3164776,3164776,"0,0,0",2,"162,86","0,1231",162,"circRNA","ENSMFUG00046004023233","ENSMFUG00046004023233.t1","7,8","scaffold0046:3162626-3164776|scaffold0046:3166093-3168748",9.55125996286,0.150075914119,59.7295352988
"69","scaffold0046",3164776,3178763,"circular_RNA/3",0,"+",3164776,3164776,"0,0,0",6,"162,86,162,117,88,170","0,1231,3972,4705,9401,13817",3,"circRNA","ENSMFUG00046004023233","ENSMFUG00046004023233.t1","7,8,9,10,11,12","scaffold0046:3162626-3164776|scaffold0046:3178763-3180546",0.176875184497,0.150075914119,1.16741600712
"70","scaffold0046",3190935,3193339,"circular_RNA/5",0,"+",3190935,3190935,"0,0,0",4,"123,88,17,7","0,1098,2305,2397",5,"circRNA","ENSMFUG00046004124241","ENSMFUG00046004124241.t1","2,3,4,5","scaffold0046:3186547-3190935|scaffold0046:3193339-3194094",0.294791974162,0.412708763827,0.721044842796
"71","scaffold0046",3225121,3225512,"circular_RNA/34",1,"+",3225121,3225121,"0,0,0",2,"154,131","0,260",34,"circRNA","ENSMFUG00046004324241","ENSMFUG00046004324241.t1","6,7","scaffold0046:3222427-3225121|scaffold0046:3225512-3228869",2.0045854243,0.395863508161,4.96370179578
"72","scaffold0046",3228869,3229571,"circular_RNA/40",0,"+",3228869,3228869,"0,0,0",3,"136,46,108","0,191,594",40,"circRNA","ENSMFUG00046004324241","ENSMFUG00046004324241.t1","8,9,10","scaffold0046:3225512-3228869|scaffold0046:3229571-3230650",2.3583357933,0.395863508161,5.83530114356
"73","scaffold0046",3250410,3253568,"circular_RNA/5",0,"+",3250410,3250410,"0,0,0",4,"124,104,81,138","0,1107,2414,3020",5,"circRNA","ENSMFUG00046004423243","ENSMFUG00046004423243.t1","7,8,9,10","scaffold0046:3248495-3250410|scaffold0046:3253568-3256964",0.294791974162,0.524074620733,0.570691739187
"74","scaffold0046",3280226,3284112,"circular_RNA/9",1,"+",3280226,3280226,"0,0,0",3,"149,117,169","0,443,3717",9,"circRNA","ENSMFUG00046004624241","ENSMFUG00046004624241.t1","2,3,4","scaffold0046:3276674-3280226|scaffold0046:3284112-3293510",0.530625553492,0.318375332095,1.64636469507
"75","scaffold0046",3280226,3280786,"circular_RNA/32",0,"+",3280226,3280226,"0,0,0",2,"149,117","0,443",32,"circRNA","ENSMFUG00046004624241","ENSMFUG00046004624241.t1","2,3","scaffold0046:3276674-3280226|scaffold0046:3280786-3283943",1.88666863464,0.318375332095,5.77591691355
"76","scaffold0046",3293510,3294458,"circular_RNA/3",1,"+",3293510,3293510,"0,0,0",2,"83,123","0,825",3,"circRNA","ENSMFUG00046004624241","ENSMFUG00046004624241.t1","5,6","scaffold0046:3284112-3293510|scaffold0046:3294458-3299644",0.176875184497,0.318375332095,0.569090203289
"77","scaffold0046",3313318,3338539,"circular_RNA/1",0,"+",3313318,3313318,"0,0,0",5,"117,66,187,141,84","0,3562,15184,17004,25137",1,"circRNA","ENSMFUG00046004624241","ENSMFUG00046004624241.t1","10,11,12,13,14","scaffold0046:3304606-3313318|scaffold0046:3338539-3346106",0.0589583948325,0.318375332095,0.209998706031
"78","scaffold0046",3561249,3565786,"circular_RNA/98",1,"+",3561249,3561249,"0,0,0",5,"138,89,93,136,145","0,1339,1518,2199,4392",98,"circRNA","ENSMFUG00046005222243","ENSMFUG00046005222243.t1","2,3,4,5,6","scaffold0046:3533501-3561249|scaffold0046:3565786-3572578",5.77792269358,0.176875184497,30.972130993
"79","scaffold0046",3561249,3589943,"circular_RNA/4",1,"+",3561249,3561249,"0,0,0",14,"138,89,93,136,145,178,112,95,78,130,120,226,159,153","0,1339,1518,2199,4392,11329,13774,14473,16529,17177,21287,23906,26868,28541",4,"circRNA","ENSMFUG00046005222243","ENSMFUG00046005222243.t1","2,3,4,5,6,7,8,9,10,11,12,13,14,15","scaffold0046:3533501-3561249|scaffold0046:3589943-3592188",0.23583357933,0.176875184497,1.31549611572
"80","scaffold0046",4131737,4135294,"circular_RNA/4",0,"-",4131737,4131737,"0,0,0",2,"185,210","0,3347",4,"circRNA","ENSMFUG00046005724241","ENSMFUG00046005724241.t1","4,3","scaffold0046:4111347-4131737|scaffold0046:4135294-4139526",0.23583357933,0.176875184497,1.31549611572
"81","scaffold0046",4131737,4139717,"circular_RNA/177",0,"-",4131737,4131737,"0,0,0",3,"185,210,191","0,3347,7789",177,"circRNA","ENSMFUG00046005724241","ENSMFUG00046005724241.t1","4,3,2","scaffold0046:4111347-4131737|scaffold0046:4139717-4150641",10.4356358853,0.176875184497,55.8963241343
"82","scaffold0046",4135084,4139717,"circular_RNA/8",0,"-",4135084,4135084,"0,0,0",2,"210,191","0,4442",8,"circRNA","ENSMFUG00046005724241","ENSMFUG00046005724241.t1","3,2","scaffold0046:4131922-4135084|scaffold0046:4139717-4150641",0.47166715866,0.176875184497,2.57748057858
"83","scaffold0046",4331775,4335354,"circular_RNA/8",0,"-",4331775,4331775,"0,0,0",2,"179,125","0,3454",8,"circRNA","ENSMFUG00046006224241","ENSMFUG00046006224241.t1","16,15","scaffold0046:4330476-4331775|scaffold0046:4335354-4340716",0.47166715866,0.519570854461,0.909542424026
"84","scaffold0046",4340716,4344944,"circular_RNA/1",0,"-",4340716,4340716,"0,0,0",5,"189,135,63,78,68","0,336,1805,2667,4160",1,"circRNA","ENSMFUG00046006224241","ENSMFUG00046006224241.t1","14,13,12,11,10","scaffold0046:4335354-4340716|scaffold0046:4344944-4346558",0.0589583948325,0.519570854461,0.130215615628
"85","scaffold0046",4591941,4595793,"circular_RNA/39",0,"-",4591941,4591941,"0,0,0",3,"200,96,58","0,480,3794",39,"circRNA","ENSMFUG00046006924241","ENSMFUG00046006924241.t3","10,9,8","scaffold0046:4586027-4591941|scaffold0046:4595793-4598066",2.29937739847,0.47166715866,4.79455025519
"86","scaffold0046",4591941,4601831,"circular_RNA/52",0,"-",4591941,4591941,"0,0,0",6,"200,96,58,98,125,57","0,480,3794,6125,9314,9833",52,"circRNA","ENSMFUG00046006924241","ENSMFUG00046006924241.t3","10,9,8,7,6,5","scaffold0046:4586027-4591941|scaffold0046:4601831-4603970",3.06583653129,0.47166715866,6.38581326542
"87","scaffold0046",4766027,4796347,"circular_RNA/1",0,"-",4766027,4766027,"0,0,0",4,"118,138,182,174","0,23505,27067,30146",1,"circRNA","ENSMFUG00046007012243","ENSMFUG00046007012243.t4","7,6,5,4","scaffold0046:4739197-4766027|scaffold0046:4796347-4839001",0.0589583948325,0.102401422604,0.613501085973
"88","scaffold0046",5569939,5574374,"circular_RNA/1",0,"-",5569939,5569939,"0,0,0",3,"144,97,127","0,3143,4308",1,"circRNA","ENSMFUG00046008119243","ENSMFUG00046008119243.t1","5,4,3","scaffold0046:5567262-5569939|scaffold0046:5574374-5576356",0.0589583948325,0.0196527982775,2.32552739836
"89","scaffold0046",6577985,6583158,"circular_RNA/12",1,"-",6577985,6577985,"0,0,0",2,"119,166","0,5007",12,"circRNA","ENSMFUG00046009823233","ENSMFUG00046009823233.t2","23,22","scaffold0046:6570563-6577985|scaffold0046:6583158-6592692",0.70750073799,0.544856890176,1.29312756261
