"circ_id","seqnames","start","end","width","strand","source","type","score","phase","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1:126839983|126913482","1",126839983,126913482,73499,"+","CIRIquant","circRNA",0.2113,NA,"exon",11,94,0.19,"ENSMMUG00000020726","DPYD","protein_coding"
"1:127049053|127075410","1",127049053,127075410,26357,"+","CIRIquant","circRNA",0.1729,NA,"exon",9,27,0.4,"ENSMMUG00000020726","DPYD","protein_coding"
"1:127365771|127381217","1",127365771,127381217,15446,"-","CIRIquant","circRNA",0.2306,NA,"exon",12,40,0.375,"ENSMMUG00000016130","PTBP2","protein_coding"
"1:130592038|130613832","1",130592038,130613832,21794,"-","CIRIquant","circRNA",0.1921,NA,"exon",10,231,0.08,"ENSMMUG00000015922","FNBP1L","protein_coding"
"1:131453560|131453790","1",131453560,131453790,230,"+","CIRIquant","circRNA",0.1345,NA,"exon",7,123,0.102,"ENSMMUG00000005070","EVI5","protein_coding"
"1:13203960|13207415","1",13203960,13207415,3455,"+","CIRIquant","circRNA",0.1729,NA,"exon",9,166,0.098,"ENSMMUG00000012729","LYST","protein_coding"
"1:132318696|132318866","1",132318696,132318866,170,"+","CIRIquant","circRNA",0.3792,NA,"exon",14,19,0.596,"ENSMMUG00000001742","TGFBR3","protein_coding"
"1:132422733|132459642","1",132422733,132459642,36909,"+","CIRIquant","circRNA",1.1756,NA,"exon",42,116,0.42,"ENSMMUG00000001742","TGFBR3","protein_coding"
"1:132459452|132485503","1",132459452,132485503,26051,"+","CIRIquant","circRNA",0.0769,NA,"exon",4,241,0.032,"ENSMMUG00000001742","TGFBR3","protein_coding"
"1:13588839|13594434","1",13588839,13594434,5595,"-","CIRIquant","circRNA",0.0769,NA,"exon",4,147,0.052,"ENSMMUG00000008426","TBCE","protein_coding"
"1:137770445|137779144","1",137770445,137779144,8699,"-","CIRIquant","circRNA",0.1354,NA,"exon",5,738,0.013,"ENSMMUG00000013487","SH3GLB1","protein_coding"
"1:13806548|13839721","1",13806548,13839721,33173,"+","CIRIquant","circRNA",0.0192,NA,"exon",1,265,0.007,"ENSMMUG00000007141","ARID4B","protein_coding"
"1:140476945|140518313","1",140476945,140518313,41368,"+","CIRIquant","circRNA",0.325,NA,"exon",12,111,0.178,"ENSMMUG00000016591","TTLL7","protein_coding"
"1:146579479|146591450","1",146579479,146591450,11971,"-","CIRIquant","circRNA",0.2113,NA,"exon",11,117,0.158,"ENSMMUG00000011987","MIGA1","protein_coding"
"1:146657214|146665467","1",146657214,146665467,8253,"+","CIRIquant","circRNA",0.0769,NA,"exon",4,329,0.024,"ENSMMUG00000018326","USP33","protein_coding"
"1:146668504|146682592","1",146668504,146682592,14088,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,188,0.051,"ENSMMUG00000018326","USP33","protein_coding"
"1:146669978|146671522","1",146669978,146671522,1544,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,104,0.088,"ENSMMUG00000018326","USP33","protein_coding"
"1:146744080|146753799","1",146744080,146753799,9719,"+","CIRIquant","circRNA",0.5956,NA,"exon",31,25,0.713,"ENSMMUG00000063855","ZZZ3","protein_coding"
"1:147221610|147236856","1",147221610,147236856,15246,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,98,0.058,"ENSMMUG00000020217","PIGK","protein_coding"
"1:148666733|148667830","1",148666733,148667830,1097,"-","CIRIquant","circRNA",0.1729,NA,"exon",9,123,0.128,"ENSMMUG00000007220","ACADM","protein_coding"
"1:154143029|154162421","1",154143029,154162421,19392,"+","CIRIquant","circRNA",0.0769,NA,"exon",4,91,0.081,"ENSMMUG00000013853","ANKRD13C","protein_coding"
"1:154143029|154178026","1",154143029,154178026,34997,"+","CIRIquant","circRNA",0.4063,NA,"exon",15,127,0.191,"ENSMMUG00000013853","ANKRD13C","protein_coding"
"1:15643367|15643984","1",15643367,15643984,617,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,58,0.094,"ENSMMUG00000009226","MAP3K21","protein_coding"
"1:15657828|15670901","1",15657828,15670901,13073,"-","CIRIquant","circRNA",0.6532,NA,"exon",34,87,0.439,"ENSMMUG00000009226","MAP3K21","protein_coding"
"1:159803810|159808742","1",159803810,159808742,4932,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,33,0.108,"ENSMMUG00000007577","CACHD1","protein_coding"
"1:159803810|159857868","1",159803810,159857868,54058,"-","CIRIquant","circRNA",0.4334,NA,"exon",16,36,0.471,"ENSMMUG00000007577","CACHD1","protein_coding"
"1:160322464|160414619","1",160322464,160414619,92155,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,152,0.026,"ENSMMUG00000004668,ENSMMUG00000059902","ROR1,Metazoa_SRP","protein_coding,misc_RNA"
"1:160413207|160414619","1",160413207,160414619,1412,"-","CIRIquant","circRNA",0.5417,NA,"exon",20,45,0.471,"ENSMMUG00000004668","ROR1","protein_coding"
"1:160771648|160771834","1",160771648,160771834,186,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,128,0.045,"ENSMMUG00000020049","PGM1","protein_coding"
"1:161611075|161649655","1",161611075,161649655,38580,"-","CIRIquant","circRNA",0.0961,NA,"exon",5,67,0.13,"ENSMMUG00000000386","ATG4C","protein_coding"
"1:161787809|161817811","1",161787809,161817811,30002,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,325,0.018,"ENSMMUG00000002340,ENSMMUG00000053416","DOCK7,Metazoa_SRP","protein_coding,misc_RNA"
"1:161801911|161803357","1",161801911,161803357,1446,"+","CIRIquant","circRNA",0.0384,NA,"exon",2,197,0.02,"ENSMMUG00000002340","DOCK7","protein_coding"
"1:161850758|161860497","1",161850758,161860497,9739,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,30,0.25,"ENSMMUG00000002340","DOCK7","protein_coding"
"1:161858451|161873978","1",161858451,161873978,15527,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,171,0.055,"ENSMMUG00000002340","DOCK7","protein_coding"
"1:161886290|161903005","1",161886290,161903005,16715,"+","CIRIquant","circRNA",0.0192,NA,"exon",1,125,0.016,"ENSMMUG00000002340","DOCK7","protein_coding"
"1:161886290|161944411","1",161886290,161944411,58121,"+","CIRIquant","circRNA",0.1896,NA,"exon",7,20,0.412,"ENSMMUG00000002340","DOCK7","protein_coding"
"1:162415384|162463985","1",162415384,162463985,48601,"-","CIRIquant","circRNA",0.1345,NA,"exon",7,201,0.065,"ENSMMUG00000003113","PATJ","protein_coding"
"1:162611216|162658086","1",162611216,162658086,46870,"-","CIRIquant","circRNA",0.0769,NA,"exon",4,41,0.163,"ENSMMUG00000003113,ENSMMUG00000024138","PATJ,U6","protein_coding,snRNA"
"1:162736952|162752812","1",162736952,162752812,15860,"+","CIRIquant","circRNA",0.1345,NA,"exon",7,188,0.069,"ENSMMUG00000010931","TM2D1","protein_coding"
"1:16564590|16584716","1",16564590,16584716,20126,"+","CIRIquant","circRNA",1.4835,NA,"exon",53,22,0.828,"ENSMMUG00000012068","SIPA1L2","protein_coding"
"1:169548834|169549788","1",169548834,169549788,954,"+","CIRIquant","circRNA",0.6718,NA,"exon",24,75,0.39,"ENSMMUG00000021577","DHCR24","protein_coding"
"1:171202098|171203403","1",171202098,171203403,1305,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,142,0.027,"ENSMMUG00000007606","CPT2","protein_coding"
"1:173071690|173077664","1",173071690,173077664,5974,"+","CIRIquant","circRNA",0.0384,NA,"exon",2,380,0.01,"ENSMMUG00000012055","EPS15","protein_coding"
"1:173871085|173899868","1",173871085,173899868,28783,"+","CIRIquant","circRNA",0.4334,NA,"exon",16,93,0.256,"ENSMMUG00000019056","FAF1","protein_coding"
"1:176042313|176046531","1",176042313,176046531,4218,"+","CIRIquant","circRNA",0.0813,NA,"exon",3,0,1,"ENSMMUG00000009282","SPATA6","protein_coding"
"1:17612811|17616317","1",17612811,17616317,3506,"+","CIRIquant","circRNA",0.0192,NA,"exon",1,292,0.007,"ENSMMUG00000053396","EGLN1","protein_coding"
"1:177231868|177243894","1",177231868,177243894,12026,"+","CIRIquant","circRNA",0.1345,NA,"exon",7,34,0.292,"ENSMMUG00000020389","STIL","protein_coding"
"1:178311256|178315090","1",178311256,178315090,3834,"+","CIRIquant","circRNA",0.2306,NA,"exon",12,133,0.153,"ENSMMUG00000015080","PIK3R3","protein_coding"
"1:178777148|178778621","1",178777148,178778621,1473,"+","CIRIquant","circRNA",0.0384,NA,"exon",2,675,0.006,"ENSMMUG00000001960","GPBP1L1","protein_coding"
"1:18029069|18036001","1",18029069,18036001,6932,"+","CIRIquant","circRNA",0.3266,NA,"exon",17,68,0.333,"ENSMMUG00000005888","TTC13","protein_coding"
"1:182058382|182084049","1",182058382,182084049,25667,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,6,0.4,"ENSMMUG00000013126,ENSMMUG00000013128","PPCS,CCDC30","protein_coding,protein_coding"
"1:183395992|183434510","1",183395992,183434510,38518,"+","CIRIquant","circRNA",0.2113,NA,"exon",11,70,0.239,"ENSMMUG00000017104","SCMH1","protein_coding"
"1:183414380|183434510","1",183414380,183434510,20130,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,36,0.143,"ENSMMUG00000017104","SCMH1","protein_coding"
"1:183495411|183500226","1",183495411,183500226,4815,"+","CIRIquant","circRNA",0.5956,NA,"exon",31,133,0.318,"ENSMMUG00000017104","SCMH1","protein_coding"
"1:183820946|183840813","1",183820946,183840813,19867,"-","CIRIquant","circRNA",0.5417,NA,"exon",20,133,0.231,"ENSMMUG00000026870,ENSMMUG00000014970,ENSMMUG00000032681","mml-mir-30c-1,NFYC,mml-mir-30e","miRNA,protein_coding,miRNA"
"1:183840700|183857002","1",183840700,183857002,16302,"-","CIRIquant","circRNA",0.3639,NA,"exon",13,92,0.22,"ENSMMUG00000014970","NFYC","protein_coding"
"1:184733731|184737146","1",184733731,184737146,3415,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,64,0.135,"ENSMMUG00000016220","TRIT1","protein_coding"
"1:185194733|185197960","1",185194733,185197960,3227,"-","CIRIquant","circRNA",0.1153,NA,"exon",6,193,0.059,"ENSMMUG00000009562","MACF1","protein_coding"
"1:185591600|185594508","1",185591600,185594508,2908,"-","CIRIquant","circRNA",0.0961,NA,"exon",5,483,0.02,"ENSMMUG00000009373","AKIRIN1","protein_coding"
"1:185681698|185685221","1",185681698,185685221,3523,"+","CIRIquant","circRNA",0.0384,NA,"exon",2,7,0.364,"ENSMMUG00000032188","RHBDL2","protein_coding"
"1:186697201|186702075","1",186697201,186702075,4874,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,123,0.075,"ENSMMUG00000023277","INPP5B","protein_coding"
"1:186739511|186758792","1",186739511,186758792,19281,"+","CIRIquant","circRNA",0.0192,NA,"exon",1,79,0.025,"ENSMMUG00000023275","MTF1","protein_coding"
"1:189150504|189154583","1",189150504,189154583,4079,"+","CIRIquant","circRNA",0.1679,NA,"exon",6,55,0.179,"ENSMMUG00000062448,ENSMMUG00000019806","Metazoa_SRP,KIAA0319L","misc_RNA,protein_coding"
"1:189221558|189248986","1",189221558,189248986,27428,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,209,0.019,"ENSMMUG00000019793","ZMYM4","protein_coding"
"1:189242373|189244219","1",189242373,189244219,1846,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,197,0.02,"ENSMMUG00000019793","ZMYM4","protein_coding"
"1:189258751|189269960","1",189258751,189269960,11209,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,37,0.14,"ENSMMUG00000019793","ZMYM4","protein_coding"
"1:189267111|189269960","1",189267111,189269960,2849,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,12,0.333,"ENSMMUG00000019793","ZMYM4","protein_coding"
"1:189618140|189623668","1",189618140,189623668,5528,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,179,0.032,"ENSMMUG00000005000","ZMYM6","protein_coding"
"1:191347354|191347720","1",191347354,191347720,366,"-","CIRIquant","circRNA",0.2113,NA,"exon",11,47,0.319,"ENSMMUG00000003267","ZNF362","protein_coding"
"1:191689301|191690859","1",191689301,191690859,1558,"+","CIRIquant","circRNA",0.2306,NA,"exon",12,254,0.086,"ENSMMUG00000050209","RNF19B","protein_coding"
"1:191689301|191695051","1",191689301,191695051,5750,"+","CIRIquant","circRNA",1.2876,NA,"exon",46,0,1,"ENSMMUG00000050209","RNF19B","protein_coding"
"1:192440722|192441082","1",192440722,192441082,360,"-","CIRIquant","circRNA",0.1153,NA,"exon",6,1874,0.006,"ENSMMUG00000006119","EIF3I","protein_coding"
"1:193226284|193227476","1",193226284,193227476,1192,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,922,0.004,"ENSMMUG00000013188","SERINC2","protein_coding"
"1:193680713|193687414","1",193680713,193687414,6701,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,117,0.079,"ENSMMUG00000013520","PUM1","protein_coding"
"1:193680713|193697049","1",193680713,193697049,16336,"+","CIRIquant","circRNA",0.084,NA,"exon",3,360,0.016,"ENSMMUG00000013520,ENSMMUG00000025554","PUM1","protein_coding,snoRNA"
"1:193707999|193716738","1",193707999,193716738,8739,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,337,0.017,"ENSMMUG00000013520,ENSMMUG00000024535","PUM1","protein_coding,snoRNA"
"1:19540027|19542957","1",19540027,19542957,2930,"+","CIRIquant","circRNA",0.0384,NA,"exon",2,200,0.02,"ENSMMUG00000022091","NUP133","protein_coding"
"1:195527626|195534066","1",195527626,195534066,6440,"+","CIRIquant","circRNA",0.1153,NA,"exon",6,259,0.044,"ENSMMUG00000007110","SRSF4","protein_coding"
"1:195566145|195582943","1",195566145,195582943,16798,"-","CIRIquant","circRNA",0.1153,NA,"exon",6,270,0.043,"ENSMMUG00000011377","EPB41","protein_coding"
"1:195566145|195584604","1",195566145,195584604,18459,"-","CIRIquant","circRNA",0.0961,NA,"exon",5,372,0.026,"ENSMMUG00000011377","EPB41","protein_coding"
"1:195582814|195584604","1",195582814,195584604,1790,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,301,0.013,"ENSMMUG00000011377","EPB41","protein_coding"
"1:195582814|195618677","1",195582814,195618677,35863,"-","CIRIquant","circRNA",0.65,NA,"exon",24,627,0.071,"ENSMMUG00000011377","EPB41","protein_coding"
"1:195664285|195698567","1",195664285,195698567,34282,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,250,0.023,"ENSMMUG00000011377","EPB41","protein_coding"
"1:195942631|195944215","1",195942631,195944215,1584,"-","CIRIquant","circRNA",0.2113,NA,"exon",11,809,0.026,"ENSMMUG00000011391","YTHDF2","protein_coding"
"1:196206343|196221870","1",196206343,196221870,15527,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,256,0.023,"ENSMMUG00000019216,ENSMMUG00000034050","PHACTR4","protein_coding,snRNA"
"1:196221716|196229684","1",196221716,196229684,7968,"-","CIRIquant","circRNA",0.0961,NA,"exon",5,161,0.058,"ENSMMUG00000019216","PHACTR4","protein_coding"
"1:196229086|196229684","1",196229086,196229684,598,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,188,0.021,"ENSMMUG00000019216","PHACTR4","protein_coding"
"1:196674070|196698410","1",196674070,196698410,24340,"+","CIRIquant","circRNA",0.0769,NA,"exon",4,32,0.2,"ENSMMUG00000012965","EYA3","protein_coding"
"1:196967989|196975238","1",196967989,196975238,7249,"-","CIRIquant","circRNA",0.0769,NA,"exon",4,32,0.2,"ENSMMUG00000012243","FAM76A","protein_coding"
"1:197307339|197321439","1",197307339,197321439,14100,"+","CIRIquant","circRNA",0.1921,NA,"exon",10,801,0.024,"ENSMMUG00000018221","WASF2","protein_coding"
"1:198033058|198036180","1",198033058,198036180,3122,"-","CIRIquant","circRNA",0.3266,NA,"exon",17,267,0.113,"ENSMMUG00000012697","ARID1A","protein_coding"
"1:198334211|198336144","1",198334211,198336144,1933,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,134,0.029,"ENSMMUG00000022426","DHDDS","protein_coding"
"1:198549359|198556103","1",198549359,198556103,6744,"-","CIRIquant","circRNA",0.6718,NA,"exon",24,29,0.623,"ENSMMUG00000000644","CEP85","protein_coding"
"1:198766054|198766560","1",198766054,198766560,506,"-","CIRIquant","circRNA",1.0077,NA,"exon",36,1030,0.065,"ENSMMUG00000061744","EXTL1","protein_coding"
"1:198975367|198975894","1",198975367,198975894,527,"-","CIRIquant","circRNA",0.0769,NA,"exon",4,392,0.02,"ENSMMUG00000007854","MTFR1L","protein_coding"
"1:201352694|201353456","1",201352694,201353456,762,"+","CIRIquant","circRNA",0.3792,NA,"exon",14,380,0.069,"ENSMMUG00000010977","TCEA3","protein_coding"
"1:201727466|201736663","1",201727466,201736663,9197,"-","CIRIquant","circRNA",0.3074,NA,"exon",16,221,0.126,"ENSMMUG00000009773","KDM1A","protein_coding"
"1:201727466|201756911","1",201727466,201756911,29445,"-","CIRIquant","circRNA",0.0384,NA,"exon",2,159,0.025,"ENSMMUG00000009773","KDM1A","protein_coding"
"1:203018950|203022387","1",203018950,203022387,3437,"+","CIRIquant","circRNA",0.0192,NA,"exon",1,331,0.006,"ENSMMUG00000017344","USP48","protein_coding"
"1:203712359|203745740","1",203712359,203745740,33381,"+","CIRIquant","circRNA",0.1537,NA,"exon",8,81,0.165,"ENSMMUG00000004149","EIF4G3","protein_coding"
"1:203712359|203766575","1",203712359,203766575,54216,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,485,0.012,"ENSMMUG00000004149","EIF4G3","protein_coding"
"1:203733632|203734534","1",203733632,203734534,902,"+","CIRIquant","circRNA",0.0384,NA,"exon",2,261,0.015,"ENSMMUG00000004149","EIF4G3","protein_coding"
"1:203733632|203745740","1",203733632,203745740,12108,"+","CIRIquant","circRNA",1.2036,NA,"exon",43,4,0.956,"ENSMMUG00000004149","EIF4G3","protein_coding"
"1:203766466|203775405","1",203766466,203775405,8939,"+","CIRIquant","circRNA",0.0576,NA,"exon",3,208,0.028,"ENSMMUG00000004149","EIF4G3","protein_coding"
"1:203930079|203955250","1",203930079,203955250,25171,"+","CIRIquant","circRNA",0.1729,NA,"exon",9,492,0.035,"ENSMMUG00000008852","HP1BP3","protein_coding"
"1:203937254|203955250","1",203937254,203955250,17996,"+","CIRIquant","circRNA",0.1153,NA,"exon",6,190,0.059,"ENSMMUG00000008852","HP1BP3","protein_coding"
"1:204061415|204061900","1",204061415,204061900,485,"+","CIRIquant","circRNA",1.3833,NA,"exon",72,852,0.145,"ENSMMUG00000008836","DDOST","protein_coding"
"1:204069478|204070720","1",204069478,204070720,1242,"-","CIRIquant","circRNA",0.1153,NA,"exon",6,357,0.033,"ENSMMUG00000008835","PINK1","protein_coding"
"1:205519930|205546463","1",205519930,205546463,26533,"+","CIRIquant","circRNA",0.1153,NA,"exon",6,278,0.041,"ENSMMUG00000006669","UBR4","protein_coding"
"1:205548026|205550203","1",205548026,205550203,2177,"+","CIRIquant","circRNA",0.4604,NA,"exon",17,122,0.218,"ENSMMUG00000006669","UBR4","protein_coding"
"1:205813877|205815287","1",205813877,205815287,1410,"+","CIRIquant","circRNA",0.0961,NA,"exon",5,167,0.056,"ENSMMUG00000004754","IFFO2","protein_coding"
"1:2085707|2091882","1",2085707,2091882,6175,"+","CIRIquant","circRNA",0.3639,NA,"exon",13,0,1,"ENSMMUG00000016408","AHCTF1","protein_coding"
"1:208839914|208840785","1",208839914,208840785,871,"-","CIRIquant","circRNA",0.1345,NA,"exon",7,226,0.058,"ENSMMUG00000008026","SPEN","protein_coding"
"1:208862383|208869035","1",208862383,208869035,6652,"-","CIRIquant","circRNA",0.5417,NA,"exon",20,0,1,"ENSMMUG00000008026,ENSMMUG00000053669","SPEN","protein_coding,snoRNA"
"1:208867370|208869035","1",208867370,208869035,1665,"-","CIRIquant","circRNA",0.0192,NA,"exon",1,375,0.005,"ENSMMUG00000008026,ENSMMUG00000053669","SPEN","protein_coding,snoRNA"
"1:208900898|208904753","1",208900898,208904753,3855,"-","CIRIquant","circRNA",0.8396,NA,"exon",31,49,0.559,"ENSMMUG00000008026","SPEN","protein_coding"
"1:209018992|209021850","1",209018992,209021850,2858,"-","CIRIquant","circRNA",0.3521,NA,"exon",13,368,0.066,"ENSMMUG00000032243","FBLIM1","protein_coding"
"1:209145693|209163263","1",209145693,209163263,17570,"-","CIRIquant","circRNA",0.0769,NA,"exon",4,220,0.035,"ENSMMUG00000019912","RSC1A1","protein_coding"
"1:209152494|209166352","1",209152494,209166352,13858,"-","CIRIquant","circRNA",0.1345,NA,"exon",7,177,0.073,"ENSMMUG00000019912","RSC1A1","protein_coding"
"1:211138421|211148153","1",211138421,211148153,9732,"-","CIRIquant","circRNA",0.2113,NA,"exon",11,79,0.218,"ENSMMUG00000017040","PRDM2","protein_coding"
"1:2119314|2120627","1",2119314,2120627,1313,"+","CIRIquant","circRNA",0.0769,NA,"exon",4,243,0.032,"ENSMMUG00000016408","AHCTF1","protein_coding"
"1:2119314|2140639","1",2119314,2140639,21325,"+","CIRIquant","circRNA",0.1921,NA,"exon",10,188,0.096,"ENSMMUG00000016408","AHCTF1","protein_coding"
"1:212062551|212063624","1",212062551,212063624,1073,"-","CIRIquant","circRNA",0.1625,NA,"exon",6,2895,0.004,"ENSMMUG00000021449","VPS13D","protein_coding"
"1:212062551|212086281","1",212062551,212086281,23730,"-","CIRIquant","circRNA",0.1153,NA,"exon",6,435,0.027,"ENSMMUG00000021449","VPS13D","protein_coding"
"1:212128126|212134014","1",212128126,212134014,5888,"-","CIRIquant","circRNA",0.8396,NA,"exon",31,275,0.184,"ENSMMUG00000021449","VPS13D","protein_coding"
"1:212182145|212202647","1",212182145,212202647,20502,"-","CIRIquant","circRNA",0.5959,NA,"exon",22,886,0.047,"ENSMMUG00000021449","VPS13D","protein_coding"
"1:2122455|2140639","1",2122455,2140639,18184,"+","CIRIquant","circRNA",1.273,NA,"exon",47,62,0.603,"ENSMMUG00000016408","AHCTF1","protein_coding"
"1:212461586|212464708","1",212461586,212464708,3122,"-","CIRIquant","circRNA",0.0576,NA,"exon",3,428,0.014,"ENSMMUG00000023449","MFN2","protein_coding"
"1:214092601|214096199","1",214092601,214096199,3598,"-","CIRIquant","circRNA",0.2979,NA,"exon",11,113,0.163,"ENSMMUG00000002171","KIF1B","protein_coding"
