"","chrom","start","end","name","n_reads","strand","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category"
"11","11",63855821,63884244,"mma_circ_000011",20,"-",5,20,5,37,"my_test_mma3",20,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"12","10",98942862,98944833,"mma_circ_000012",29,"+",2,29,40,35,"my_test_mma3",29,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"13","6",177654663,177657501,"mma_circ_000013",14,"-",3,13,37,40,"my_test_mma3",14,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"14","14",9419121,9419225,"mma_circ_000014",2,"-",1,2,40,35,"my_test_mma3",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"15","6",140464516,140468159,"mma_circ_000015",11,"+",2,11,40,5,"my_test_mma3",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"16","5",63824285,63824601,"mma_circ_000016",36,"-",2,36,40,5,"my_test_mma3",36,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"17","10",72442858,72443052,"mma_circ_000017",18,"+",2,18,5,40,"my_test_mma3",18,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"18","13",64451782,64469073,"mma_circ_000018",36,"+",4,36,40,40,"my_test_mma3",36,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"19","6",148776278,148779673,"mma_circ_000019",55,"-",5,55,40,40,"my_test_mma3",55,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"20","1",161886290,161944411,"mma_circ_000020",14,"+",1,14,5,40,"my_test_mma3",14,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"21","17",7467430,7468431,"mma_circ_000021",23,"+",2,23,40,40,"my_test_mma3",23,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"22","14",88010540,88048841,"mma_circ_000022",27,"+",2,27,40,5,"my_test_mma3",27,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"23","1",95266098,95266761,"mma_circ_000023",19,"-",6,16,5,40,"my_test_mma3",19,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"24","1",140476945,140518313,"mma_circ_000024",11,"+",3,11,40,5,"my_test_mma3",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"25","4",139207750,139207996,"mma_circ_000025",10,"-",1,10,5,5,"my_test_mma3",10,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"26","2",75109809,75117361,"mma_circ_000026",16,"-",1,16,40,40,"my_test_mma3",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"27","20",897475,910097,"mma_circ_000027",18,"-",2,18,35,5,"my_test_mma3",18,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"28","13",97037739,97038018,"mma_circ_000028",25,"-",3,25,35,37,"my_test_mma3",25,0,2,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"29","5",80214797,80236664,"mma_circ_000029",58,"-",7,58,5,40,"my_test_mma3",58,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"30","5",48115881,48140883,"mma_circ_000030",31,"-",6,31,40,37,"my_test_mma3",31,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"31","16",28275679,28277544,"mma_circ_000031",39,"+",8,39,40,40,"my_test_mma3",39,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"32","20",34572927,34621036,"mma_circ_000032",6,"+",1,6,5,40,"my_test_mma3",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"33","7",28618427,28625564,"mma_circ_000033",24,"-",1,24,40,5,"my_test_mma3",24,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"34","20",35334776,35355483,"mma_circ_000034",49,"+",6,49,40,40,"my_test_mma3",49,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"35","2",125189175,125194022,"mma_circ_000035",32,"-",3,32,40,40,"my_test_mma3",32,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"36","5",38675935,38676097,"mma_circ_000036",56,"-",9,56,5,40,"my_test_mma3",56,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"37","11",63843736,63871688,"mma_circ_000037",18,"-",2,18,5,40,"my_test_mma3",18,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"38","16",75301463,75315550,"mma_circ_000039",68,"-",6,68,40,40,"my_test_mma3",68,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"39","15",30255600,30256795,"mma_circ_000040",26,"-",4,26,5,40,"my_test_mma3",26,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"40","6",152205009,152209176,"mma_circ_000041",29,"+",6,29,40,40,"my_test_mma3",29,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"41","11",123476124,123479781,"mma_circ_000042",38,"+",2,38,5,5,"my_test_mma3",38,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"42","2",101107246,101109176,"mma_circ_000043",21,"-",7,21,40,40,"my_test_mma3",21,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"43","1",109749835,109760250,"mma_circ_000045",24,"+",2,24,40,40,"my_test_mma3",24,0,1,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"44","9",25545629,25549314,"mma_circ_000046",38,"+",5,38,40,40,"my_test_mma3",38,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"45","18",70158418,70215813,"mma_circ_000047",12,"+",3,12,5,5,"my_test_mma3",12,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"46","2",106225181,106225917,"mma_circ_000048",16,"+",2,16,40,40,"my_test_mma3",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"47","7",35572964,35635407,"mma_circ_000049",22,"-",3,22,40,40,"my_test_mma3",22,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"48","6",1581084,1581237,"mma_circ_000050",30,"-",7,30,40,40,"my_test_mma3",30,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"49","20",72664966,72665185,"mma_circ_000051",324,"+",31,323,40,40,"my_test_mma3",324,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"50","16",78433925,78434114,"mma_circ_000052",37,"+",12,37,40,5,"my_test_mma3",37,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"51","4",42573641,42574751,"mma_circ_000053",7,"-",3,1,4,40,"my_test_mma3",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"52","15",10419482,10434246,"mma_circ_000054",10,"-",3,10,5,5,"my_test_mma3",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"53","18",61013764,61036563,"mma_circ_000055",22,"-",2,22,40,40,"my_test_mma3",22,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"54","6",53630172,53631600,"mma_circ_000056",36,"+",7,21,5,40,"my_test_mma3",36,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"55","11",122447957,122475520,"mma_circ_000057",32,"+",2,32,40,36,"my_test_mma3",32,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"56","15",50177349,50240939,"mma_circ_000058",28,"+",2,28,5,40,"my_test_mma3",28,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"57","2",155926694,155927747,"mma_circ_000059",48,"+",5,47,40,5,"my_test_mma3",48,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"58","16",7292521,7292731,"mma_circ_000060",48,"-",10,48,40,40,"my_test_mma3",48,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"59","7",52546267,52547821,"mma_circ_000061",197,"-",20,197,40,40,"my_test_mma3",197,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"60","11",108856090,108856393,"mma_circ_000062",88,"+",15,87,40,40,"my_test_mma3",88,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"61","11",48173830,48174003,"mma_circ_000063",32,"+",6,32,40,40,"my_test_mma3",32,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"62","14",79260892,79270159,"mma_circ_000064",28,"-",7,27,5,40,"my_test_mma3",28,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"63","15",15323767,15324346,"mma_circ_000065",36,"-",2,36,40,36,"my_test_mma3",36,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"64","5",50707088,50715774,"mma_circ_000066",27,"+",3,27,40,40,"my_test_mma3",27,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"65","2",122535984,122548015,"mma_circ_000067",26,"-",5,26,5,40,"my_test_mma3",26,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"66","10",13739064,13739626,"mma_circ_000068",11,"-",4,11,40,5,"my_test_mma3",11,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"67","16",7292584,7292920,"mma_circ_000069",23,"-",4,23,40,37,"my_test_mma3",23,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"68","6",32500833,32541368,"mma_circ_000070",23,"-",2,23,40,37,"my_test_mma3",23,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"69","14",19099066,19105131,"mma_circ_000072",33,"-",3,33,5,40,"my_test_mma3",33,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"70","6",36783144,36792313,"mma_circ_000073",28,"+",3,28,40,40,"my_test_mma3",28,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"71","10",19773442,19788114,"mma_circ_000074",20,"+",1,20,5,5,"my_test_mma3",20,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"72","9",92103706,92106306,"mma_circ_000075",16,"+",2,16,40,37,"my_test_mma3",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"73","20",29812442,29817515,"mma_circ_000076",34,"+",8,34,40,40,"my_test_mma3",34,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"74","15",33444932,33473103,"mma_circ_000077",31,"+",5,31,40,40,"my_test_mma3",31,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"75","20",61030083,61030557,"mma_circ_000078",37,"-",3,37,40,37,"my_test_mma3",37,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"76","2",75084645,75088409,"mma_circ_000079",26,"-",4,26,40,40,"my_test_mma3",26,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"77","7",64448627,64473097,"mma_circ_000080",43,"+",6,43,40,40,"my_test_mma3",43,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"78","9",102578061,102578450,"mma_circ_000081",15,"+",1,15,5,40,"my_test_mma3",15,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"79","10",99302216,99302963,"mma_circ_000083",37,"-",3,37,40,5,"my_test_mma3",37,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"80","1",11550342,11557853,"mma_circ_000084",41,"-",14,41,40,40,"my_test_mma3",41,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"81","5",80214797,80228035,"mma_circ_000086",34,"-",4,34,40,40,"my_test_mma3",34,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"82","2",140732934,140733148,"mma_circ_000088",37,"-",8,31,40,40,"my_test_mma3",37,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"83","2",77157291,77161335,"mma_circ_000089",137,"+",13,123,40,40,"my_test_mma3",137,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"84","7",19917026,19917179,"mma_circ_000090",33,"-",18,32,40,40,"my_test_mma3",33,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"85","18",70458846,70459145,"mma_circ_000091",31,"+",3,31,40,5,"my_test_mma3",31,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"86","18",31351069,31367492,"mma_circ_000092",24,"-",5,24,5,40,"my_test_mma3",24,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"87","7",131252593,131258808,"mma_circ_000093",36,"-",2,36,40,5,"my_test_mma3",36,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"88","1",69165513,69172441,"mma_circ_000094",27,"-",3,27,40,5,"my_test_mma3",27,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"89","5",145762181,145765082,"mma_circ_000096",4,"-",3,3,40,5,"my_test_mma3",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"90","3",14048450,14052844,"mma_circ_000097",31,"-",3,31,40,37,"my_test_mma3",31,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"91","19",3334285,3337949,"mma_circ_000098",17,"+",4,17,5,40,"my_test_mma3",17,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"92","15",101194159,101222387,"mma_circ_000099",20,"+",1,20,40,40,"my_test_mma3",20,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"93","20",27555083,27555596,"mma_circ_000100",30,"-",7,30,40,40,"my_test_mma3",30,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"94","1",2473228,2473658,"mma_circ_000101",22,"-",1,22,5,40,"my_test_mma3",22,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"95","1",201352694,201353456,"mma_circ_000102",27,"+",3,27,5,40,"my_test_mma3",27,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"96","7",17512389,17515076,"mma_circ_000103",17,"-",1,17,5,40,"my_test_mma3",17,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"97","1",203733632,203745740,"mma_circ_000104",24,"+",8,24,40,40,"my_test_mma3",24,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"98","10",78699906,78700026,"mma_circ_000105",16,"+",1,16,5,40,"my_test_mma3",16,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"99","4",2765531,2792252,"mma_circ_000106",30,"-",8,30,40,40,"my_test_mma3",30,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"100","5",21414916,21427866,"mma_circ_000107",30,"-",5,30,37,39,"my_test_mma3",30,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"101","19",20983436,20983772,"mma_circ_000108",21,"+",1,21,5,5,"my_test_mma3",21,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"102","6",55555073,55591043,"mma_circ_000109",21,"+",4,21,40,5,"my_test_mma3",21,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"103","6",110504487,110517762,"mma_circ_000110",20,"+",4,20,40,5,"my_test_mma3",20,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"104","3",70453527,70453746,"mma_circ_000111",30,"+",3,30,40,40,"my_test_mma3",30,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"105","17",83030370,83081730,"mma_circ_000112",42,"-",5,42,40,40,"my_test_mma3",42,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"106","10",97437487,97438241,"mma_circ_000113",19,"+",6,14,40,40,"my_test_mma3",19,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"107","3",7381916,7384705,"mma_circ_000114",25,"+",3,25,5,40,"my_test_mma3",25,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"108","7",25177544,25190561,"mma_circ_000115",28,"-",3,28,5,40,"my_test_mma3",28,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"109","15",50839234,50841113,"mma_circ_000116",18,"-",1,18,5,40,"my_test_mma3",18,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"110","11",52622575,52622794,"mma_circ_000118",33,"+",1,33,5,40,"my_test_mma3",33,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"111","17",80970253,80975127,"mma_circ_000119",21,"+",3,19,5,40,"my_test_mma3",21,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"112","1",209018992,209021850,"mma_circ_000120",13,"-",1,13,40,40,"my_test_mma3",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"113","20",54632435,54632614,"mma_circ_000121",16,"-",1,16,40,40,"my_test_mma3",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"114","9",92671973,92677932,"mma_circ_000122",24,"-",3,23,37,5,"my_test_mma3",24,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"115","3",39422694,39422947,"mma_circ_000123",38,"+",3,38,40,40,"my_test_mma3",38,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"116","10",85358713,85361673,"mma_circ_000124",26,"-",3,26,40,40,"my_test_mma3",26,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"117","17",1596797,1604386,"mma_circ_000125",50,"-",8,50,40,37,"my_test_mma3",50,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
