"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"20","1",23417806,23418139,"circular_RNA/1",0,"-",23417806,23417806,"0,0,0",2,"79,87","0,246",1,"circRNA","ENSMUSG00000026158","ENSMUST00000027343","3,2","1:23415330-23417806|1:23418139-23421895",0.0815705129774,1.88971688398,0.0482021893628
"21","1",24724477,24732082,"circular_RNA/8",0,"+",24724477,24724477,"0,0,0",2,"177,61","0,7544",8,"circRNA","ENSMUSG00000073725","ENSMUST00000191471","2,3","1:24717897-24724477|1:24732082-24743901",0.652564103819,0.0815705129774,7.2355617794
"22","1",24750592,24770980,"circular_RNA/4",1,"+",24750592,24750592,"0,0,0",4,"89,74,126,153","0,3397,17034,20235",4,"circRNA","ENSMUSG00000073725","ENSMUST00000191471","6,7,8,9","1:24745125-24750592|1:24770980-24782963",0.32628205191,0.0815705129774,3.67238361975
"23","1",30859161,30860395,"circular_RNA/6",1,"-",30859161,30859161,"0,0,0",3,"157,145,184","0,602,1050",6,"circRNA","ENSMUSG00000048874","ENSMUST00000186733","8,7,6","1:30855665-30859161|1:30860395-30863290",0.489423077864,0,49.9423077864
"24","1",30876185,30902336,"circular_RNA/7",1,"-",30876185,30876185,"0,0,0",2,"162,269","0,25882",7,"circRNA","ENSMUSG00000048874","ENSMUST00000186733","3,2","1:30870640-30876185|1:30902336-30912658",0.570993590842,0,58.0993590842
"25","1",33551096,33553298,"circular_RNA/3",0,"-",33551096,33551096,"0,0,0",2,"186,73","0,2129",3,"circRNA","ENSMUSG00000026134","ENSMUST00000027312","10,9","1:33523889-33551096|1:33553298-33572376",0.244711538932,0.0878451678218,2.60321020038
"26","1",33551096,33572444,"circular_RNA/1",0,"-",33551096,33551096,"0,0,0",3,"186,73,68","0,2129,21280",1,"circRNA","ENSMUSG00000026134","ENSMUST00000027312","10,9,8","1:33523889-33551096|1:33572444-33667475",0.0815705129774,0.0878451678218,0.935871591985
"27","1",33667475,33669514,"circular_RNA/9",0,"-",33667475,33667475,"0,0,0",2,"138,96","0,1943",9,"circRNA","ENSMUSG00000026134","ENSMUST00000027312","7,6","1:33572444-33667475|1:33669514-33701326",0.734134616796,0.0878451678218,7.60522602558
"28","1",33818124,33825613,"circular_RNA/1",0,"-",33818124,33818124,"0,0,0",6,"148,154,127,151,112,126","0,852,3024,3997,4809,7363",1,"circRNA","ENSMUSG00000042197","ENSMUST00000019861","9,8,7,6,5,4","1:33816944-33818124|1:33825613-33844419",0.0815705129774,0.0757440477647,1.06795183298
"29","1",33822121,33825613,"circular_RNA/5",0,"-",33822121,33822121,"0,0,0",3,"151,112,126","0,812,3366",5,"circRNA","ENSMUSG00000042197","ENSMUST00000019861","6,5,4","1:33821275-33822121|1:33825613-33844419",0.407852564887,0.0757440477647,4.87325447982
"30","1",34501782,34507442,"circular_RNA/8",0,"+",34501782,34501782,"0,0,0",5,"109,77,96,39,69","0,405,567,764,5591",8,"circRNA","ENSMUSG00000026126","ENSMUST00000027302","2,3,4,5,6","1:34498997-34501782|1:34507442-34508920",0.652564103819,1.93438645061,0.340757416619
"31","1",34858672,34859090,"circular_RNA/2",1,"-",34858672,34858672,"0,0,0",2,"178,143","0,275",2,"circRNA","ENSMUSG00000037503","ENSMUST00000167518","6,5","1:34857207-34858672|1:34859090-34863100",0.163141025955,0.34958791276,0.481498459239
"32","1",36213976,36215408,"circular_RNA/1",0,"-",36213976,36213976,"0,0,0",2,"207,95","0,1337",1,"circRNA","ENSMUSG00000037470","ENSMUST00000046875","23,22","1:36213291-36213976|1:36215408-36215856",0.0815705129774,0.303850160841,0.291765066272
"33","1",36221550,36225049,"circular_RNA/2",1,"-",36221550,36221550,"0,0,0",3,"165,132,136","0,1886,3363",2,"circRNA","ENSMUSG00000037470","ENSMUST00000046875","18,17,16","1:36218760-36221550|1:36225049-36230609",0.163141025955,0.303850160841,0.551667794246
"34","1",36266564,36274023,"circular_RNA/4",1,"-",36266564,36266564,"0,0,0",3,"131,83,136","0,3174,7323",4,"circRNA","ENSMUSG00000037470","ENSMUST00000046875","4,3,2","1:36260405-36266564|1:36274023-36283150",0.32628205191,0.303850160841,1.07147325019
"35","1",36893924,36928406,"circular_RNA/1",0,"-",36893924,36893924,"0,0,0",4,"124,69,41,62","0,17668,26490,34420",1,"circRNA","ENSMUSG00000026116","ENSMUST00000027290","5,4,3,2","1:36880791-36893924|1:36928406-36978245",0.0815705129774,0.0815705129774,1
"36","1",37426778,37438001,"circular_RNA/1",0,"+",37426778,37426778,"0,0,0",7,"173,124,127,141,98,113,155","0,1089,1952,2351,5245,8372,11068",1,"circRNA","ENSMUSG00000026113","ENSMUST00000027287","19,20,21,22,23,24,25","1:37422452-37426778|1:37438001-37447207",0.0815705129774,0.0913589745347,0.903427776354
"37","1",37470373,37476559,"circular_RNA/1",1,"+",37470373,37470373,"0,0,0",4,"284,121,140,102","0,1258,5869,6084",1,"circRNA","ENSMUSG00000026111","ENSMUST00000114925","2,3,4,5","1:37469363-37470373|1:37476559-37477762",0.0815705129774,0.277339744123,0.318683770172
"38","1",37529340,37575485,"circular_RNA/2",1,"-",37529340,37529340,"0,0,0",4,"134,141,168,366","0,5613,8313,45779",2,"circRNA","ENSMUSG00000026110","ENSMUST00000151952","5,4,3,2","1:37505664-37529340|1:37575485-37580045",0.163141025955,0.21752136794,0.760987978943
"39","1",37529340,37537821,"circular_RNA/7",0,"-",37529340,37529340,"0,0,0",3,"134,141,168","0,5613,8313",7,"circRNA","ENSMUSG00000026110","ENSMUST00000042161","4,3,2","1:37505664-37529340|1:37537821-37575119",0.570993590842,0.21752136794,2.55357813687
"40","1",37652417,37683721,"circular_RNA/2",0,"-",37652417,37652417,"0,0,0",8,"145,188,2308,210,162,136,169,80","0,1144,10424,14880,17984,18479,24524,31224",2,"circRNA","ENSMUSG00000026090","ENSMUST00000162875","9,8,7,6,5,4,3,2","1:37651477-37652417|1:37683721-37758650",0.163141025955,0.154077635624,1.05523842598
"41","1",37840800,37858721,"circular_RNA/5",0,"-",37840800,37840800,"0,0,0",6,"186,111,169,56,155,116","0,2909,5217,9252,13812,17805",5,"circRNA","ENSMUSG00000060771","ENSMUST00000041815","15,14,13,12,11,10","1:37823107-37840800|1:37858721-37873266",0.407852564887,0.0143947964078,17.1287580311
"42","1",38092696,38124733,"circular_RNA/2",1,"-",38092696,38092696,"0,0,0",16,"103,157,212,121,234,203,166,103,173,221,120,155,129,109,117,108","0,224,468,1129,1675,2648,3101,4058,5506,9499,13884,17727,20699,25674,30088,31929",2,"circRNA","ENSMUSG00000026082","ENSMUST00000027251","22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7","1:38092279-38092696|1:38124733-38127051",0.163141025955,0.271901709925,0.614189342807
"43","1",38122784,38147548,"circular_RNA/2",0,"-",38122784,38122784,"0,0,0",7,"117,108,704,153,169,127,64","0,1841,4267,8359,15149,23864,24700",2,"circRNA","ENSMUSG00000026082","ENSMUST00000027251","8,7,6,5,4,3,2","1:38118479-38122784|1:38147548-38168542",0.163141025955,0.271901709925,0.614189342807
"44","1",38124625,38131296,"circular_RNA/1",0,"-",38124625,38124625,"0,0,0",3,"108,704,153","0,2426,6518",1,"circRNA","ENSMUSG00000026082","ENSMUST00000027251","7,6,5","1:38122901-38124625|1:38131296-38137933",0.0815705129774,0.271901709925,0.324831349912
"45","1",38146648,38147548,"circular_RNA/40",0,"-",38146648,38146648,"0,0,0",2,"127,64","0,836",40,"circRNA","ENSMUSG00000026082","ENSMUST00000027251","3,2","1:38138102-38146648|1:38147548-38168542",3.2628205191,0.271901709925,11.6097930728
"46","1",39326548,39339814,"circular_RNA/29",1,"+",39326548,39326548,"0,0,0",3,"149,92,90","0,5219,13176",29,"circRNA","ENSMUSG00000026077","ENSMUST00000056815","3,4,5","1:39302456-39326548|1:39339814-39350921",2.36554487634,0.122355769466,17.9481777479
"47","1",39326548,39352149,"circular_RNA/4",1,"+",39326548,39326548,"0,0,0",5,"149,92,90,121,114","0,5219,13176,24373,25487",4,"circRNA","ENSMUSG00000026077","ENSMUST00000056815","3,4,5,6,7","1:39302456-39326548|1:39352149-39363520",0.32628205191,0.122355769466,2.54074343164
"48","1",39412807,39420643,"circular_RNA/4",1,"-",39412807,39412807,"0,0,0",8,"98,90,66,241,69,99,130,286","0,355,2697,3151,5728,6268,6501,7550",4,"circRNA","ENSMUSG00000003134","ENSMUST00000054462","19,18,17,16,15,14,13,12","1:39411867-39412807|1:39420643-39424201",0.32628205191,1.129107627,0.295215345714
"49","1",39415504,39420643,"circular_RNA/3",1,"-",39415504,39415504,"0,0,0",6,"66,241,69,99,130,286","0,454,3031,3571,3804,4853",3,"circRNA","ENSMUSG00000003134","ENSMUST00000054462","17,16,15,14,13,12","1:39413252-39415504|1:39420643-39424201",0.244711538932,1.129107627,0.223606209716
"50","1",39428388,39430368,"circular_RNA/3",0,"-",39428388,39428388,"0,0,0",2,"151,171","0,1809",3,"circRNA","ENSMUSG00000003134","ENSMUST00000054462","9,8","1:39425293-39428388|1:39430368-39431137",0.244711538932,1.129107627,0.223606209716
"51","1",39428388,39431335,"circular_RNA/1",0,"-",39428388,39428388,"0,0,0",3,"151,171,198","0,1809,2749",1,"circRNA","ENSMUSG00000003134","ENSMUST00000054462","9,8,7","1:39425293-39428388|1:39431335-39433145",0.0815705129774,1.129107627,0.0803879377215
"52","1",39428388,39442004,"circular_RNA/5",0,"-",39428388,39428388,"0,0,0",5,"151,171,198,208,241","0,1809,2749,4757,13375",5,"circRNA","ENSMUSG00000003134","ENSMUST00000054462","9,8,7,6,5","1:39425293-39428388|1:39442004-39444371",0.407852564887,1.129107627,0.366824481711
"53","1",39433145,39442004,"circular_RNA/3",0,"-",39433145,39433145,"0,0,0",2,"208,241","0,8618",3,"circRNA","ENSMUSG00000003134","ENSMUST00000054462","6,5","1:39431335-39433145|1:39442004-39444371",0.244711538932,1.129107627,0.223606209716
"54","1",39594558,39604413,"circular_RNA/2",1,"-",39594558,39594558,"0,0,0",5,"193,97,83,69,251","0,2837,5215,8570,9604",2,"circRNA","ENSMUSG00000048234","ENSMUST00000062525","6,5,4,3,2","1:39591596-39594558|1:39604413-39615907",0.163141025955,0.701506411605,0.243344294768
"55","1",39599773,39604413,"circular_RNA/6",1,"-",39599773,39599773,"0,0,0",3,"83,69,251","0,3355,4389",6,"circRNA","ENSMUSG00000048234","ENSMUST00000062525","4,3,2","1:39597492-39599773|1:39604413-39615907",0.489423077864,0.701506411605,0.70192351006
"56","1",39603128,39604413,"circular_RNA/17",0,"-",39603128,39603128,"0,0,0",2,"69,251","0,1034",17,"circRNA","ENSMUSG00000048234","ENSMUST00000062525","3,2","1:39599856-39603128|1:39604413-39615907",1.38669872062,0.701506411605,1.96301635212
"57","1",40013086,40029459,"circular_RNA/5",0,"+",40013086,40013086,"0,0,0",9,"126,111,91,131,55,79,176,73,211","0,2780,6633,9212,9956,11255,12698,15043,16162",5,"circRNA","ENSMUSG00000026074","ENSMUST00000163854","4,5,6,7,8,9,10,11,12","1:40001394-40013086|1:40029459-40036180",0.407852564887,0.239273504734,1.67628150185
"58","1",40049837,40050155,"circular_RNA/1",1,"+",40049837,40049837,"0,0,0",1,"318","0",1,"ciRNA","ENSMUSG00000026074","ENSMUST00000163854","22","1:40049837-40053265",0.0815705129774,0.239273504734,0.367349562783
"59","1",40639929,40651444,"circular_RNA/4",0,"+",40639929,40639929,"0,0,0",6,"260,218,203,87,71,162","0,2083,6239,6979,9547,11353",4,"circRNA","ENSMUSG00000026065","ENSMUST00000027233","3,4,5,6,7,8","1:40623482-40639929|1:40651444-40658199",0.32628205191,0.704472612077,0.470671718168
"60","1",42926866,42938709,"circular_RNA/6",1,"+",42926866,42926866,"0,0,0",5,"80,68,76,169,109","0,7643,8386,10733,11734",6,"circRNA","ENSMUSG00000060679","ENSMUST00000057208","5,6,7,8,9","1:42919086-42926866|1:42938709-42942454",0.489423077864,0,49.9423077864
"61","1",43106633,43115112,"circular_RNA/2",0,"-",43106633,43106633,"0,0,0",3,"155,195,702","0,3987,7777",2,"circRNA","ENSMUSG00000070939","ENSMUST00000095014","5,4,3","1:43101759-43106633|1:43115112-43136011",0.163141025955,0.197128739695,0.8359101987
"62","1",43548780,43572953,"circular_RNA/7",1,"+",43548780,43548780,"0,0,0",2,"163,242","0,23931",7,"circRNA","ENSMUSG00000066877","ENSMUST00000086421","2,3","1:43485187-43548780|1:43572953-43593020",0.570993590842,0.530208334353,1.07549912487
"63","1",43996595,44011847,"circular_RNA/2",1,"+",43996595,43996595,"0,0,0",7,"77,128,100,149,116,169,158","0,2648,3432,11446,12965,14128,15094",2,"circRNA","ENSMUSG00000041763","ENSMUST00000087933","8,9,10,11,12,13,14","1:43995785-43996595|1:44011847-44012603",0.163141025955,0.202519894289,0.814705025778
"64","1",44200969,44203244,"circular_RNA/1",1,"+",44200969,44200969,"0,0,0",2,"144,208","0,2067",1,"circRNA","ENSMUSG00000026048","ENSMUST00000027214","6,7","1:44200197-44200969|1:44203244-44205968",0.0815705129774,0.119218442044,0.708648947696
"65","1",52235323,52251525,"circular_RNA/4",0,"-",52235323,52235323,"0,0,0",6,"51,67,59,33,59,164","0,578,3546,3690,11136,16038",4,"circRNA","ENSMUSG00000026103","ENSMUST00000114513","11,10,9,8,7,6","1:52230446-52235323|1:52251525-52253636",0.32628205191,0.25910633534,1.24962517692
"66","1",52251361,52254853,"circular_RNA/2",1,"-",52251361,52251361,"0,0,0",3,"164,80,130","0,2275,3362",2,"circRNA","ENSMUSG00000026103","ENSMUST00000114513","6,5,4","1:52246518-52251361|1:52254853-52258646",0.163141025955,0.25910633534,0.6433926044
"67","1",52518396,52529914,"circular_RNA/20",0,"-",52518396,52518396,"0,0,0",3,"52,134,835","0,1633,10683",20,"circRNA","ENSMUSG00000002881","ENSMUST00000186764","5,4,3","1:52506138-52518396|1:52529914-52539008",1.63141025955,0.293653846719,5.40553092703
"68","1",52747322,52748914,"circular_RNA/25",0,"-",52747322,52747322,"0,0,0",1,"1592","0",25,"circRNA","ENSMUSG00000041439","ENSMUST00000156876","2","1:52715734-52747322|1:52748914-52766181",2.03926282443,0.114198718168,16.4998709701
"69","1",53295787,53321251,"circular_RNA/11",0,"-",53295787,53295787,"0,0,0",4,"164,103,183,152","0,11199,18441,25312",11,"circRNA","ENSMUSG00000026098","ENSMUST00000027267","5,4,3,2","1:53255506-53295787|1:53321251-53336044",0.897275642751,0.190331196947,4.52887846016
"70","1",53295787,53329582,"circular_RNA/2",0,"-",53295787,53295787,"0,0,0",5,"164,103,183,152,45","0,11199,18441,25312,33750",2,"circRNA","ENSMUSG00000026098","ENSMUST00000135246","6,5,4,3,2","1:53255506-53295787|1:53329582-53336044",0.163141025955,0.190331196947,0.864273905381
"71","1",54467920,54473397,"circular_RNA/4",1,"-",54467920,54467920,"0,0,0",3,"192,124,185","0,1737,5292",4,"circRNA","ENSMUSG00000041303","ENSMUST00000041638","5,4,3","1:54466724-54467920|1:54473397-54476990",0.32628205191,0.0719739820389,4.10230226159
"72","1",55120231,55123944,"circular_RNA/8",1,"-",55120231,55120231,"0,0,0",6,"100,169,94,96,83,253","0,587,985,1994,2652,3460",8,"circRNA","ENSMUSG00000025980","ENSMUST00000027123","8,7,6,5,4,3","1:55119506-55120231|1:55123944-55125924",0.652564103819,2.13566433977,0.308792056399
"73","1",55122225,55126100,"circular_RNA/1",0,"-",55122225,55122225,"0,0,0",4,"96,83,253,176","0,658,1466,3699",1,"circRNA","ENSMUSG00000025980","ENSMUST00000027123","5,4,3,2","1:55121310-55122225|1:55126100-55126937",0.0815705129774,2.13566433977,0.042676998112
"74","1",55122883,55123944,"circular_RNA/1",0,"-",55122883,55122883,"0,0,0",2,"83,253","0,808",1,"circRNA","ENSMUSG00000025980","ENSMUST00000027123","4,3","1:55122321-55122883|1:55123944-55125924",0.0815705129774,2.13566433977,0.042676998112
"75","1",55175835,55187793,"circular_RNA/4",0,"+",55175835,55175835,"0,0,0",4,"63,101,43,87","0,8447,11642,11871",4,"circRNA","ENSMUSG00000025979","ENSMUST00000162364","2,3,4,5","1:55170518-55175835|1:55187793-55189304",0.32628205191,0.209752747656,1.53027461771
"76","1",55339245,55394898,"circular_RNA/2",0,"-",55339245,55339245,"0,0,0",8,"99,129,48,72,128,76,55,92","0,4411,5589,23563,40386,46290,48794,55561",2,"circRNA","ENSMUSG00000025977","ENSMUST00000173983","9,8,7,6,5,4,3,2","1:55309824-55339245|1:55394898-55399774",0.163141025955,0.262838319594,0.63459204049
"77","1",55379631,55388094,"circular_RNA/2",0,"-",55379631,55379631,"0,0,0",3,"128,76,55","0,5904,8408",2,"circRNA","ENSMUSG00000025977","ENSMUST00000173983","5,4,3","1:55362880-55379631|1:55388094-55394806",0.163141025955,0.262838319594,0.63459204049
"78","1",55741088,55754762,"circular_RNA/1",1,"+",55741088,55741088,"0,0,0",3,"204,76,110","0,11491,13564",1,"circRNA","ENSMUSG00000038349","ENSMUST00000042986","3,4,5","1:55737378-55741088|1:55754762-55790439",0.0815705129774,0.0489423077864,1.55356171851
"79","1",57838463,57925108,"circular_RNA/1",1,"+",57838463,57838463,"0,0,0",6,"50,85,61,109,50,247","0,32748,56159,80203,83401,86398",1,"circRNA","ENSMUSG00000038305","ENSMUST00000172068","2,3,4,5,6,7","1:57813650-57838463|1:57925108-57939792",0.0815705129774,0.0271901709925,2.46222349975
"80","1",58451805,58453660,"circular_RNA/2",0,"-",58451805,58451805,"0,0,0",4,"91,80,83,130","0,300,743,1725",2,"circRNA","ENSMUSG00000026034","ENSMUST00000156931","10,9,8,7","1:58451499-58451805|1:58453660-58453748",0.163141025955,0,17.3141025955
"81","1",58456171,58456542,"circular_RNA/16",1,"-",58456171,58456171,"0,0,0",2,"167,117","0,254",16,"circRNA","ENSMUSG00000026034","ENSMUST00000156931","5,4","1:58453843-58456171|1:58456542-58458825",1.30512820764,0,131.512820764
"82","1",58458825,58461093,"circular_RNA/2",0,"-",58458825,58458825,"0,0,0",2,"1642,161","0,2107",2,"circRNA","ENSMUSG00000026034","ENSMUST00000156931","3,2","1:58456542-58458825|1:58461093-58463078",0.163141025955,0,17.3141025955
"83","1",58578717,58596532,"circular_RNA/3",1,"-",58578717,58578717,"0,0,0",7,"88,117,96,116,81,180,102","0,575,5108,6548,9080,12591,17713",3,"circRNA","ENSMUSG00000038174","ENSMUST00000161600","10,9,8,7,6,5,4","1:58574708-58578717|1:58596532-58597135",0.244711538932,0.177972028314,1.35505022325
"84","1",58765464,58780205,"circular_RNA/7",0,"+",58765464,58765464,"0,0,0",6,"427,136,74,55,50,82","0,4846,5947,9352,13957,14659",7,"circRNA","ENSMUSG00000026031","ENSMUST00000140940","3,4,5,6,7,8","1:58752818-58765464|1:58780205-58791497",0.570993590842,0.22658475827,2.45575241233
"85","1",58863073,58872933,"circular_RNA/2",1,"+",58863073,58863073,"0,0,0",6,"333,106,139,54,62,142","0,3292,4958,5181,7691,9718",2,"circRNA","ENSMUSG00000026029","ENSMUST00000027189","2,3,4,5,6,7","1:58834897-58863073|1:58872933-58883502",0.163141025955,0.418048879009,0.404488913406
"86","1",58954844,58960311,"circular_RNA/1",1,"-",58954844,58954844,"0,0,0",4,"138,75,131,79","0,3086,3535,5388",1,"circRNA","ENSMUSG00000026028","ENSMUST00000027186","10,9,8,7","1:58951421-58954844|1:58960311-58960838",0.0815705129774,0.239273504734,0.367349562783
"87","1",59890336,59891600,"circular_RNA/1",1,"+",59890336,59890336,"0,0,0",2,"161,148","0,1116",1,"circRNA","ENSMUSG00000067336","ENSMUST00000087435","8,9","1:59886331-59890336|1:59891600-59898331",0.0815705129774,0.0475827992368,1.59024073493
"88","1",59988211,59997594,"circular_RNA/3",1,"+",59988211,59988211,"0,0,0",3,"152,90,114","0,3882,9269",3,"circRNA","ENSMUSG00000041040","ENSMUST00000036540","2,3,4","1:59952911-59988211|1:59997594-60008112",0.244711538932,0.17479395638,1.37835427046
"89","1",60141785,60175543,"circular_RNA/1",1,"+",60141785,60141785,"0,0,0",10,"158,124,118,123,61,67,115,85,190,121","0,2684,5456,6700,22224,22452,23293,25362,29217,33637",1,"circRNA","ENSMUSG00000026017","ENSMUST00000130075","2,3,4,5,6,7,8,9,10,11","1:60137466-60141785|1:60175543-60178358",0.0815705129774,0.0671757165696,1.18651976357
"90","1",60148380,60185331,"circular_RNA/3",1,"+",60148380,60148380,"0,0,0",10,"228,61,115,85,190,121,144,234,163,64","0,15629,16698,18767,22622,27042,29978,32113,34772,36887",3,"circRNA","ENSMUSG00000026017","ENSMUST00000187978","3,4,5,6,7,8,9,10,11,12","1:60147359-60148380|1:60185331-60186526",0.244711538932,0.0671757165696,3.30041041734
"91","1",60233662,60234335,"circular_RNA/1",1,"+",60233662,60233662,"0,0,0",2,"92,162","0,511",1,"circRNA","ENSMUSG00000073664","ENSMUST00000160834","3,4","1:60220913-60233662|1:60234335-60239263",0.0815705129774,0,9.15705129774
"92","1",60263783,60269844,"circular_RNA/4",1,"+",60263783,60263783,"0,0,0",2,"107,84","0,5977",4,"circRNA","ENSMUSG00000073664","ENSMUST00000160834","10,11","1:60261532-60263783|1:60269844-60273955",0.32628205191,0,33.628205191
"93","1",60532696,60537693,"circular_RNA/2",1,"-",60532696,60532696,"0,0,0",4,"143,121,99,111","0,1877,2687,4886",2,"circRNA","ENSMUSG00000026014","ENSMUST00000140485","13,12,11,10","1:60529480-60532696|1:60537693-60538638",0.163141025955,0.0501972387553,2.87622870309
"94","1",62383092,62384266,"circular_RNA/1",1,"+",62383092,62383092,"0,0,0",2,"207,238","0,936",1,"circRNA","ENSMUSG00000052062","ENSMUST00000075374","17,18","1:62315086-62383092|1:62384266-62479169",0.0815705129774,0.00741550117976,5.25798896237
"95","1",63187554,63187730,"circular_RNA/20",1,"-",63187554,63187554,"0,0,0",1,"176","0",20,"circRNA","ENSMUSG00000025968","ENSMUST00000027111","16","1:63186583-63187554|1:63187730-63189115",1.63141025955,0.371599003564,4.30140080089
