,chrom,start,end,name,score,strand,thickStart,thickEnd,itemRgb,exonCount,exonSize,exonOffsets,readNumber,circType,geneName,isoformName,index,flankIntron,FPBcirc,FPBlinear,CIRCscore
11,scaffold0049,596245,602163,circular_RNA/16,0,-,596245,596245,"0,0,0",5,"162,105,91,106,49","0,1409,4746,5640,5869",16,circRNA,ENSMPIG00049001022243,ENSMPIG00049001022243.t1,"8,7,6,5,4",scaffold0049:588594-596245|scaffold0049:602163-611720,2.986126686,0.331791854,8.765939419
12,scaffold0049,1581332,1591017,circular_RNA/19,1,+,1581332,1581332,"0,0,0",4,"84,66,58,87","0,5083,5391,9598",19,circRNA,ENSMPIG00049001513243,ENSMPIG00049001513243.t1,"9,10,11,12",scaffold0049:1569056-1581332|scaffold0049:1591017-1615784,3.54602544,0.447919003,7.765621031
13,scaffold0042,267586,270602,circular_RNA/1,1,-,267586,267586,"0,0,0",2,"103,211","0,2805",1,circRNA,ENSMPIG00042000223233,ENSMPIG00042000223233.t2,"10,9",scaffold0042:256307-267586|scaffold0042:270602-274240,0.186632918,0.525965496,0.366876076
14,scaffold0042,294500,295753,circular_RNA/3,0,-,294500,294500,"0,0,0",2,"394,54","0,1199",3,circRNA,ENSMPIG00042000223233,ENSMPIG00042000223233.t2,"3,2",scaffold0042:293056-294500|scaffold0042:295753-297196,0.559898754,0.525965496,1.063312392
15,scaffold0042,355335,361591,circular_RNA/4,1,+,355335,355335,"0,0,0",6,"121,177,83,49,90,96","0,1022,3200,4128,5244,6160",4,circRNA,ENSMPIG00042000323243,ENSMPIG00042000323243.t3,"8,9,10,11,12,13",scaffold0042:347668-355335|scaffold0042:361591-367975,0.746531672,5.981140654,0.126275064
16,scaffold0042,665461,665768,circular_RNA/1,1,+,665461,665461,"0,0,0",1,307,0,1,circRNA,ENSMPIG00042000511243,ENSMPIG00042000511243.t1,6,scaffold0042:658089-665461|scaffold0042:665768-673845,0.186632918,0,19.66329179
17,scaffold0042,1014968,1031593,circular_RNA/3,0,-,1014968,1014968,"0,0,0",5,"129,111,66,110,93","0,10835,11765,13855,16532",3,circRNA,ENSMPIG00042000917243,ENSMPIG00042000917243.t1,"6,5,4,3,2",scaffold0042:1013060-1014968|scaffold0042:1031593-1047296,0.559898754,14.04412707,0.040550278
18,scaffold0042,1025803,1028933,circular_RNA/6,0,-,1025803,1025803,"0,0,0",3,"111,66,110","0,930,3020",6,circRNA,ENSMPIG00042000917243,ENSMPIG00042000917243.t1,"5,4,3",scaffold0042:1015097-1025803|scaffold0042:1028933-1031500,1.119797507,14.04412707,0.08038902
19,scaffold0042,1025803,1031593,circular_RNA/27,0,-,1025803,1025803,"0,0,0",4,"111,66,110,93","0,930,3020,5697",27,circRNA,ENSMPIG00042000917243,ENSMPIG00042000917243.t1,"5,4,3,2",scaffold0042:1015097-1025803|scaffold0042:1031593-1047296,5.039088783,14.04412707,0.35926022
20,scaffold0042,1028823,1031593,circular_RNA/1,0,-,1028823,1028823,"0,0,0",2,"110,93","0,2677",1,circRNA,ENSMPIG00042000917243,ENSMPIG00042000917243.t1,"3,2",scaffold0042:1026799-1028823|scaffold0042:1031593-1047296,0.186632918,14.04412707,0.013991116
21,scaffold0042,1113040,1118758,circular_RNA/4,1,-,1113040,1113040,"0,0,0",3,"131,67,189","0,5380,5529",4,circRNA,ENSMPIG00042001024241,ENSMPIG00042001024241.t1,"22,21,20",scaffold0042:1107711-1113040|scaffold0042:1118758-1126173,0.746531672,2.443194561,0.308386332
22,scaffold0042,1308201,1310765,circular_RNA/16,0,-,1308201,1308201,"0,0,0",4,"133,122,165,111","0,719,1593,2453",16,circRNA,ENSMPIG00042001223233,ENSMPIG00042001223233.t2,"8,7,6,5",scaffold0042:1307567-1308201|scaffold0042:1310765-1312542,2.986126686,1.146459353,2.590775611
23,scaffold0042,1312542,1312866,circular_RNA/2,0,-,1312542,1312542,"0,0,0",1,324,0,2,circRNA,ENSMPIG00042001223233,ENSMPIG00042001223233.t2,4,scaffold0042:1310765-1312542|scaffold0042:1312866-1316129,0.373265836,1.146459353,0.331413149
24,scaffold0042,1312542,1318259,circular_RNA/4,0,-,1312542,1312542,"0,0,0",3,"324,196,125","0,3587,5592",4,circRNA,ENSMPIG00042001223233,ENSMPIG00042001223233.t1,"4,3,2",scaffold0042:1310765-1312542|scaffold0042:1318259-1320382,0.746531672,1.146459353,0.654179215
25,scaffold0042,1405672,1416961,circular_RNA/91,0,+,1405672,1405672,"0,0,0",3,"73,40,140","0,3111,11149",91,circRNA,ENSMPIG00042001418243,ENSMPIG00042001418243.t1,"2,3,4",scaffold0042:1392625-1405672|scaffold0042:1416961-1438420,16.98359553,0.719869826,23.28304983
26,scaffold0042,1416821,1438524,circular_RNA/20,0,+,1416821,1416821,"0,0,0",2,"140,104","0,21599",20,circRNA,ENSMPIG00042001418243,ENSMPIG00042001418243.t1,"4,5",scaffold0042:1408823-1416821|scaffold0042:1438524-1463151,3.732658358,0.719869826,5.127843656
27,scaffold0042,1463151,1470296,circular_RNA/1,0,+,1463151,1463151,"0,0,0",4,"127,69,65,73","0,533,2173,7072",1,circRNA,ENSMPIG00042001418243,ENSMPIG00042001418243.t1,"6,7,8,9",scaffold0042:1438524-1463151|scaffold0042:1470296-1481502,0.186632918,0.719869826,0.269408202
28,scaffold0042,1463151,1485825,circular_RNA/2,0,+,1463151,1463151,"0,0,0",6,"127,69,65,73,81,77","0,533,2173,7072,18351,22597",2,circRNA,ENSMPIG00042001418243,ENSMPIG00042001418243.t1,"6,7,8,9,10,11",scaffold0042:1438524-1463151|scaffold0042:1485825-1486464,0.373265836,0.719869826,0.525115332
29,scaffold0042,1470223,1486542,circular_RNA/14,1,+,1470223,1470223,"0,0,0",4,"73,81,77,78","0,11279,15525,16241",14,circRNA,ENSMPIG00042001418243,ENSMPIG00042001418243.t1,"9,10,11,12",scaffold0042:1465389-1470223|scaffold0042:1486542-1490570,2.61286085,0.719869826,3.593600881
30,scaffold0042,1481502,1492620,circular_RNA/16,0,+,1481502,1481502,"0,0,0",6,"81,77,78,74,91,67","0,4246,4962,9068,9375,11051",16,circRNA,ENSMPIG00042001418243,ENSMPIG00042001418243.t1,"10,11,12,13,14,15",scaffold0042:1470296-1481502|scaffold0042:1492620-1505035,2.986126686,0.719869826,4.10501514
31,scaffold0042,2095914,2097378,circular_RNA/39,1,-,2095914,2095914,"0,0,0",2,"189,207","0,1257",39,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"16,15",scaffold0042:2084714-2095914|scaffold0042:2097378-2113340,7.278683797,1.474400051,4.910188322
32,scaffold0042,2144178,2150102,circular_RNA/13,0,-,2144178,2144178,"0,0,0",3,"59,280,209","0,4846,5715",13,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"9,8,7",scaffold0042:2121658-2144178|scaffold0042:2150102-2155740,2.426227932,1.474400051,1.641220593
33,scaffold0042,2144178,2155912,circular_RNA/7,0,-,2144178,2144178,"0,0,0",4,"59,280,209,172","0,4846,5715,11562",7,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"9,8,7,6",scaffold0042:2121658-2144178|scaffold0042:2155912-2171817,1.306430425,1.474400051,0.886843425
34,scaffold0042,2149024,2150102,circular_RNA/7,0,-,2149024,2149024,"0,0,0",2,"280,209","0,869",7,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"8,7",scaffold0042:2144237-2149024|scaffold0042:2150102-2155740,1.306430425,1.474400051,0.886843425
35,scaffold0042,2171817,2173809,circular_RNA/1,0,-,2171817,2171817,"0,0,0",2,"313,77","0,1915",1,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"5,4",scaffold0042:2155912-2171817|scaffold0042:2173809-2177333,0.186632918,1.474400051,0.132466256
36,scaffold0042,2171817,2179351,circular_RNA/73,0,-,2171817,2171817,"0,0,0",4,"313,77,49,79","0,1915,5516,7455",73,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"5,4,3,2",scaffold0042:2155912-2171817|scaffold0042:2179351-2204326,13.62420301,1.474400051,9.184992276
37,scaffold0042,2173732,2179351,circular_RNA/5,0,-,2173732,2173732,"0,0,0",3,"77,49,79","0,3601,5540",5,circRNA,ENSMPIG00042001724241,ENSMPIG00042001724241.t1,"4,3,2",scaffold0042:2172130-2173732|scaffold0042:2179351-2204326,0.933164589,1.474400051,0.635384369
38,scaffold0042,2398689,2398789,circular_RNA/1,0,-,2398689,2398689,"0,0,0",1,100,0,1,circRNA,ENSMPIG00042001916243,ENSMPIG00042001916243.t1,4,scaffold0042:2395502-2398689|scaffold0042:2398789-2399045,0.186632918,5.179063471,0.03789372
39,scaffold0042,2513352,2516992,circular_RNA/8,1,+,2513352,2513352,"0,0,0",3,"135,44,64","0,2095,3576",8,circRNA,ENSMPIG00042002224241,ENSMPIG00042002224241.t3,"2,3,4",scaffold0042:2509812-2513352|scaffold0042:2516992-2523801,1.493063343,0.279949377,5.183881957
40,scaffold0043,227934,228658,circular_RNA/3,0,+,227934,227934,"0,0,0",2,"166,96","0,628",3,circRNA,ENSMPIG00043000520213,ENSMPIG00043000520213.t1,"4,5",scaffold0043:224378-227934|scaffold0043:228658-232547,0.559898754,1.269103842,0.445545338
41,scaffold0043,298322,304939,circular_RNA/2,1,+,298322,298322,"0,0,0",4,"83,145,90,132","0,1067,4987,6485",2,circRNA,ENSMPIG00043000723243,ENSMPIG00043000723243.t1,"2,3,4,5",scaffold0043:295891-298322|scaffold0043:304939-318875,0.373265836,1.231777258,0.308642982
42,scaffold0043,1545434,1547795,circular_RNA/22,1,-,1545434,1545434,"0,0,0",2,"322,134","0,2227",22,circRNA,ENSMPIG00043001323233,ENSMPIG00043001323233.t1,"3,2",scaffold0043:1520473-1545434|scaffold0043:1547795-1551982,4.105924193,1.194450674,3.417262559
43,scaffold0040,139527,140750,circular_RNA/3,0,+,139527,139527,"0,0,0",2,"123,141","0,1082",3,circRNA,ENSMPIG00040000224241,ENSMPIG00040000224241.t1,"14,15",scaffold0040:133944-139527|scaffold0040:140750-143863,0.559898754,3.819753719,0.148808199
44,scaffold0040,437439,484923,circular_RNA/1,0,+,437439,437439,"0,0,0",7,"108,95,94,73,133,130,90","0,2607,11604,13799,28758,41566,47394",1,circRNA,ENSMPIG00040000624241,ENSMPIG00040000624241.t3,"2,3,4,5,6,7,8",scaffold0040:431880-437439|scaffold0040:484923-493415,0.186632918,0.352528845,0.542392476
45,scaffold0040,440046,451311,circular_RNA/2,0,+,440046,440046,"0,0,0",3,"95,94,73","0,8997,11192",2,circRNA,ENSMPIG00040000624241,ENSMPIG00040000624241.t3,"3,4,5",scaffold0040:437547-440046|scaffold0040:451311-466197,0.373265836,0.352528845,1.05720094
46,scaffold0040,449043,466330,circular_RNA/13,0,+,449043,449043,"0,0,0",3,"94,73,133","0,2195,17154",13,circRNA,ENSMPIG00040000624241,ENSMPIG00040000624241.t3,"4,5,6",scaffold0040:440141-449043|scaffold0040:466330-479005,2.426227932,0.352528845,6.720094047
47,scaffold0040,479005,484923,circular_RNA/1,0,+,479005,479005,"0,0,0",2,"130,90","0,5828",1,circRNA,ENSMPIG00040000624241,ENSMPIG00040000624241.t3,"7,8",scaffold0040:466330-479005|scaffold0040:484923-493415,0.186632918,0.352528845,0.542392476
48,scaffold0040,479005,496642,circular_RNA/1,0,+,479005,479005,"0,0,0",6,"130,90,108,96,97,55","0,5828,14410,14995,15348,17582",1,circRNA,ENSMPIG00040000624241,ENSMPIG00040000624241.t1,"7,8,9,10,11,12",scaffold0040:466330-479005|scaffold0040:496642-507487,0.186632918,0.352528845,0.542392476
49,scaffold0040,493415,496642,circular_RNA/1,1,+,493415,493415,"0,0,0",4,"108,96,97,55","0,585,938,3172",1,circRNA,ENSMPIG00040000624241,ENSMPIG00040000624241.t1,"9,10,11,12",scaffold0040:484923-493415|scaffold0040:496642-507487,0.186632918,0.352528845,0.542392476
50,scaffold0040,968575,980883,circular_RNA/17,0,+,968575,968575,"0,0,0",3,"68,88,87","0,175,12221",17,circRNA,ENSMPIG00040000921243,ENSMPIG00040000921243.t3,"2,3,4",scaffold0040:945510-968575|scaffold0040:980883-1021297,3.172759604,3.54602544,0.895032856
51,scaffold0040,1262127,1262317,circular_RNA/2,0,-,1262127,1262127,"0,0,0",1,190,0,2,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,12,scaffold0040:1258029-1262127|scaffold0040:1262317-1263134,0.373265836,4.265895266,0.089634056
52,scaffold0040,1262127,1266696,circular_RNA/1,0,-,1262127,1262127,"0,0,0",3,"190,210,178","0,1007,4391",1,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,"12,11,10",scaffold0040:1258029-1262127|scaffold0040:1266696-1267783,0.186632918,4.265895266,0.045986374
53,scaffold0040,1266518,1267874,circular_RNA/21,0,-,1266518,1266518,"0,0,0",2,"178,91","0,1265",21,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,"10,9",scaffold0040:1263344-1266518|scaffold0040:1267874-1274573,3.919291276,4.265895266,0.918940019
54,scaffold0040,1274573,1279914,circular_RNA/11,0,-,1274573,1274573,"0,0,0",4,"69,50,82,139","0,1439,1860,5202",11,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,"8,7,6,5",scaffold0040:1267874-1274573|scaffold0040:1279914-1291470,2.052962097,4.265895266,0.482463196
55,scaffold0040,1274573,1291631,circular_RNA/21,0,-,1274573,1274573,"0,0,0",5,"69,50,82,139,161","0,1439,1860,5202,16897",21,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,"8,7,6,5,4",scaffold0040:1267874-1274573|scaffold0040:1291631-1293697,3.919291276,4.265895266,0.918940019
56,scaffold0040,1291470,1294136,circular_RNA/53,0,-,1291470,1291470,"0,0,0",2,"161,439","0,2227",53,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,"4,3",scaffold0040:1279914-1291470|scaffold0040:1294136-1294332,9.891544648,4.265895266,2.315665851
57,scaffold0040,1293697,1294136,circular_RNA/7,0,-,1293697,1293697,"0,0,0",1,439,0,7,circRNA,ENSMPIG00040001024241,ENSMPIG00040001024241.t1,3,scaffold0040:1291631-1293697|scaffold0040:1294136-1294332,1.306430425,4.265895266,0.307872467
58,scaffold0040,2084463,2095688,circular_RNA/2,0,+,2084463,2084463,"0,0,0",3,"63,123,104","0,10871,11121",2,circRNA,ENSMPIG00040001524241,ENSMPIG00040001524241.t1,"2,3,4",scaffold0040:2084260-2084463|scaffold0040:2095688-2097196,0.373265836,4.070930521,0.093916285
59,scaffold0040,2707709,2707943,circular_RNA/18,0,-,2707709,2707709,"0,0,0",1,234,0,18,circRNA,ENSMPIG00040002324241,ENSMPIG00040002324241.t1,4,scaffold0040:2703697-2707709|scaffold0040:2707943-2711951,3.359392522,1.679696261,1.994081777
60,scaffold0040,2707709,2712205,circular_RNA/61,0,-,2707709,2707709,"0,0,0",2,"234,254","0,4242",61,circRNA,ENSMPIG00040002324241,ENSMPIG00040002324241.t1,"4,3",scaffold0040:2703697-2707709|scaffold0040:2712205-2728634,11.38460799,1.679696261,6.743583598
61,scaffold0040,2707709,2728683,circular_RNA/3,0,-,2707709,2707709,"0,0,0",3,"234,254,49","0,4242,20925",3,circRNA,ENSMPIG00040002324241,ENSMPIG00040002324241.t1,"4,3,2",scaffold0040:2703697-2707709|scaffold0040:2728683-2761434,0.559898754,1.679696261,0.337278816
62,scaffold0041,291788,292649,circular_RNA/1,1,+,291788,291788,"0,0,0",2,"149,107","0,754",1,circRNA,ENSMPIG00041000824241,ENSMPIG00041000824241.t1,"10,11",scaffold0041:286605-291788|scaffold0041:292649-292983,0.186632918,0.252503359,0.749068196
63,scaffold0041,292983,308132,circular_RNA/4,1,+,292983,292983,"0,0,0",3,"123,111,183","0,11150,14966",4,circRNA,ENSMPIG00041000824241,ENSMPIG00041000824241.t1,"12,13,14",scaffold0041:292649-292983|scaffold0041:308132-309172,0.746531672,0.252503359,2.881988532
64,scaffold0041,415580,416770,circular_RNA/17,0,-,415580,415580,"0,0,0",3,"134,223,110","0,451,1080",17,circRNA,ENSMPIG00041001223233,ENSMPIG00041001223233.t10,"20,19,18",scaffold0041:410276-415580|scaffold0041:416770-418119,3.172759604,2.052962097,1.54281051
65,scaffold0041,415580,418250,circular_RNA/1,0,-,415580,415580,"0,0,0",4,"134,223,110,131","0,451,1080,2539",1,circRNA,ENSMPIG00041001223233,ENSMPIG00041001223233.t10,"20,19,18,17",scaffold0041:410276-415580|scaffold0041:418250-418897,0.186632918,2.052962097,0.095315817
66,scaffold0041,418897,419640,circular_RNA/2,0,-,418897,418897,"0,0,0",2,"85,192","0,551",2,circRNA,ENSMPIG00041001223233,ENSMPIG00041001223233.t10,"16,15",scaffold0041:418250-418897|scaffold0041:419640-421229,0.373265836,2.052962097,0.185784235
67,scaffold0041,425321,425728,circular_RNA/2,1,-,425321,425321,"0,0,0",2,"158,75","0,332",2,circRNA,ENSMPIG00041001223233,ENSMPIG00041001223233.t10,"10,9",scaffold0041:423781-425321|scaffold0041:425728-426997,0.373265836,2.052962097,0.185784235
68,scaffold0041,426997,427280,circular_RNA/12,0,-,426997,426997,"0,0,0",2,"72,102","0,181",12,circRNA,ENSMPIG00041001223233,ENSMPIG00041001223233.t10,"8,7",scaffold0041:425728-426997|scaffold0041:427280-427525,2.239595015,2.052962097,1.090468418
69,scaffold0041,432309,432680,circular_RNA/18,0,-,432309,432309,"0,0,0",2,"186,91","0,280",18,circRNA,ENSMPIG00041001223233,ENSMPIG00041001223233.t10,"4,3",scaffold0041:428008-432309|scaffold0041:432680-441683,3.359392522,2.052962097,1.633278928
70,scaffold0041,510807,511133,circular_RNA/6,0,-,510807,510807,"0,0,0",1,326,0,6,ciRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,8,scaffold0041:498367-511133,1.119797507,3.857080303,0.292157757
71,scaffold0041,511133,528187,circular_RNA/2,0,-,511133,511133,"0,0,0",6,"120,115,162,33,83,118","0,2810,3017,4176,16050,16936",2,circRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,"8,7,6,5,4,3",scaffold0041:498367-511133|scaffold0041:528187-531429,0.373265836,3.857080303,0.099109872
72,scaffold0041,511133,531548,circular_RNA/3,0,-,511133,511133,"0,0,0",7,"120,115,162,33,83,118,119","0,2810,3017,4176,16050,16936,20296",3,circRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,"8,7,6,5,4,3,2",scaffold0041:498367-511133|scaffold0041:531548-532754,0.559898754,3.857080303,0.147371844
73,scaffold0041,513943,514312,circular_RNA/2,0,-,513943,513943,"0,0,0",2,"115,162","0,207",2,circRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,"7,6",scaffold0041:511253-513943|scaffold0041:514312-515309,0.373265836,3.857080303,0.099109872
74,scaffold0041,513943,528187,circular_RNA/7,0,-,513943,513943,"0,0,0",5,"115,162,33,83,118","0,207,1366,13240,14126",7,circRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,"7,6,5,4,3",scaffold0041:511253-513943|scaffold0041:528187-531429,1.306430425,3.857080303,0.340419728
75,scaffold0041,513943,531548,circular_RNA/3,0,-,513943,513943,"0,0,0",6,"115,162,33,83,118,119","0,207,1366,13240,14126,17486",3,circRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,"7,6,5,4,3,2",scaffold0041:511253-513943|scaffold0041:531548-532754,0.559898754,3.857080303,0.147371844
76,scaffold0041,527183,528187,circular_RNA/25,0,-,527183,527183,"0,0,0",2,"83,118","0,886",25,circRNA,ENSMPIG00041001420243,ENSMPIG00041001420243.t3,"4,3",scaffold0041:515342-527183|scaffold0041:528187-531429,4.665822947,3.857080303,1.209135208
77,scaffold0041,601572,604651,circular_RNA/9,0,+,601572,601572,"0,0,0",6,"144,150,170,97,134,139","0,1122,1662,1998,2462,2940",9,circRNA,ENSMPIG00041001619243,ENSMPIG00041001619243.t2,"2,3,4,5,6,7",scaffold0041:595087-601572|scaffold0041:604651-607166,1.679696261,8.211848387,0.205512943
78,scaffold0041,649399,649575,circular_RNA/3,1,-,649399,649399,"0,0,0",1,176,0,3,circRNA,ENSMPIG00041001923243,ENSMPIG00041001923243.t2,9,scaffold0041:649210-649399|scaffold0041:649575-649654,0.559898754,1.666365338,0.33996095
79,scaffold0041,862961,865544,circular_RNA/1,0,+,862961,862961,"0,0,0",6,"139,88,47,52,193,207","0,236,404,653,1703,2376",1,circRNA,ENSMPIG00041002423243,ENSMPIG00041002423243.t2,"5,6,7,8,9,10",scaffold0041:854649-862961|scaffold0041:865544-867888,0.186632918,3.717105614,0.052757538
80,scaffold0041,905011,905329,circular_RNA/9,0,-,905011,905011,"0,0,0",2,"97,122","0,196",9,circRNA,ENSMPIG00041002623243,ENSMPIG00041002623243.t1,"38,37",scaffold0041:903715-905011|scaffold0041:905329-906689,1.679696261,0.398150225,4.139888105
81,scaffold0041,942329,945827,circular_RNA/6,1,-,942329,942329,"0,0,0",5,"110,139,118,76,153","0,218,2424,3173,3345",6,circRNA,ENSMPIG00041002623243,ENSMPIG00041002623243.t1,"24,23,22,21,20",scaffold0041:941645-942329|scaffold0041:945827-951824,1.119797507,0.398150225,2.768092331
82,scaffold0041,981578,983388,circular_RNA/35,0,-,981578,981578,"0,0,0",3,"62,57,151","0,1489,1659",35,circRNA,ENSMPIG00041002623243,ENSMPIG00041002623243.t1,"11,10,9",scaffold0041:969757-981578|scaffold0041:983388-986234,6.532152126,0.398150225,16.02878482
83,scaffold0041,1014264,1042982,circular_RNA/7,0,-,1014264,1014264,"0,0,0",4,"124,69,41,62","0,11880,24888,28656",7,circRNA,ENSMPIG00041002623243,ENSMPIG00041002623243.t1,"5,4,3,2",scaffold0041:995988-1014264|scaffold0041:1042982-1096460,1.306430425,0.398150225,3.225357589
84,scaffold0041,1273598,1277212,circular_RNA/1,1,+,1273598,1273598,"0,0,0",2,"128,158","0,3456",1,circRNA,ENSMPIG00041002824243,ENSMPIG00041002824243.t1,"13,14",scaffold0041:1261685-1273598|scaffold0041:1277212-1281381,0.186632918,0.29550212,0.643638473
85,scaffold0041,1281381,1296514,circular_RNA/17,1,+,1281381,1281381,"0,0,0",6,"117,88,157,119,51,205","0,1685,1851,8779,13366,14928",17,circRNA,ENSMPIG00041002824243,ENSMPIG00041002824243.t1,"15,16,17,18,19,20",scaffold0041:1277212-1281381|scaffold0041:1296514-1318934,3.172759604,0.29550212,10.41812608
86,scaffold0041,1474509,1482831,circular_RNA/1,0,+,1474509,1474509,"0,0,0",5,"173,124,127,141,98","0,1094,2151,6182,8224",1,circRNA,ENSMPIG00041003024241,ENSMPIG00041003024241.t1,"17,18,19,20,21",scaffold0041:1470493-1474509|scaffold0041:1482831-1483989,0.186632918,1.071110659,0.181880473
87,scaffold0041,1480691,1487270,circular_RNA/3,0,+,1480691,1480691,"0,0,0",4,"141,98,113,155","0,2042,3298,6424",3,circRNA,ENSMPIG00041003024241,ENSMPIG00041003024241.t1,"20,21,22,23",scaffold0041:1476787-1480691|scaffold0041:1487270-1495947,0.559898754,1.071110659,0.527141925
88,scaffold0041,1543523,1558793,circular_RNA/2,0,-,1543523,1543523,"0,0,0",7,"194,108,131,115,76,114,47","0,315,5054,7744,11299,13344,15223",2,circRNA,ENSMPIG00041003221243,ENSMPIG00041003221243.t1,"11,10,9,8,7,6,5",scaffold0041:1538881-1543523|scaffold0041:1558793-1567955,0.373265836,0.239956609,1.533329476
89,scaffold0041,2401635,2403538,circular_RNA/20,0,+,2401635,2401635,"0,0,0",2,"121,825","0,1078",20,circRNA,ENSMPIG00041003614243,ENSMPIG00041003614243.t4,"3,4",scaffold0041:2309463-2401635|scaffold0041:2403538-2558732,3.732658358,0,374.2658358
90,scaffold0041,2753084,2767132,circular_RNA/2,0,+,2753084,2753084,"0,0,0",4,"1,098,125,202,122","0,7414,11194,13926",2,circRNA,ENSMPIG00041003614243,ENSMPIG00041003614243.t4,"12,13,14,15",scaffold0041:2744307-2753084|scaffold0041:2767132-2779588,0.373265836,0,38.32658358
91,scaffold0041,2862111,2863688,circular_RNA/131,1,+,2862111,2862111,"0,0,0",2,"64,127","0,1450",131,circRNA,ENSMPIG00041003924241,ENSMPIG00041003924241.t1,"2,3",scaffold0041:2834019-2862111|scaffold0041:2863688-2889442,24.44891224,0.66794939,36.07778485
