"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"30","22",17103577,17103801,"circular_RNA/1",1,"+",17103577,17103577,"0,0,0",1,"224","0",1,"ciRNA","ENSG00000177663","ENST00000319363","8","22:17103577-17104725",0.0461475978401,0.00769126630668,3.17374668759
"31","22",17655661,17689142,"circular_RNA/2",0,"+",17655661,17655661,"0,0,0",3,"171,108,157","0,27552,33324",2,"circRNA","ENSG00000099968","ENST00000399782","3,4,5","22:17638700-17655661|22:17689142-17696140",0.0922951956802,0.156901832656,0.61290636569
"32","22",20010285,20010454,"circular_RNA/2",1,"-",20010285,20010285,"0,0,0",1,"169","0",2,"ciRNA","ENSG00000099889","ENST00000263207","2","22:19990812-20010454",0.0922951956802,0.0340034931453,2.32470625326
"33","22",23659864,23683867,"circular_RNA/3",1,"-",23659864,23659864,"0,0,0",2,"136,143","0,23860",3,"circRNA","ENSG00000228315","ENST00000455485","4,3","22:23638942-23659864|22:23683867-23686830",0.13844279352,0,14.844279352
"34","22",24334409,24338477,"circular_RNA/2",1,"+",24334409,24334409,"0,0,0",2,"164,92","0,3976",2,"circRNA","ENSG00000100014","ENST00000437398","8,9","22:24330431-24334409|22:24338477-24347085",0.0922951956802,0.0435838424045,1.90906794082
"35","22",30946850,30947013,"circular_RNA/1",1,"-",30946850,30946850,"0,0,0",1,"163","0",1,"ciRNA","ENSG00000133422","ENST00000675601","1","22:30946449-30947013",0.0461475978401,0.0516853095809,0.910226409198
"36","22",31648100,31650778,"circular_RNA/2",0,"-",31648100,31648100,"0,0,0",2,"176,80","0,2598",2,"circRNA","ENSG00000241878","ENST00000439502","3,2","22:31621885-31648100|22:31650778-31662143",0.0922951956802,0.0461475978401,1.82189799057
"37","22",37977866,37978652,"circular_RNA/1",0,"-",37977866,37977866,"0,0,0",2,"269,54","0,732",1,"circRNA","ENSG00000100146","ENST00000690831","4,3","22:37974198-37977866|22:37978652-37983356",0.0461475978401,0.476858511014,0.115326314668
"38","22",40409018,40409129,"circular_RNA/1",0,"+",40409018,40409018,"0,0,0",1,"111","0",1,"ciRNA","ENSG00000100359","ENST00000248929","19","22:40409018-40409249",0.0461475978401,0,5.61475978401
"39","22",41342528,41343576,"circular_RNA/3",1,"+",41342528,41342528,"0,0,0",2,"100,162","0,886",3,"circRNA","ENSG00000100403","ENST00000352645","12,13","22:41341146-41342528|22:41343576-41346002",0.13844279352,0.2307379892,0.616615574523
"40","22",41808874,41813822,"circular_RNA/2",1,"+",41808874,41808874,"0,0,0",5,"119,122,85,182,72","0,1004,1332,4389,4876",2,"circRNA","ENSG00000100147","ENST00000255784","2,3,4,5,6","22:41800766-41808874|22:41813822-41825697",0.0922951956802,0.0307650652267,2.50938383421
"41","22",42909426,42912157,"circular_RNA/4",1,"-",42909426,42909426,"0,0,0",2,"139,137","0,2594",4,"circRNA","ENSG00000100266","ENST00000445706","3,2","22:42893613-42909426|22:42912157-43015020",0.18459039136,0.0553771174081,2.97642966032
"42","22",45323427,45323585,"circular_RNA/1",1,"+",45323427,45323427,"0,0,0",1,"158","0",1,"ciRNA","ENSG00000100376","ENST00000216214","4","22:45323427-45327841",0.0461475978401,0,5.61475978401
"43","22",45328063,45328391,"circular_RNA/20",1,"+",45328063,45328063,"0,0,0",1,"328","0",20,"ciRNA","ENSG00000100376","ENST00000216214","5","22:45328063-45330602",0.922951956802,0,93.2951956802
"44","22",46974289,46997709,"circular_RNA/2",0,"+",46974289,46974289,"0,0,0",2,"110,76","0,23344",2,"circRNA","ENSG00000054611","ENST00000380995","10,11","22:46912188-46974289|22:46997709-47037070",0.0922951956802,0.0730670299135,1.23147770887
"45","1",8541213,8614686,"circular_RNA/4",1,"-",8541213,8541213,"0,0,0",4,"105,97,106,126","0,15261,16204,73347",4,"circRNA","ENSG00000142599","ENST00000337907","8,7,6,5","1:8508675-8541213|1:8614686-8624309",0.18459039136,0.086275943788,2.02117355285
"46","1",8541213,8557523,"circular_RNA/4",0,"-",8541213,8541213,"0,0,0",3,"105,97,106","0,15261,16204",4,"circRNA","ENSG00000142599","ENST00000337907","8,7,6","1:8508675-8541213|1:8557523-8614560",0.18459039136,0.086275943788,2.02117355285
"47","1",9931890,9934860,"circular_RNA/6",1,"-",9931890,9931890,"0,0,0",3,"82,96,99","0,912,2871",6,"circRNA","ENSG00000162441","ENST00000488540","4,3,2","1:9922358-9931890|1:9934860-9935491",0.276885587041,0.0461475978401,5.10948995286
"48","1",10371140,10375373,"circular_RNA/1",1,"+",10371140,10371140,"0,0,0",4,"122,150,193,119","0,3175,3713,4114",1,"circRNA","ENSG00000054523","ENST00000676179","45,46,47,48","1:10368538-10371140|1:10375373-10376544",0.0461475978401,0.0153825326134,2.21205656249
"49","1",10440346,10442441,"circular_RNA/4",1,"+",10440346,10440346,"0,0,0",2,"67,177","0,1918",4,"circRNA","ENSG00000251503","ENST00000602787","4,5","1:10434690-10440346|1:10442441-10451376",0.18459039136,0,19.459039136
"50","1",10467189,10469338,"circular_RNA/1",0,"-",10467189,10467189,"0,0,0",2,"143,162","0,1987",1,"circRNA","ENSG00000160049","ENST00000377038","3,2","1:10463620-10467189|1:10469338-10472322",0.0461475978401,0.101524715248,0.503454303517
"51","1",11535644,11535809,"circular_RNA/1",1,"+",11535644,11535644,"0,0,0",1,"165","0",1,"ciRNA","ENSG00000204624","ENST00000294484","20","1:11535644-11536323",0.0461475978401,0,5.61475978401
"52","1",12578717,12579412,"circular_RNA/1",0,"-",12578717,12578717,"0,0,0",2,"239,120","0,575",1,"circRNA","ENSG00000162496","ENST00000616661","4,3","1:12572853-12578717|1:12579412-12580522",0.0461475978401,0.147672313088,0.356103089632
"53","1",15456793,15457020,"circular_RNA/1",1,"+",15456793,15456793,"0,0,0",1,"227","0",1,"ciRNA","ENSG00000142615","ENST00000459653","1","1:15456793-15457085",0.0461475978401,0,5.61475978401
"54","1",19192187,19192540,"circular_RNA/2",0,"-",19192187,19192187,"0,0,0",2,"191,60","0,293",2,"circRNA","ENSG00000127481","ENST00000375254","11,10","1:19187540-19192187|1:19192540-19193432",0.0922951956802,0.0426315903856,1.94360829553
"55","1",21050865,21089213,"circular_RNA/2",0,"-",21050865,21050865,"0,0,0",2,"129,76","0,38272",2,"circRNA","ENSG00000075151","ENST00000374935","4,3","1:21002808-21050865|1:21089213-21176174",0.0922951956802,0,10.229519568
"56","1",21701497,21703618,"circular_RNA/3",0,"-",21701497,21701497,"0,0,0",2,"105,107","0,2014",3,"circRNA","ENSG00000090686","ENST00000308271","22,21","1:21695221-21701497|1:21703618-21704261",0.13844279352,0.01153689946,6.89248672009
"57","1",21747066,21753119,"circular_RNA/1",0,"-",21747066,21747066,"0,0,0",5,"83,134,109,125,128","0,1071,4440,5460,5925",1,"circRNA","ENSG00000090686","ENST00000308271","8,7,6,5,4","1:21736625-21747066|1:21753119-21756545",0.0461475978401,0.01153689946,2.60704183276
"58","1",22601088,22601290,"circular_RNA/1",0,"+",22601088,22601088,"0,0,0",1,"202","0",1,"ciRNA","ENSG00000070886","ENST00000166244","15","1:22601088-22601299",0.0461475978401,0,5.61475978401
"59","1",23030468,23050520,"circular_RNA/2",0,"+",23030468,23030468,"0,0,0",3,"166,60,134","0,13958,19918",2,"circRNA","ENSG00000004487","ENST00000688680","2,3,4","1:23019947-23030468|1:23050520-23053760",0.0922951956802,0.0922951956802,1
"60","1",26941456,26941818,"circular_RNA/4",0,"+",26941456,26941456,"0,0,0",2,"204,66","0,296",4,"circRNA","ENSG00000090273","ENST00000435827","5,6","1:26924166-26941456|1:26941818-26942659",0.18459039136,0.24227488866,0.771342690482
"61","1",26942659,26943065,"circular_RNA/5",0,"+",26942659,26942659,"0,0,0",2,"117,195","0,211",5,"circRNA","ENSG00000090273","ENST00000321265","5,6","1:26941818-26942659|1:26943065-26945389",0.2307379892,0.24227488866,0.954268538096
"62","1",28476106,28480604,"circular_RNA/3",1,"+",28476106,28476106,"0,0,0",2,"185,154","0,4344",3,"circRNA","ENSG00000204138","ENST00000632421","9,10","1:28474151-28476106|1:28480604-28489169",0.13844279352,0.0248487065293,4.25963567386
"63","1",28742402,28743986,"circular_RNA/1",1,"+",28742402,28742402,"0,0,0",1,"1584","0",1,"circRNA","ENSG00000198492","ENST00000542507","5","1:28738338-28742402|1:28743986-28768928",0.0461475978401,0.0346106983801,1.25861284129
"64","1",29154695,29154910,"circular_RNA/1",1,"-",29154695,29154695,"0,0,0",1,"215","0",1,"circRNA","ENSG00000116350","ENST00000373795","4","1:29150192-29154695|1:29154910-29159373",0.0461475978401,0.0153825326134,2.21205656249
"65","1",30945345,30950261,"circular_RNA/1",0,"-",30945345,30945345,"0,0,0",2,"138,129","0,4787",1,"circRNA","ENSG00000134644","ENST00000424085","14,13","1:30942123-30945345|1:30950261-30952233",0.0461475978401,0.0813076723849,0.614927490468
"66","1",31005852,31007102,"circular_RNA/4",0,"-",31005852,31005852,"0,0,0",2,"179,109","0,1141",4,"circRNA","ENSG00000134644","ENST00000257075","5,4","1:30995220-31005852|1:31007102-31028795",0.18459039136,0.0813076723849,2.13115049675
"67","1",32226170,32226530,"circular_RNA/3",0,"+",32226170,32226170,"0,0,0",2,"150,128","0,232",3,"circRNA","ENSG00000084623","ENST00000677701","8,9","1:32224475-32226170|1:32226530-32228498",0.13844279352,0.824888311392,0.177799582884
"68","1",32948221,32949774,"circular_RNA/5",0,"-",32948221,32948221,"0,0,0",2,"145,206","0,1347",5,"circRNA","ENSG00000116514","ENST00000373456","3,2","1:32946564-32948221|1:32949774-32964050",0.2307379892,0.0576844973001,3.55676704124
"69","1",36321778,36321942,"circular_RNA/1",1,"+",36321778,36321778,"0,0,0",1,"164","0",1,"ciRNA","ENSG00000214193","ENST00000480549","10","1:36321778-36322366",0.0461475978401,0,5.61475978401
"70","1",36361220,36362656,"circular_RNA/7",0,"-",36361220,36361220,"0,0,0",2,"120,98","0,1338",7,"circRNA","ENSG00000196182","ENST00000473733","2,1","1:36358822-36361220|None",0.323033184881,0.20189574055,1.57168418778
"71","1",41070405,41070594,"circular_RNA/1",1,"-",41070405,41070405,"0,0,0",1,"189","0",1,"ciRNA","ENSG00000010803","ENST00000326197","9","1:41048890-41070594",0.0461475978401,0.0492241043628,0.94805313553
"72","1",41070594,41075451,"circular_RNA/3",0,"-",41070594,41070594,"0,0,0",2,"127,233","0,4624",3,"circRNA","ENSG00000010803","ENST00000326197","9,8","1:41048890-41070594|1:41075451-41113282",0.13844279352,0.0492241043628,2.50645906962
"73","1",41484386,41484537,"circular_RNA/1",1,"-",41484386,41484386,"0,0,0",1,"151","0",1,"ciRNA","ENSG00000127129","ENST00000372587","1","1:41484203-41484537",0.0461475978401,0,5.61475978401
"74","1",43920403,43920928,"circular_RNA/3",1,"+",43920403,43920403,"0,0,0",2,"147,147","0,378",3,"circRNA","ENSG00000284989","ENST00000645057","24,25","1:43899727-43920403|1:43920928-43930131",0.13844279352,0.0572230213217,2.20821365362
"75","1",45714245,45717017,"circular_RNA/1",1,"-",45714245,45714245,"0,0,0",2,"221,123","0,2649",1,"circRNA","ENSG00000197429","ENST00000359942","8,7","1:45700190-45714245|1:45717017-45719202",0.0461475978401,0,5.61475978401
"76","1",46273465,46273655,"circular_RNA/2",1,"+",46273465,46273465,"0,0,0",1,"190","0",2,"ciRNA","ENSG00000085999","ENST00000459678","3","1:46273465-46274137",0.0922951956802,0.0135728228941,4.33953948323
"77","1",47374985,47375143,"circular_RNA/2",1,"+",47374985,47374985,"0,0,0",1,"158","0",2,"ciRNA","ENSG00000162368","ENST00000371873","4","1:47374985-47375196",0.0922951956802,0.02307379892,3.09293758264
"78","1",50705785,50744775,"circular_RNA/1",0,"-",50705785,50705785,"0,0,0",3,"106,92,92","0,33077,38898",1,"circRNA","ENSG00000185104","ENST00000396153","7,6,5","1:50655528-50705785|1:50744775-50787999",0.0461475978401,0.0282013097912,1.46978200871
"79","1",52477707,52481923,"circular_RNA/3",0,"-",52477707,52477707,"0,0,0",3,"175,213,120","0,3715,4096",3,"circRNA","ENSG00000134744","ENST00000257177","12,11,10","1:52475535-52477707|1:52481923-52488908",0.13844279352,0.0461475978401,2.64379598113
"80","1",59321535,59457076,"circular_RNA/2",1,"+",59321535,59321535,"0,0,0",5,"215,112,152,89,116","0,18422,24711,57213,135425",2,"circRNA","ENSG00000172456","ENST00000371218","2,3,4,5,6","1:59297150-59321535|1:59457076-59512310",0.0922951956802,0,10.229519568
"81","1",59339957,59378837,"circular_RNA/3",1,"+",59339957,59339957,"0,0,0",3,"112,152,89","0,6289,38791",3,"circRNA","ENSG00000172456","ENST00000634606","2,3,4","1:59296907-59339957|1:59378837-59456960",0.13844279352,0,14.844279352
"82","1",63412061,63412269,"circular_RNA/3",1,"+",63412061,63412061,"0,0,0",1,"208","0",3,"ciRNA","ENSG00000088035","ENST00000647818","9","1:63412061-63414060",0.13844279352,0,14.844279352
"83","1",75749418,75750546,"circular_RNA/4",1,"+",75749418,75749418,"0,0,0",2,"141,96","0,1032",4,"circRNA","ENSG00000117054","ENST00000680517","6,7","1:75740110-75749418|1:75750546-75761121",0.18459039136,0.0209761808364,6.28193618793
"84","1",91861470,91861644,"circular_RNA/2",1,"-",91861470,91861470,"0,0,0",1,"174","0",2,"circRNA","ENSG00000069702","ENST00000212355","2","1:91797471-91861470|1:91861644-91885877",0.0922951956802,0.048576418779,1.7463545538
"85","1",93894613,93901669,"circular_RNA/3",1,"-",93894613,93894613,"0,0,0",4,"115,203,60,85","0,2004,3225,6971",3,"circRNA","ENSG00000023909","ENST00000370238","6,5,4,3","1:93889159-93894613|1:93901669-93904522",0.13844279352,0.02307379892,4.48822930438
"86","1",94324245,94324406,"circular_RNA/2",1,"-",94324245,94324245,"0,0,0",1,"161","0",2,"ciRNA","ENSG00000236098","ENST00000414039","1","1:94318907-94324406",0.0922951956802,0,10.229519568
"87","1",147252622,147256562,"circular_RNA/3",0,"+",147252622,147252622,"0,0,0",4,"113,107,115,32","0,2247,3190,3908",3,"circRNA","ENSG00000237188","ENST00000650785","3,4,5,6","1:147174585-147252622|1:147256562-147259836",0.13844279352,0,14.844279352
"88","1",148126828,148143686,"circular_RNA/1",0,"-",148126828,148126828,"0,0,0",4,"210,148,142,272","0,312,8843,16586",1,"circRNA","ENSG00000263956","ENST00000614506","5,4,3,2","1:148124067-148126828|1:148143686-148151749",0.0461475978401,0.02307379892,1.69764586088
"89","1",151024610,151025673,"circular_RNA/4",1,"+",151024610,151024610,"0,0,0",2,"185,159","0,904",4,"circRNA","ENSG00000143363","ENST00000467771","4,5","1:151018669-151024610|1:151025673-151027232",0.18459039136,0.0988877096573,1.78707396797
"90","1",151242122,151242567,"circular_RNA/1",1,"+",151242122,151242122,"0,0,0",2,"147,130","0,315",1,"circRNA","ENSG00000143398","ENST00000349792","12,13","1:151240039-151242122|1:151242567-151246919",0.0461475978401,0.0461475978401,1
"91","1",151525641,151527107,"circular_RNA/3",1,"+",151525641,151525641,"0,0,0",2,"149,133","0,1333",3,"circRNA","ENSG00000143375","ENST00000271636","9,10","1:151524886-151525641|1:151527107-151529349",0.13844279352,0.020766419028,4.82483169019
"92","1",154234590,154235291,"circular_RNA/9",1,"+",154234590,154234590,"0,0,0",2,"169,96","0,605",9,"circRNA","ENSG00000143569","ENST00000343815","5,6","1:154228725-154234590|1:154235291-154236565",0.415328380561,0,42.5328380561
"93","1",155675009,155679512,"circular_RNA/3",0,"-",155675009,155675009,"0,0,0",3,"87,199,104","0,1538,4399",3,"circRNA","ENSG00000163374","ENST00000368339","5,4,3","1:155672731-155675009|1:155679512-155680415",0.13844279352,0.0615301304535,2.07524846633
"94","1",155676547,155679512,"circular_RNA/4",0,"-",155676547,155676547,"0,0,0",2,"199,104","0,2861",4,"circRNA","ENSG00000163374","ENST00000368339","4,3","1:155675096-155676547|1:155679512-155680415",0.18459039136,0.0615301304535,2.72039754613
"95","1",156333546,156334918,"circular_RNA/3",0,"-",156333546,156333546,"0,0,0",3,"97,63,51","0,1166,1321",3,"circRNA","ENSG00000163468","ENST00000295688","5,4,3","1:156325089-156333546|1:156334918-156335826",0.13844279352,0.351431706628,0.410707723749
"96","1",161173452,161173604,"circular_RNA/1",1,"-",161173452,161173452,"0,0,0",1,"152","0",1,"ciRNA","ENSG00000158850","ENST00000319769","6","1:161172331-161173604",0.0461475978401,0.12690589406,0.410118192687
"97","1",172131174,172253682,"circular_RNA/2",1,"+",172131174,172131174,"0,0,0",2,"114,110","0,122398",2,"circRNA","ENSG00000197959","ENST00000688173","13,14","1:172092875-172131174|1:172253682-172289495",0.0922951956802,0.00615301304535,6.33288634096
"98","1",179335505,179337896,"circular_RNA/3",0,"+",179335505,179335505,"0,0,0",2,"152,60","0,2331",3,"circRNA","ENSG00000057252","ENST00000539888","3,4","1:179323495-179335505|1:179337896-179339437",0.13844279352,0.0164812849429,5.60557366608
"99","1",186065429,186066432,"circular_RNA/2",1,"+",186065429,186065429,"0,0,0",1,"1003","0",2,"ciRNA","ENSG00000143341","ENST00000271588","49","1:186065429-186067833",0.0922951956802,0.00783638453888,5.73519792967
"100","1",192184159,192184352,"circular_RNA/2",1,"-",192184159,192184159,"0,0,0",1,"193","0",2,"ciRNA","ENSG00000285280","ENST00000643151","7","1:192169791-192184352",0.0922951956802,0,10.229519568
"101","1",197642710,197658369,"circular_RNA/1",0,"-",197642710,197642710,"0,0,0",5,"111,54,60,81,70","0,2979,4344,9524,15589",1,"circRNA","ENSG00000213047","ENST00000620048","10,9,8,7,6","1:197617759-197642710|1:197658369-197672036",0.0461475978401,0,5.61475978401
"102","1",200914059,200914407,"circular_RNA/1",1,"+",200914059,200914059,"0,0,0",1,"348","0",1,"ciRNA","ENSG00000163362","ENST00000465162","3","1:200914059-200914473",0.0461475978401,0.0205100434845,1.84029884679
"103","1",204040936,204041091,"circular_RNA/1",1,"-",204040936,204040936,"0,0,0",1,"155","0",1,"ciRNA","ENSG00000176754","ENST00000367207","1","1:204040394-204041091",0.0461475978401,0,5.61475978401
"104","1",211353238,211354467,"circular_RNA/1",1,"+",211353238,211353238,"0,0,0",2,"219,58","0,1171",1,"circRNA","ENSG00000082512","ENST00000462410","2,3","1:211326673-211353238|1:211354467-211356366",0.0461475978401,0,5.61475978401
"105","1",215586494,215595471,"circular_RNA/7",1,"+",215586494,215586494,"0,0,0",2,"191,116","0,8861",7,"circRNA","ENSG00000136636","ENST00000259154","9,10","1:215579999-215586494|1:215595471-215601866",0.323033184881,0.122155406047,2.52001181671
"106","1",226899555,226899722,"circular_RNA/1",1,"+",226899555,226899555,"0,0,0",1,"167","0",1,"ciRNA","ENSG00000288674","ENST00000676884","13","1:226899555-226908521",0.0461475978401,0.104204253187,0.491641915894
"107","1",230498966,230499126,"circular_RNA/1",1,"+",230498966,230498966,"0,0,0",1,"160","0",1,"ciRNA","ENSG00000282564","ENST00000689608","2","1:230498966-230618962",0.0461475978401,0,5.61475978401
"108","3",9750944,9751949,"circular_RNA/2",1,"+",9750944,9750944,"0,0,0",2,"248,180","0,825",2,"circRNA","ENSG00000114026","ENST00000302003","2,3","3:9750423-9750944|3:9751949-9754703",0.0922951956802,0,10.229519568
"109","3",11014184,11014385,"circular_RNA/3",1,"+",11014184,11014184,"0,0,0",1,"201","0",3,"ciRNA","ENSG00000157103","ENST00000646570","3","3:11014184-11015671",0.13844279352,0,14.844279352
"110","3",14513497,14513664,"circular_RNA/1",1,"-",14513497,14513497,"0,0,0",1,"167","0",1,"ciRNA","ENSG00000144596","ENST00000621039","13","3:14512857-14513664",0.0461475978401,0,5.61475978401
"111","3",19950805,19951061,"circular_RNA/2",1,"+",19950805,19950805,"0,0,0",1,"256","0",2,"circRNA","ENSG00000144566","ENST00000273047","2","3:19947521-19950805|3:19951061-19975600",0.0922951956802,0,10.229519568
"112","3",30623198,30650460,"circular_RNA/1",1,"+",30623198,30623198,"0,0,0",3,"75,169,191","0,21548,27071",1,"circRNA","ENSG00000163513","ENST00000359013","2,3,4","3:30606977-30623198|3:30650460-30671637",0.0461475978401,0.553771174081,0.0995928852369
"113","3",32159109,32159311,"circular_RNA/1",1,"+",32159109,32159109,"0,0,0",1,"202","0",1,"ciRNA","ENSG00000152642","ENST00000428684","5","3:32159109-32159567",0.0461475978401,0,5.61475978401
"114","3",38100425,38100655,"circular_RNA/2",1,"+",38100425,38100425,"0,0,0",1,"230","0",2,"ciRNA","ENSG00000008226","ENST00000346219","19","3:38100425-38107583",0.0922951956802,0,10.229519568
