"circ_id","seqnames","start","end","width","strand","source","type","score","phase","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1:151882295|151882518","1",151882295,151882518,223,"-","CIRIquant","circRNA",0.0407,NA,"exon",2,8,0.333,"ENSMUSG00000032666","1700025G04Rik","protein_coding"
"1:153115000|153116241","1",153115000,153116241,1241,"-","CIRIquant","circRNA",0.0886,NA,"exon",3,1,0.857,"ENSMUSG00000026478","Lamc1","protein_coding"
"1:153358487|153359618","1",153358487,153359618,1131,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,3,0.727,"ENSMUSG00000042699","Dhx9","protein_coding"
"1:155049731|155053694","1",155049731,155053694,3963,"+","CIRIquant","circRNA",0.0724,NA,"exon",3,224,0.026,"ENSMUSG00000026470","Stx6","protein_coding"
"1:155049731|155073181","1",155049731,155073181,23450,"+","CIRIquant","circRNA",2.1547,NA,"exon",73,66,0.689,"ENSMUSG00000026470,ENSMUSG00000104181","Stx6,Gm8850","protein_coding,processed_pseudogene"
"1:155477199|155491718","1",155477199,155491718,14519,"+","CIRIquant","circRNA",0.0241,NA,"exon",1,11,0.154,"ENSMUSG00000033701","Acbd6","protein_coding"
"1:155477199|155500704","1",155477199,155500704,23505,"+","CIRIquant","circRNA",0.1017,NA,"exon",5,0,1,"ENSMUSG00000033701","Acbd6","protein_coding"
"1:155828899|155838306","1",155828899,155838306,9407,"-","CIRIquant","circRNA",0.1207,NA,"exon",5,5,0.667,"ENSMUSG00000033671","Cep350","protein_coding"
"1:156529968|156533737","1",156529968,156533737,3769,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,0,1,"ENSMUSG00000033557","Fam20b","protein_coding"
"1:157114300|157126834","1",157114300,157126834,12534,"-","CIRIquant","circRNA",0.059,NA,"exon",2,3,0.571,"ENSMUSG00000070565","Rasal2","protein_coding"
"1:157373768|157382422","1",157373768,157382422,8654,"+","CIRIquant","circRNA",0.0724,NA,"exon",3,16,0.273,"ENSMUSG00000026589","Sec16b","protein_coding"
"1:160528281|160530030","1",160528281,160530030,1749,"-","CIRIquant","circRNA",0.1771,NA,"exon",6,3,0.8,"ENSMUSG00000026721","Rabgap1l","protein_coding"
"1:160767564|160768564","1",160767564,160768564,1000,"+","CIRIquant","circRNA",0.0295,NA,"exon",1,7,0.222,"ENSMUSG00000040423","Rc3h1","protein_coding"
"1:163761047|163762386","1",163761047,163762386,1339,"+","CIRIquant","circRNA",0.1181,NA,"exon",4,12,0.4,"ENSMUSG00000026584","Scyl3","protein_coding"
"1:16510546|16556374","1",16510546,16556374,45828,"-","CIRIquant","circRNA",0.0407,NA,"exon",2,0,1,"ENSMUSG00000025920","Stau2","protein_coding"
"1:16533258|16556374","1",16533258,16556374,23116,"-","CIRIquant","circRNA",0.1476,NA,"exon",5,23,0.303,"ENSMUSG00000025920","Stau2","protein_coding"
"1:16533258|16579632","1",16533258,16579632,46374,"-","CIRIquant","circRNA",0.1207,NA,"exon",5,59,0.145,"ENSMUSG00000025920","Stau2","protein_coding"
"1:165429318|165436173","1",165429318,165436173,6855,"-","CIRIquant","circRNA",0.1221,NA,"exon",6,3,0.8,"ENSMUSG00000026566","Mpzl1","protein_coding"
"1:165432178|165436173","1",165432178,165436173,3995,"-","CIRIquant","circRNA",0.7674,NA,"exon",26,61,0.46,"ENSMUSG00000026566","Mpzl1","protein_coding"
"1:165738856|165740918","1",165738856,165740918,2062,"-","CIRIquant","circRNA",0.1449,NA,"exon",6,1,0.923,"ENSMUSG00000026565","Pou2f1","protein_coding"
"1:16652150|16655655","1",16652150,16655655,3505,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,1,0.889,"ENSMUSG00000025939","Ube2w","protein_coding"
"1:16652150|16672577","1",16652150,16672577,20427,"-","CIRIquant","circRNA",0.2897,NA,"exon",12,0,1,"ENSMUSG00000025939","Ube2w","protein_coding"
"1:167055300|167065217","1",167055300,167065217,9917,"-","CIRIquant","circRNA",0.0295,NA,"exon",1,24,0.077,"ENSMUSG00000026558","Uck2","protein_coding"
"1:167057461|167065217","1",167057461,167065217,7756,"-","CIRIquant","circRNA",0.0886,NA,"exon",3,0,1,"ENSMUSG00000026558","Uck2","protein_coding"
"1:167062260|167065217","1",167062260,167065217,2957,"-","CIRIquant","circRNA",0.9741,NA,"exon",33,22,0.75,"ENSMUSG00000026558","Uck2","protein_coding"
"1:169984492|169994517","1",169984492,169994517,10025,"-","CIRIquant","circRNA",0.061,NA,"exon",3,6,0.5,"ENSMUSG00000026670","Uap1","protein_coding"
"1:169986319|169994517","1",169986319,169994517,8198,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,14,0.222,"ENSMUSG00000026670","Uap1","protein_coding"
"1:170614914|170627314","1",170614914,170627314,12400,"-","CIRIquant","circRNA",0.169,NA,"exon",7,0,1,"ENSMUSG00000026663","Atf6","protein_coding"
"1:170662388|170669381","1",170662388,170669381,6993,"-","CIRIquant","circRNA",0.0295,NA,"exon",1,7,0.222,"ENSMUSG00000026663","Atf6","protein_coding"
"1:170676685|170682758","1",170676685,170682758,6073,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,2,0.667,"ENSMUSG00000026663","Atf6","protein_coding"
"1:171679369|171679702","1",171679369,171679702,333,"+","CIRIquant","circRNA",0.0886,NA,"exon",3,2,0.75,"ENSMUSG00000038147","Cd84","protein_coding"
"1:171944492|171944863","1",171944492,171944863,371,"+","CIRIquant","circRNA",0.0407,NA,"exon",2,102,0.038,"ENSMUSG00000026553","Copa","protein_coding"
"1:172001509|172015027","1",172001509,172015027,13518,"+","CIRIquant","circRNA",0.1181,NA,"exon",4,57,0.123,"ENSMUSG00000026554","Dcaf8","protein_coding"
"1:172311847|172312537","1",172311847,172312537,690,"+","CIRIquant","circRNA",0.0483,NA,"exon",2,13,0.235,"ENSMUSG00000037995","Igsf9","protein_coding"
"1:176930527|176937304","1",176930527,176937304,6777,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,17,0.19,"ENSMUSG00000019699","Akt3","protein_coding"
"1:178161451|178163723","1",178161451,178163723,2272,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,19,0.174,"ENSMUSG00000039630","Hnrnpu","protein_coding"
"1:178871301|178877943","1",178871301,178877943,6642,"-","CIRIquant","circRNA",0.1628,NA,"exon",8,0,1,"ENSMUSG00000055067","Smyd3","protein_coding"
"1:179232847|179239350","1",179232847,179239350,6503,"-","CIRIquant","circRNA",0.0814,NA,"exon",4,1,0.889,"ENSMUSG00000055067","Smyd3","protein_coding"
"1:179406902|179420431","1",179406902,179420431,13529,"+","CIRIquant","circRNA",0.0483,NA,"exon",2,12,0.25,"ENSMUSG00000038949","Cnst","protein_coding"
"1:179826926|179867765","1",179826926,179867765,40839,"+","CIRIquant","circRNA",0.2897,NA,"exon",12,0,1,"ENSMUSG00000026490,ENSMUSG00000102194","Cdc42bpa,Gm38169","protein_coding,TEC"
"1:180006141|180006849","1",180006141,180006849,708,"-","CIRIquant","circRNA",0.0724,NA,"exon",3,116,0.049,"ENSMUSG00000026489","Coq8a","protein_coding"
"1:180240238|180241565","1",180240238,180241565,1327,"+","CIRIquant","circRNA",0.0483,NA,"exon",2,1,0.8,"ENSMUSG00000038855","Itpkb","protein_coding"
"1:180560730|180564415","1",180560730,180564415,3685,"+","CIRIquant","circRNA",0.0483,NA,"exon",2,37,0.098,"ENSMUSG00000026499","Acbd3","protein_coding"
"1:180560730|180566202","1",180560730,180566202,5472,"+","CIRIquant","circRNA",0.1771,NA,"exon",6,13,0.48,"ENSMUSG00000026499","Acbd3","protein_coding"
"1:180564256|180566202","1",180564256,180566202,1946,"+","CIRIquant","circRNA",0.059,NA,"exon",2,10,0.286,"ENSMUSG00000026499","Acbd3","protein_coding"
"1:181010333|181030725","1",181010333,181030725,20392,"-","CIRIquant","circRNA",0.0724,NA,"exon",3,23,0.207,"ENSMUSG00000038733","Wdr26","protein_coding"
"1:181011291|181011961","1",181011291,181011961,670,"-","CIRIquant","circRNA",0.059,NA,"exon",2,41,0.089,"ENSMUSG00000038733","Wdr26","protein_coding"
"1:181011815|181013632","1",181011815,181013632,1817,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,39,0.17,"ENSMUSG00000038733","Wdr26","protein_coding"
"1:181783958|181789484","1",181783958,181789484,5526,"-","CIRIquant","circRNA",0.1207,NA,"exon",5,5,0.667,"ENSMUSG00000022995","Enah","protein_coding"
"1:183132406|183135483","1",183132406,183135483,3077,"-","CIRIquant","circRNA",0.061,NA,"exon",3,5,0.545,"ENSMUSG00000056050","Mia3","protein_coding"
"1:183207397|183209012","1",183207397,183209012,1615,"+","CIRIquant","circRNA",0.059,NA,"exon",2,104,0.037,"ENSMUSG00000053461","Hhipl2","protein_coding"
"1:183208885|183209604","1",183208885,183209604,719,"+","CIRIquant","circRNA",0.061,NA,"exon",3,17,0.261,"ENSMUSG00000053461","Hhipl2","protein_coding"
"1:184564772|184573624","1",184564772,184573624,8852,"-","CIRIquant","circRNA",0.0724,NA,"exon",3,10,0.375,"ENSMUSG00000073481","Mtarc2","protein_coding"
"1:184987941|184991724","1",184987941,184991724,3783,"+","CIRIquant","circRNA",0.0483,NA,"exon",2,10,0.286,"ENSMUSG00000039318","Rab3gap2","protein_coding"
"1:184990694|184999476","1",184990694,184999476,8782,"+","CIRIquant","circRNA",0.0241,NA,"exon",1,11,0.154,"ENSMUSG00000039318","Rab3gap2","protein_coding"
"1:184999097|184999476","1",184999097,184999476,379,"+","CIRIquant","circRNA",0.0886,NA,"exon",3,29,0.171,"ENSMUSG00000039318","Rab3gap2","protein_coding"
"1:185105114|185111098","1",185105114,185111098,5984,"+","CIRIquant","circRNA",0.0407,NA,"exon",2,12,0.25,"ENSMUSG00000026615","Eprs","protein_coding"
"1:185118442|185129464","1",185118442,185129464,11022,"+","CIRIquant","circRNA",0.3542,NA,"exon",12,40,0.375,"ENSMUSG00000026615","Eprs","protein_coding"
"1:185130590|185133865","1",185130590,185133865,3275,"+","CIRIquant","circRNA",0.0483,NA,"exon",2,22,0.154,"ENSMUSG00000026615","Eprs","protein_coding"
"1:185146526|185148148","1",185146526,185148148,1622,"+","CIRIquant","circRNA",0.0295,NA,"exon",1,15,0.118,"ENSMUSG00000026615","Eprs","protein_coding"
"1:186361079|186365007","1",186361079,186365007,3928,"-","CIRIquant","circRNA",0.0966,NA,"exon",4,0,1,"ENSMUSG00000039239","Tgfb2","protein_coding"
"1:186362806|186382095","1",186362806,186382095,19289,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,4,0.5,"ENSMUSG00000039239","Tgfb2","protein_coding"
"1:186468312|186472060","1",186468312,186472060,3748,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,9,0.471,"ENSMUSG00000001305","Rrp15","protein_coding"
"1:188706262|188710849","1",188706262,188710849,4587,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,17,0.32,"ENSMUSG00000026608","Kctd3","protein_coding"
"1:189518832|189530878","1",189518832,189530878,12046,"+","CIRIquant","circRNA",0.0966,NA,"exon",4,2,0.8,"ENSMUSG00000026604","Ptpn14","protein_coding"
"1:190541079|190566295","1",190541079,190566295,25216,"-","CIRIquant","circRNA",0.2066,NA,"exon",7,4,0.778,"ENSMUSG00000089872","Rps6kc1","protein_coding"
"1:190566202|190576799","1",190566202,190576799,10597,"-","CIRIquant","circRNA",0.0295,NA,"exon",1,2,0.5,"ENSMUSG00000089872","Rps6kc1","protein_coding"
"1:190603788|190604148","1",190603788,190604148,360,"-","CIRIquant","circRNA",0.2657,NA,"exon",9,10,0.643,"ENSMUSG00000089872","Rps6kc1","protein_coding"
"1:190603788|190631768","1",190603788,190631768,27980,"-","CIRIquant","circRNA",0.059,NA,"exon",2,4,0.5,"ENSMUSG00000089872","Rps6kc1","protein_coding"
"1:190617530|190631768","1",190617530,190631768,14238,"-","CIRIquant","circRNA",0.2952,NA,"exon",10,1,0.952,"ENSMUSG00000089872","Rps6kc1","protein_coding"
"1:190665063|190675084","1",190665063,190675084,10021,"+","CIRIquant","circRNA",0.1476,NA,"exon",5,30,0.25,"ENSMUSG00000026634","Angel2","protein_coding"
"1:191077173|191079101","1",191077173,191079101,1928,"+","CIRIquant","circRNA",0.1931,NA,"exon",8,0,1,"ENSMUSG00000026627","Pacc1","protein_coding"
"1:191314510|191315437","1",191314510,191315437,927,"+","CIRIquant","circRNA",0.2897,NA,"exon",12,17,0.585,"ENSMUSG00000037461","Ints7","protein_coding"
"1:191314510|191318773","1",191314510,191318773,4263,"+","CIRIquant","circRNA",0.059,NA,"exon",2,8,0.333,"ENSMUSG00000037461","Ints7","protein_coding"
"1:191481651|191495783","1",191481651,191495783,14132,"+","CIRIquant","circRNA",0.0814,NA,"exon",4,1,0.889,"ENSMUSG00000026623","Lpgat1","protein_coding"
"1:191807838|191810327","1",191807838,191810327,2489,"-","CIRIquant","circRNA",0.0886,NA,"exon",3,5,0.545,"ENSMUSG00000037395","Rcor3","protein_coding"
"1:192805945|192810854","1",192805945,192810854,4909,"-","CIRIquant","circRNA",0.0886,NA,"exon",3,25,0.194,"ENSMUSG00000016181","Utp25","protein_coding"
"1:193016723|193016941","1",193016723,193016941,218,"+","CIRIquant","circRNA",0.0241,NA,"exon",1,43,0.044,"ENSMUSG00000026639","Lamb3","protein_coding"
"1:193021113|193023209","1",193021113,193023209,2096,"+","CIRIquant","circRNA",0.1207,NA,"exon",5,25,0.286,"ENSMUSG00000026639","Lamb3","protein_coding"
"1:24724477|24732082","1",24724477,24732082,7605,"+","CIRIquant","circRNA",0.1931,NA,"exon",8,7,0.696,"ENSMUSG00000073725","Lmbrd1","protein_coding"
"1:30859161|30860395","1",30859161,30860395,1234,"-","CIRIquant","circRNA",0.2361,NA,"exon",8,4,0.8,"ENSMUSG00000048874","Phf3","protein_coding"
"1:30876185|30902336","1",30876185,30902336,26151,"-","CIRIquant","circRNA",0.0203,NA,"exon",1,2,0.5,"ENSMUSG00000048874","Phf3","protein_coding"
"1:33551096|33553298","1",33551096,33553298,2202,"-","CIRIquant","circRNA",0.0203,NA,"exon",1,2,0.5,"ENSMUSG00000026134","Prim2","protein_coding"
"1:33551096|33572444","1",33551096,33572444,21348,"-","CIRIquant","circRNA",0.059,NA,"exon",2,0,1,"ENSMUSG00000026134","Prim2","protein_coding"
"1:33667475|33669514","1",33667475,33669514,2039,"-","CIRIquant","circRNA",0.059,NA,"exon",2,0,1,"ENSMUSG00000026134","Prim2","protein_coding"
"1:33822121|33825613","1",33822121,33825613,3492,"-","CIRIquant","circRNA",0.0203,NA,"exon",1,0,1,"ENSMUSG00000042197","Zfp451","protein_coding"
"1:34501782|34507442","1",34501782,34507442,5660,"+","CIRIquant","circRNA",0.2173,NA,"exon",9,54,0.25,"ENSMUSG00000026126","Ptpn18","protein_coding"
"1:34858672|34859090","1",34858672,34859090,418,"-","CIRIquant","circRNA",0.0241,NA,"exon",1,11,0.154,"ENSMUSG00000037503","Fam168b","protein_coding"
"1:36221550|36225049","1",36221550,36225049,3499,"-","CIRIquant","circRNA",0.0407,NA,"exon",2,2,0.667,"ENSMUSG00000037470","Uggt1","protein_coding"
"1:36266564|36274023","1",36266564,36274023,7459,"-","CIRIquant","circRNA",0.0966,NA,"exon",4,4,0.667,"ENSMUSG00000037470","Uggt1","protein_coding"
"1:37470373|37476559","1",37470373,37476559,6186,"+","CIRIquant","circRNA",0.0241,NA,"exon",1,9,0.182,"ENSMUSG00000026111","Unc50","protein_coding"
"1:37495670|37503615","1",37495670,37503615,7945,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,1,0.889,"ENSMUSG00000026110","Mgat4a","protein_coding"
"1:37529340|37537821","1",37529340,37537821,8481,"-","CIRIquant","circRNA",0.0886,NA,"exon",3,2,0.75,"ENSMUSG00000026110","Mgat4a","protein_coding"
"1:37529340|37575485","1",37529340,37575485,46145,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,0,1,"ENSMUSG00000026110","Mgat4a","protein_coding"
"1:37840800|37858721","1",37840800,37858721,17921,"-","CIRIquant","circRNA",0.1207,NA,"exon",5,1,0.909,"ENSMUSG00000060771","Tsga10","protein_coding"
"1:38122784|38147548","1",38122784,38147548,24764,"-","CIRIquant","circRNA",0.0483,NA,"exon",2,18,0.182,"ENSMUSG00000026082","Rev1","protein_coding"
"1:38146648|38147548","1",38146648,38147548,900,"-","CIRIquant","circRNA",0.1181,NA,"exon",4,6,0.571,"ENSMUSG00000026082","Rev1","protein_coding"
"1:39326548|39339814","1",39326548,39339814,13266,"+","CIRIquant","circRNA",0.4428,NA,"exon",15,8,0.789,"ENSMUSG00000026077","Npas2","protein_coding"
