"","chrom","start","end","name","n_reads","strand","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category"
"11","scaffold0053",3650858,3651092,"hsa_circ_000011",18,"+",3,18,40,5,"my_test_sample",18,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"12","scaffold0015",45107254,45148179,"hsa_circ_000012",11,"+",8,11,40,40,"my_test_sample",11,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"13","scaffold0023",14745057,14753023,"hsa_circ_000013",10,"-",5,10,40,40,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"14","scaffold0001",2695980,2706533,"hsa_circ_000014",33,"-",9,33,40,40,"my_test_sample",33,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"15","scaffold0014",6279673,6293348,"hsa_circ_000015",2,"+",1,2,5,40,"my_test_sample",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"16","scaffold0019",19172225,19173934,"hsa_circ_000016",10,"+",2,10,40,40,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"17","scaffold0016",21753047,21754164,"hsa_circ_000017",8,"+",2,8,40,5,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"18","scaffold0004",7226128,7227900,"hsa_circ_000018",245,"-",88,245,40,40,"my_test_sample",245,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"19","scaffold0035",2499396,2500683,"hsa_circ_000019",4,"+",3,4,40,40,"my_test_sample",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"20","scaffold0001",6241472,6270371,"hsa_circ_000020",9,"-",5,8,40,40,"my_test_sample",9,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"21","scaffold0002",1791651,1792011,"hsa_circ_000021",72,"+",24,72,40,40,"my_test_sample",72,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"22","scaffold0053",3048317,3049132,"hsa_circ_000022",32,"-",10,32,40,40,"my_test_sample",32,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"23","scaffold0009",53473524,53478728,"hsa_circ_000023",18,"-",10,17,40,35,"my_test_sample",18,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"24","scaffold0008",34909877,34912861,"hsa_circ_000024",2,"-",2,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"25","scaffold0017",34252097,34252884,"hsa_circ_000025",5,"-",3,5,35,40,"my_test_sample",5,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"26","scaffold0007",68877188,68889257,"hsa_circ_000026",3,"-",2,3,40,5,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"27","scaffold0044",6442656,6443846,"hsa_circ_000027",25,"+",6,25,40,40,"my_test_sample",25,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"28","scaffold0047",3145494,3160200,"hsa_circ_000028",10,"-",3,10,40,40,"my_test_sample",10,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"29","scaffold0005",59515861,59538352,"hsa_circ_000029",51,"+",15,51,40,40,"my_test_sample",51,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"30","scaffold0003",61458677,61458910,"hsa_circ_000030",3,"-",3,3,5,37,"my_test_sample",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"31","scaffold0011",48042197,48052875,"hsa_circ_000031",2,"+",2,2,37,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"32","scaffold0004",86573059,86575011,"hsa_circ_000032",4,"-",2,4,40,40,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"33","scaffold0015",32857695,32861183,"hsa_circ_000033",8,"+",2,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"34","scaffold0019",14833061,14833494,"hsa_circ_000034",2,"+",1,2,5,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"35","scaffold0007",52697947,52711958,"hsa_circ_000035",8,"-",1,8,40,36,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"36","scaffold0019",11886211,11894846,"hsa_circ_000036",2,"+",1,2,35,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"37","scaffold0002",4404546,4406331,"hsa_circ_000038",2,"+",1,2,40,5,"my_test_sample",2,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"38","scaffold0037",1434182,1440714,"hsa_circ_000039",7,"+",1,7,35,40,"my_test_sample",7,0,1,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"39","scaffold0003",50066699,50066885,"hsa_circ_000041",6,"-",5,6,40,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"40","scaffold0027",16253194,16268532,"hsa_circ_000042",15,"+",4,15,40,40,"my_test_sample",15,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"41","scaffold0001",34564341,34564542,"hsa_circ_000043",3,"-",1,3,40,40,"my_test_sample",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"42","scaffold0011",38232457,38262409,"hsa_circ_000044",5,"+",2,5,5,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"43","scaffold0030",10909131,10909548,"hsa_circ_000045",4,"+",2,4,35,5,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"44","scaffold0002",5357240,5357413,"hsa_circ_000046",2,"-",2,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"45","scaffold0071",356322,356590,"hsa_circ_000047",14,"-",2,14,40,40,"my_test_sample",14,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"46","scaffold0027",24341,31449,"hsa_circ_000048",8,"-",3,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"47","scaffold0028",18495151,18496059,"hsa_circ_000049",3,"+",1,3,40,40,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"48","scaffold0002",756581,775180,"hsa_circ_000050",7,"-",1,7,5,5,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"49","scaffold0041",5174074,5178510,"hsa_circ_000051",13,"-",7,13,40,40,"my_test_sample",13,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"50","scaffold0040",8612552,8614238,"hsa_circ_000052",46,"+",15,46,40,40,"my_test_sample",46,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"51","scaffold0008",63482208,63495744,"hsa_circ_000053",4,"-",1,4,40,40,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"52","scaffold0055",3846254,3848600,"hsa_circ_000054",66,"-",19,60,40,40,"my_test_sample",66,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"53","scaffold0005",59565059,59573213,"hsa_circ_000055",8,"+",1,8,40,40,"my_test_sample",8,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"54","scaffold0032",8650194,8651849,"hsa_circ_000056",2,"-",1,2,5,5,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"55","scaffold0017",16351258,16357026,"hsa_circ_000057",16,"+",6,16,40,40,"my_test_sample",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"56","scaffold0015",11836483,11836645,"hsa_circ_000058",7,"-",3,7,40,40,"my_test_sample",7,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"57","scaffold0036",7632322,7637413,"hsa_circ_000059",3,"-",1,3,5,40,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"58","scaffold0055",1289579,1289864,"hsa_circ_000060",3,"-",1,3,5,35,"my_test_sample",3,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"59","scaffold0012",44942959,44946186,"hsa_circ_000061",31,"-",15,31,40,40,"my_test_sample",31,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"60","scaffold0006",2693660,2709964,"hsa_circ_000062",2,"+",1,2,5,5,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"61","scaffold0046",7357218,7358061,"hsa_circ_000063",117,"-",40,117,40,40,"my_test_sample",117,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"62","scaffold0005",59105449,59105833,"hsa_circ_000064",8,"-",2,8,40,40,"my_test_sample",8,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"63","scaffold0068",1553396,1618989,"hsa_circ_000066",35,"-",9,34,40,40,"my_test_sample",35,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"64","scaffold0010",1548772,1582605,"hsa_circ_000067",6,"-",2,6,40,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"65","scaffold0051",3146156,3152497,"hsa_circ_000068",12,"-",5,12,40,40,"my_test_sample",12,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"66","scaffold0020",26545859,26554616,"hsa_circ_000069",9,"+",2,9,5,5,"my_test_sample",9,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"67","scaffold0038",759071,774359,"hsa_circ_000070",2,"+",1,2,5,35,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"68","scaffold0050",3616391,3632387,"hsa_circ_000071",2,"+",2,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"69","scaffold0013",18928875,18936223,"hsa_circ_000072",2,"+",1,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"70","scaffold0014",49494176,49494422,"hsa_circ_000073",5,"+",4,5,40,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"71","scaffold0098",74880,83488,"hsa_circ_000074",3,"+",1,3,5,35,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"72","scaffold0005",88762993,88763184,"hsa_circ_000075",4,"+",2,4,40,40,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"73","scaffold0015",36899063,36899322,"hsa_circ_000076",4,"+",1,4,5,40,"my_test_sample",4,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"74","scaffold0017",5597417,5597959,"hsa_circ_000077",4,"-",3,4,40,40,"my_test_sample",4,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"75","scaffold0019",664838,665526,"hsa_circ_000078",2,"+",1,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"76","scaffold0031",18345884,18346480,"hsa_circ_000079",2,"+",1,2,40,40,"my_test_sample",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"77","scaffold0025",25892801,25921184,"hsa_circ_000080",5,"+",1,5,35,40,"my_test_sample",5,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"78","scaffold0042",3995768,4005204,"hsa_circ_000081",16,"+",7,16,40,40,"my_test_sample",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"79","scaffold0003",100656613,100693485,"hsa_circ_000082",12,"-",4,12,5,40,"my_test_sample",12,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"80","scaffold0009",2887025,2891254,"hsa_circ_000083",166,"-",58,161,40,40,"my_test_sample",166,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"81","scaffold0003",1270636,1307897,"hsa_circ_000085",16,"-",4,15,40,40,"my_test_sample",16,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"82","scaffold0046",5644637,5645677,"hsa_circ_000086",75,"-",21,75,40,40,"my_test_sample",75,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"83","scaffold0003",42472643,42474158,"hsa_circ_000087",374,"+",101,360,40,40,"my_test_sample",374,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"84","scaffold0021",22746791,22746996,"hsa_circ_000088",10,"-",1,10,5,5,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"85","scaffold0011",24890197,24895834,"hsa_circ_000089",2,"+",2,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"86","scaffold0003",201559,208400,"hsa_circ_000090",37,"-",6,37,40,40,"my_test_sample",37,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"87","scaffold0007",10136076,10141449,"hsa_circ_000091",3,"-",1,3,40,40,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"88","scaffold0063",1461573,1463091,"hsa_circ_000092",42,"-",16,42,40,40,"my_test_sample",42,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"89","scaffold0008",32602802,32603382,"hsa_circ_000093",3,"-",1,3,40,40,"my_test_sample",3,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"90","scaffold0055",3350512,3374467,"hsa_circ_000094",8,"-",2,8,40,5,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"91","scaffold0028",15660116,15670493,"hsa_circ_000095",6,"+",2,6,40,5,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"92","scaffold0001",25139605,25142116,"hsa_circ_000096",6,"-",4,6,40,40,"my_test_sample",6,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"93","scaffold0005",62262112,62262568,"hsa_circ_000097",40,"+",10,40,40,40,"my_test_sample",40,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"94","scaffold0026",6271681,6272442,"hsa_circ_000098",2,"+",1,2,5,5,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"95","scaffold0002",82454069,82455895,"hsa_circ_000099",217,"+",67,209,40,40,"my_test_sample",217,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"96","scaffold0002",33913632,33920750,"hsa_circ_000100",46,"+",21,46,40,40,"my_test_sample",46,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"97","scaffold0017",32504543,32505725,"hsa_circ_000102",239,"+",66,225,40,40,"my_test_sample",239,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"98","scaffold0003",53813648,53815180,"hsa_circ_000103",10,"+",4,10,5,40,"my_test_sample",10,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"99","scaffold0008",34342001,34360966,"hsa_circ_000104",4,"-",2,4,5,35,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"100","scaffold0063",1292919,1319771,"hsa_circ_000105",3,"-",2,2,5,40,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"101","scaffold0042",3431509,3432153,"hsa_circ_000106",2,"+",1,2,40,40,"my_test_sample",2,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"102","scaffold0001",4530625,4536662,"hsa_circ_000107",4,"+",3,4,40,40,"my_test_sample",4,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"103","scaffold0019",34929776,34940012,"hsa_circ_000108",9,"-",2,9,40,35,"my_test_sample",9,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"104","scaffold0020",37617062,37619879,"hsa_circ_000109",8,"-",2,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"105","scaffold0016",10222463,10225315,"hsa_circ_000110",2,"-",1,2,40,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"106","scaffold0019",33378251,33379264,"hsa_circ_000111",3,"+",1,3,5,40,"my_test_sample",3,2,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP"
"107","scaffold0014",49414537,49437381,"hsa_circ_000112",2,"+",1,2,5,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"108","scaffold0019",13457013,13460990,"hsa_circ_000113",12,"+",4,12,40,40,"my_test_sample",12,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"109","scaffold0002",70424505,70436192,"hsa_circ_000114",4,"-",2,4,40,40,"my_test_sample",4,1,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,UNAMBIGUOUS_BP"
"110","scaffold0046",4294028,4301238,"hsa_circ_000115",8,"-",1,8,40,40,"my_test_sample",8,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"111","scaffold0024",25334861,25335021,"hsa_circ_000116",2,"+",1,2,5,40,"my_test_sample",2,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
"112","scaffold0011",26444060,26459376,"hsa_circ_000117",3,"+",1,3,40,40,"my_test_sample",3,0,0,1,"GTAG",NA,"ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP"
